m10c161r1.htb	        0.084321	        0.086488	       0.598663	      0.586029	        0.530330	        0.178000	        1.078000	        0.281988	       0.162817	      -0.322892	        0.107640	        0.256483	       0.205952	        286.350677	       -26.209975	      19.422119	        80.035647	        35.777230	        5.336407	        108.146570	       18.968888	      3.021658	
m10c161r1.htb	        0.084321	        0.066778	       0.398619	      0.590954	        0.539939	        0.150000	        0.928000	        0.154642	       0.450670	      -0.410886	        0.037053	        0.312374	       0.120272	        286.350677	       -26.209975	      19.422119	        80.434509	        34.685069	        5.482415	        109.285075	       20.026293	      2.868157	
