FILE	         Coher	 repet	 Ve_P_u	 Vi_P_u	 co_P_u	 Ve_P_thr	 vi_P_th	 Co_P_thr	 Ve_N_u	 Vi_N_u	 co_N_u	 Ve_N_thr	 vi_N_th	 Co_N_thr	 Ves_CP	 Vis_CP	 Com_CP	 Ves_p	 Vis_p	 Com_p	 sign	 vesMax	 visMax	 coMax	
m2c101r2.htb 15.000 32.000 -0.428 -0.262 -0.467 1.313 1.188 1.101 -20.166 -7.921 -6.763 300.000 76.607 192.674 0.510 0.450 0.581 0.862 0.324 0.096 0.000 0.000 0.274 0.058 -0.410 -0.650 -0.665 0.295 0.441 
m2c103r2.htb 15.000 32.000 -0.770 -2.094 -0.045 1.419 1.465 0.969 7.431 2.522 22.304 25.835 22.139 75.276 0.504 0.592 0.518 0.960 0.118 0.708 180.000 180.000 0.007 0.000 -0.819 0.944 0.283 -0.858 0.003 
m2c109r2.htb 15.000 31.000 -0.225 -0.393 -0.441 1.137 0.960 1.158 -8.404 -0.038 1.028 38.115 15.232 14.608 0.608 0.630 0.558 0.038 0.008 0.308 180.000 180.000 0.072 0.009 0.624 -0.803 -0.918 -0.117 0.765 
m2c110r2.htb 15.000 38.000 -0.457 -0.216 -0.371 1.563 1.058 0.846 2.629 -1.145 -0.351 27.689 9.869 9.762 0.558 0.481 0.502 0.178 0.716 0.914 180.000 180.000 0.043 0.007 0.683 -0.819 -0.907 -0.278 0.469 
m2c116r2.htb 15.000 30.000 -0.449 0.760 -0.232 0.932 1.001 1.160 -5.005 -0.352 0.441 31.237 2.254 3.415 0.609 0.667 0.557 0.048 0.000 0.306 0.000 0.000 0.003 0.000 0.866 0.986 0.992 0.868 0.002 
m2c119r2.htb 15.000 34.000 0.021 -0.300 -0.249 1.320 0.760 1.106 39.048 56.334 2.351 300.000 278.036 300.000 0.482 0.577 0.537 0.734 0.182 0.456 0.000 0.000 0.305 0.333 0.386 0.366 0.059 0.557 0.119 
m2c121r2.htb 15.000 29.000 0.272 -0.229 0.129 1.037 0.814 0.941 3.375 -2.105 5.252 56.496 29.621 45.987 0.471 0.595 0.464 0.666 0.208 0.624 0.000 0.000 0.119 0.048 -0.558 -0.670 -0.374 0.187 0.629 
m2c125r2.htb 15.000 24.000 -1.350 -0.189 -1.059 1.886 1.129 1.683 3.241 0.590 0.963 57.787 6.389 7.196 0.483 0.470 0.394 0.752 0.556 0.102 0.000 0.000 0.036 0.000 0.700 0.982 0.973 0.637 0.065 
m2c126r2.htb 13.000 29.000 -0.231 0.549 -0.354 1.305 0.993 1.324 61.303 -13.909 6.101 300.000 49.349 32.151 0.579 0.550 0.514 0.080 0.380 0.850 180.000 180.000 0.877 0.569 -0.061 0.220 0.622 0.347 0.360 
m2c127r2.htb 13.000 21.000 0.278 -0.381 0.268 1.030 0.845 0.874 0.609 -0.165 -0.013 15.622 2.170 2.835 0.601 0.655 0.714 0.224 0.076 0.000 0.000 0.000 0.003 0.000 0.855 0.984 0.996 0.848 0.004 
m2c128r2.htb 11.000 35.000 0.526 -0.169 0.359 1.136 1.070 1.016 1.703 0.124 -0.346 14.206 2.289 2.718 0.572 0.633 0.559 0.110 0.010 0.226 0.000 0.000 0.000 0.000 0.948 0.992 0.997 0.950 0.000 
m2c129r2.htb 13.000 30.000 0.147 0.224 0.030 1.118 0.822 1.219 4.725 0.969 -0.430 27.592 6.781 8.156 0.568 0.651 0.584 0.202 0.018 0.126 0.000 0.000 0.007 0.001 -0.816 -0.890 -0.945 0.951 0.000 
m2c130r2.htb 13.000 36.000 0.333 0.382 0.412 0.904 0.957 0.908 -0.102 2.556 -0.474 14.191 10.407 15.872 0.627 0.619 0.490 0.004 0.046 0.846 0.000 0.000 0.000 0.002 -0.923 -0.883 -0.848 0.927 0.000 
m2c131r2.htb 13.000 34.000 0.152 0.098 -0.067 1.152 0.724 1.017 1.230 0.731 0.517 23.159 10.020 9.011 0.641 0.584 0.482 0.000 0.154 0.738 0.000 0.000 0.001 0.003 -0.911 -0.862 -0.959 0.851 0.004 
m2c134r2.htb 13.000 30.000 -0.337 -0.753 -0.519 1.379 1.310 1.065 1.083 5.929 3.738 25.451 31.193 34.769 0.409 0.599 0.384 0.068 0.068 0.024 180.000 0.000 0.000 0.082 0.944 -0.609 0.815 -0.670 0.048 
m2c135r2.htb 13.000 30.000 -0.286 -0.012 -0.080 1.117 0.834 0.813 -0.030 6.954 -2.674 11.430 13.650 17.716 0.503 0.560 0.376 0.966 0.280 0.034 180.000 0.000 0.000 0.019 0.994 -0.753 0.893 -0.719 0.029 
m2c137r2.htb 13.000 20.000 0.339 -0.366 -0.045 0.978 0.916 1.184 -2.089 1.197 6.490 11.718 17.498 14.063 0.617 0.575 0.559 0.196 0.432 0.478 0.000 0.000 0.005 0.008 -0.833 -0.810 -0.742 0.944 0.000 
m2c138r2.htb 13.000 23.000 0.385 -0.008 0.670 1.516 1.113 1.441 -5.091 55.629 0.791 47.630 233.459 69.057 0.422 0.385 0.476 0.142 0.132 0.722 0.000 0.000 0.017 0.098 0.760 0.585 0.819 0.052 0.895 
m2c139r2.htb 13.000 29.000 -0.496 0.208 -0.118 1.030 0.860 1.090 175.928 2.638 6.960 300.000 17.106 34.127 0.516 0.489 0.515 0.726 0.828 0.722 0.000 0.000 0.792 0.000 0.103 0.927 0.688 0.193 0.618 
m2c140r2.htb 13.000 30.000 -0.843 -0.063 -0.605 1.072 1.114 1.192 0.887 -0.002 0.126 4.556 2.012 3.037 0.697 0.551 0.601 0.000 0.298 0.064 0.000 0.000 0.000 0.000 0.983 0.957 0.993 0.956 0.000 
