FILE	
m2c403r2.htb 23.267 25.102 23.732 22.262 21.782 21.122 20.326 21.392 19.652 10.234 21.857 12.835 20.226 11.090 22.036 17.956 12.740 14.222 10.831 12.121 12.541 13.171 11.851 12.871 12.931 14.153 17.414 10.106 19.914 15.297 11.426 10.078 10.845 15.068 11.023 38.506 9.451 9.631 9.961 10.561 10.381 10.111 10.141 10.771 14.269 5.091 7.859 6.552 7.087 5.338 9.788 6.067 4.029 10.701 
m2c409r2.htb 12.266 11.590 11.532 16.249 12.231 13.512 12.289 9.785 8.911 31.962 43.594 9.551 63.726 29.402 37.244 26.965 23.880 11.764 19.220 25.335 23.704 23.413 23.588 21.782 23.529 24.985 21.549 56.007 67.403 48.582 33.690 62.400 113.022 40.992 54.716 44.913 24.287 26.843 29.470 27.833 29.121 29.318 28.829 24.697 26.034 52.215 56.152 69.911 145.186 117.888 111.539 77.306 55.297 78.150 
m2c417r2.htb 21.062 22.232 22.678 22.997 23.852 23.149 24.707 24.347 21.499 16.542 14.726 19.499 17.826 15.303 15.535 12.182 8.931 12.366 14.616 17.957 16.549 17.912 18.246 17.012 18.670 18.947 16.877 22.636 44.468 18.444 43.498 17.211 11.823 8.557 28.876 12.928 20.162 21.062 21.197 19.397 19.217 19.142 21.962 19.982 18.002 36.742 54.447 42.821 25.736 23.775 11.502 24.520 53.275 10.423 
m2c423r2.htb 9.578 9.664 9.298 9.255 8.825 9.944 8.911 8.136 8.394 10.633 15.736 12.133 10.030 7.791 12.110 14.988 10.583 16.719 21.266 23.956 21.502 21.029 21.438 20.319 18.920 20.512 19.780 16.588 29.654 23.643 20.355 24.059 18.418 24.234 20.506 30.519 18.661 16.100 17.348 16.746 14.895 14.744 15.110 12.398 12.419 23.831 15.399 21.947 16.374 27.185 21.794 17.490 12.754 12.971 
m2c427r2.htb 5.842 5.050 7.096 6.700 7.690 8.449 8.218 9.109 7.690 10.773 9.827 13.459 11.066 17.827 15.329 16.777 24.771 16.069 2.970 2.277 2.673 2.805 3.069 2.376 3.036 3.102 6.040 10.614 3.052 6.095 6.225 10.638 4.097 4.796 6.337 11.922 5.116 2.211 1.848 2.343 3.234 2.343 1.947 2.376 8.449 395.099 5.387 3.498 6.523 6.689 4.157 3.345 5.246 27.498 
m2c429r2.htb 17.895 19.912 21.819 20.975 20.682 21.085 23.909 22.112 25.926 18.469 15.861 19.718 29.713 29.208 20.949 44.393 38.458 31.900 4.474 6.527 7.847 10.341 8.287 8.031 9.131 10.378 11.955 6.136 7.862 15.604 23.703 18.034 15.634 10.658 23.857 15.679 4.584 8.251 13.715 14.265 14.558 15.292 17.602 18.555 18.262 8.004 12.744 15.361 18.344 26.605 26.795 22.723 16.408 21.667 
m2c436r2.htb 29.373 28.119 27.415 24.312 24.422 23.960 22.574 19.054 15.666 46.831 43.418 34.213 46.232 43.178 29.168 41.868 31.867 31.783 24.840 24.312 19.362 16.964 14.653 14.631 12.981 8.669 7.283 38.090 46.321 30.681 45.120 35.941 32.523 25.498 17.920 11.592 35.006 36.084 31.991 30.979 29.659 29.153 24.884 21.606 15.424 33.827 39.549 47.314 54.969 31.234 46.366 29.703 37.487 20.207 
m2c441r2.htb 13.762 18.985 22.748 23.589 25.347 26.658 27.896 29.728 34.059 18.289 13.367 13.447 35.939 20.149 26.161 20.405 28.177 25.277 15.248 22.847 32.054 33.243 33.713 34.728 38.168 45.545 49.604 20.450 27.116 81.324 59.516 42.276 55.570 63.239 68.671 55.037 18.416 27.673 32.030 38.589 37.574 38.317 41.015 45.173 50.173 10.849 21.313 30.744 33.908 39.159 34.949 30.459 41.157 94.882 
m2c443r2.htb 9.827 10.545 10.718 11.064 11.708 10.891 11.287 10.866 10.248 15.403 19.483 15.478 20.354 22.818 29.509 21.707 24.808 23.555 18.787 19.579 18.936 19.604 21.040 18.960 19.728 23.936 26.188 41.348 28.629 42.891 46.059 27.335 36.575 35.863 49.361 60.524 20.644 19.876 18.837 18.267 19.579 19.530 18.589 19.926 24.059 40.345 45.917 42.353 39.813 41.599 51.276 54.670 39.523 78.836 
m2c445r2.htb 25.484 21.524 21.567 18.812 22.170 18.941 18.467 16.746 19.802 11.694 10.001 20.137 19.249 29.029 27.475 18.413 24.856 27.627 20.362 22.600 25.613 23.375 21.610 24.968 25.527 25.097 32.458 35.810 43.102 39.774 43.823 37.309 30.385 44.733 50.406 35.109 27.034 22.342 21.438 20.749 18.812 18.941 19.328 19.156 24.580 11.357 23.066 24.205 20.896 19.517 15.177 20.575 23.225 37.131 
m2c450r2.htb 11.787 9.430 7.308 6.836 6.554 7.214 5.893 7.968 7.968 21.165 14.667 10.046 8.715 10.242 13.052 14.653 13.183 14.947 5.563 9.241 10.278 12.023 13.201 12.400 14.757 19.095 28.006 5.732 13.659 10.634 14.634 23.560 26.333 26.067 30.305 34.030 3.583 5.799 8.298 9.241 9.335 9.052 9.571 13.390 23.102 7.301 7.086 11.222 15.423 11.820 15.223 13.267 10.648 24.442 
m5c4r2.htb 48.053 48.822 44.620 37.863 37.419 37.794 39.126 33.960 31.137 357.959 434.138 522.730 294.275 129.426 259.503 387.470 153.950 220.398 27.381 37.487 40.833 40.457 43.598 43.974 42.506 37.555 49.300 118.495 228.880 301.767 266.271 168.925 284.812 281.830 135.416 386.963 40.457 47.459 50.256 52.680 49.061 46.432 51.895 51.827 56.470 244.214 577.153 266.756 166.327 425.770 338.997 247.841 378.274 660.753 
m5c6r2.htb 25.235 23.915 25.013 27.723 26.993 25.508 25.489 28.357 27.875 74.599 83.353 78.513 107.780 226.723 96.993 91.411 93.205 77.574 16.172 18.279 17.978 19.489 21.274 21.579 20.234 21.427 22.590 51.509 25.273 36.272 39.535 40.392 47.837 62.986 62.042 43.231 25.221 22.720 23.559 22.874 24.016 23.077 26.910 26.225 25.717 86.888 44.508 74.047 55.299 63.859 54.492 108.600 65.931 50.895 
m5c7r2.htb 9.292 12.186 9.634 10.434 10.663 7.845 8.035 7.388 7.273 8.397 245.840 16.199 16.644 27.551 9.562 7.554 7.155 15.053 10.206 7.730 7.921 7.997 7.159 6.969 6.931 6.778 6.169 6.805 12.314 8.470 5.562 7.318 12.585 10.979 14.563 11.552 7.768 10.053 10.053 9.063 8.454 10.129 7.730 5.293 6.778 7.583 24.052 12.445 15.896 8.331 28.257 11.451 4.936 5.152 
m5c8r2.htb 16.172 12.739 9.241 7.195 8.515 9.175 5.743 5.215 2.310 15.078 76.725 25.161 12.389 26.440 38.017 11.091 21.212 4.155 7.393 8.977 10.495 12.607 10.561 9.241 11.287 10.165 16.304 15.946 37.877 9.495 45.719 37.625 22.640 50.387 20.512 18.187 12.343 14.059 9.637 12.079 10.825 11.221 12.475 11.023 8.119 15.106 26.636 28.914 72.430 27.374 20.259 56.409 36.252 31.958 
m5c13r2.htb 9.010 6.238 6.007 5.314 5.050 5.083 4.983 3.630 5.578 23.280 10.286 10.677 6.185 13.139 9.785 11.323 6.242 83.865 6.007 9.802 13.102 12.211 14.422 12.871 15.050 14.257 16.733 8.514 21.793 25.602 21.589 21.545 33.060 31.397 27.286 28.216 11.353 10.264 11.386 11.188 11.551 12.574 11.452 13.333 15.248 15.531 21.734 16.073 23.808 31.324 28.608 16.948 30.337 21.337 
m5c14r2.htb 38.584 42.514 41.674 42.724 41.794 42.814 43.324 43.954 43.924 38.139 57.466 40.950 62.991 64.072 45.095 109.427 65.492 42.693 37.354 36.454 32.793 30.243 34.203 30.963 30.933 30.213 29.103 48.603 62.338 51.022 41.423 38.972 35.675 42.093 25.801 49.317 45.245 47.615 47.855 47.435 46.655 45.305 48.065 47.165 47.345 54.375 34.700 29.756 98.787 66.033 64.824 50.613 62.176 84.578 
m5c15r2.htb 3.248 4.950 5.267 6.891 6.772 5.386 5.149 8.554 13.267 24.795 25.079 18.848 17.031 12.963 15.119 9.803 32.177 53.753 1.861 0.950 0.396 1.703 1.030 1.347 1.545 0.752 2.178 5.009 7.963 0.572 10.989 2.408 3.013 6.542 1.003 6.617 2.020 2.535 2.495 5.347 3.248 3.089 3.129 4.515 7.921 5.676 6.787 8.342 29.572 10.662 12.770 8.061 28.680 17.564 
m5c25r2.htb 3.256 2.508 2.310 2.464 2.310 2.222 2.244 1.584 2.200 6.622 4.750 4.189 7.335 4.991 3.973 3.850 2.870 5.565 7.591 8.735 9.967 10.099 10.451 11.023 11.199 11.287 14.125 19.071 20.555 22.787 27.653 36.296 28.188 33.278 31.432 40.611 8.295 7.569 7.591 9.329 8.757 9.021 10.583 10.231 15.710 13.336 10.033 22.012 21.232 18.445 12.843 24.321 22.057 45.655 
m5c29r2.htb 4.238 4.396 4.535 3.782 3.228 3.703 4.416 4.079 3.624 11.605 17.332 13.688 5.509 5.194 6.314 13.332 10.029 5.786 12.257 15.861 15.980 18.396 16.772 18.475 17.307 14.535 10.495 28.604 22.987 33.931 42.937 26.344 39.716 44.143 23.745 16.965 9.861 11.921 13.050 12.218 13.723 13.307 12.594 10.416 13.030 18.204 19.644 32.117 15.589 38.012 18.772 17.767 13.894 17.780 
m5c30r2.htb 23.564 21.650 20.066 18.284 14.587 19.670 18.878 17.096 18.482 83.773 53.618 124.983 54.178 54.822 60.900 141.368 23.032 23.060 9.703 8.515 9.769 7.393 7.129 7.987 9.505 7.723 11.749 69.909 36.523 99.271 19.307 21.314 16.870 44.505 25.376 38.353 27.855 23.234 21.518 19.406 18.482 19.406 17.360 21.914 33.399 157.389 90.169 120.502 138.054 131.733 133.432 105.153 134.422 77.509 
m5c35r2.htb 12.431 12.164 14.521 13.614 12.395 13.190 15.292 16.172 16.832 45.647 47.915 49.015 37.587 20.388 31.301 43.309 27.976 23.150 10.818 9.194 10.561 10.928 10.671 9.760 11.404 10.708 13.421 19.072 18.361 13.423 24.167 20.838 16.681 20.690 11.389 5.907 16.301 14.392 16.098 15.594 14.427 15.732 17.712 17.382 18.706 66.114 52.245 63.462 57.992 46.504 42.630 48.437 30.490 40.326 
m5c37r2.htb 35.025 35.569 32.376 32.871 33.317 30.743 32.525 30.248 28.614 86.854 92.469 62.699 79.087 45.473 137.541 101.777 78.924 129.339 21.386 21.609 20.272 21.040 21.881 21.337 20.520 20.842 19.604 14.116 22.466 22.270 30.603 32.868 21.363 19.957 19.352 19.314 33.688 31.040 28.317 29.059 27.104 27.970 27.139 25.371 24.134 107.505 88.355 70.521 82.875 61.466 93.593 74.237 38.291 55.384 
m5c38r2.htb 37.783 37.528 33.795 37.030 34.290 36.997 35.164 33.472 35.512 80.064 132.298 149.190 148.437 101.510 136.125 137.625 146.680 106.530 14.092 17.162 18.716 18.972 16.257 17.195 16.964 17.195 20.858 39.123 37.206 35.575 77.776 53.771 55.943 94.226 32.754 62.667 30.821 35.842 38.482 36.898 32.838 34.973 33.025 41.712 50.000 57.821 65.538 85.234 79.230 137.788 79.821 95.582 121.671 105.382 
m5c40r2.htb 5.718 6.064 5.842 6.460 7.079 6.213 6.312 6.807 10.000 19.982 13.080 7.179 12.316 10.987 13.472 11.547 19.113 18.440 11.213 7.624 7.327 6.757 6.188 6.782 6.485 5.866 7.450 13.341 9.662 14.066 10.199 8.433 15.763 13.722 12.688 15.031 8.985 6.832 7.550 7.475 8.490 6.460 7.475 8.713 10.817 17.816 9.441 10.843 15.883 10.602 13.372 11.258 14.539 9.873 
m5c42r2.htb 12.262 15.842 22.937 20.627 22.360 19.142 19.472 20.875 24.219 19.531 8.169 18.863 31.696 34.303 18.596 38.380 20.757 70.192 9.216 7.261 6.683 8.251 7.464 7.838 9.216 8.416 8.498 9.539 7.902 10.003 9.506 15.785 11.489 16.238 22.547 18.618 13.201 14.439 15.842 18.647 20.132 18.729 19.224 19.884 27.228 20.913 18.796 10.694 15.477 9.684 18.975 34.125 32.521 24.329 
m5c46r2.htb 20.891 21.802 20.950 22.455 20.079 20.297 20.990 20.059 19.822 16.175 25.267 23.702 16.343 31.291 24.737 18.926 30.162 30.509 18.574 18.832 19.366 19.921 19.366 20.000 20.396 19.386 17.208 32.872 33.990 40.139 38.917 59.544 35.131 36.051 36.335 22.963 24.020 23.426 26.277 26.396 25.347 23.941 24.832 23.723 21.465 41.765 39.956 52.984 68.845 46.134 57.405 37.085 25.206 31.547 
m5c49r2.htb 15.219 14.682 14.738 14.767 13.465 14.173 14.173 12.390 13.126 38.698 28.514 62.495 35.773 34.610 36.085 27.089 17.724 34.791 20.453 17.709 15.163 16.662 14.908 16.040 15.955 19.123 20.000 44.514 44.215 42.024 51.407 42.380 44.621 41.448 30.953 69.416 20.707 19.972 21.103 19.943 20.990 19.547 21.245 22.405 22.829 31.449 28.111 57.709 34.607 56.961 43.960 35.945 35.007 40.592 
m5c54r2.htb 6.124 6.816 8.508 6.436 7.444 6.398 6.601 7.388 6.051 10.560 12.103 19.475 9.509 22.726 13.272 10.331 19.153 32.149 4.303 8.492 12.757 13.214 14.928 17.441 18.012 22.201 24.676 3.603 15.620 22.141 32.777 28.383 38.826 46.664 61.262 58.890 6.017 13.404 13.715 17.479 17.974 20.069 20.982 22.809 28.027 8.542 20.095 14.230 30.110 36.051 31.178 35.763 62.323 107.814 
m5c60r2.htb 17.822 12.930 13.774 13.425 15.609 15.143 17.210 18.870 29.645 28.458 26.732 31.094 25.143 23.412 26.410 32.143 34.990 43.902 17.676 10.221 6.698 5.358 4.863 4.222 4.310 3.640 3.174 20.861 10.083 10.816 8.800 9.112 5.841 13.004 6.459 5.750 28.363 16.977 14.531 13.512 12.464 12.784 11.357 13.017 19.977 42.888 40.408 27.372 14.668 23.178 28.718 30.671 30.070 55.578 
m5c63r2.htb 54.332 53.032 48.639 48.824 47.587 45.668 45.668 43.255 42.203 61.938 40.515 13.839 28.457 98.744 104.287 137.356 119.821 38.150 35.705 34.777 30.631 30.569 29.455 27.785 27.970 24.505 22.834 42.933 44.947 131.160 80.499 132.863 63.977 63.850 28.167 24.503 55.941 59.715 60.644 62.314 55.817 52.537 48.020 43.874 37.314 105.611 107.142 52.871 106.848 32.399 49.207 115.936 82.700 69.630 
m5c66r2.htb 40.959 36.972 32.647 30.747 30.158 29.917 29.275 26.786 24.485 70.657 27.569 36.297 31.258 29.659 42.759 42.182 27.500 22.092 16.136 8.804 8.643 9.767 8.509 7.894 7.921 7.439 8.563 14.697 16.109 15.883 22.283 15.329 10.864 12.417 11.471 11.340 37.811 30.265 26.438 23.869 22.451 21.339 21.167 19.668 18.063 30.380 26.116 27.223 27.654 22.931 23.829 27.794 22.991 18.920 
m5c67r2.htb 16.3 18.053 17.918 18.652 17.756 17.822 17.566 17.624 17.921 9.337 13.432 11.133 23.926 12.232 14.130 14.702 11.385 15.370 9.677 12.552 12.508 12.871 12.648 13.191 14.468 13.127 16.106 5.994 10.874 5.171 10.260 8.150 13.423 23.310 8.821 8.717 7.393 6.634 6.707 7.186 6.964 7.474 7.314 7.657 8.176 5.661 5.419 6.516 8.036 7.267 3.649 6.057 7.838 5.030 
m5c69r2.htb 19.455 7.153 3.861 2.277 2.426 2.228 1.807 2.054 2.946 34.665 15.508 9.441 4.937 3.768 4.009 2.608 3.890 17.016 1.262 1.782 2.624 3.020 3.639 3.342 3.490 4.950 10.644 1.910 2.323 3.647 7.538 7.812 10.139 4.172 7.842 25.274 6.510 0.817 0.421 0.668 0.297 0.396 0.446 0.619 0.767 14.875 1.251 0.648 8.918 0.563 0.292 1.103 1.593 5.001 
m5c70r2.htb 24.713 21.624 20.099 20.139 19.287 19.881 20.020 18.158 15.683 46.372 54.391 49.385 48.919 34.820 57.091 45.905 47.239 46.869 6.673 6.891 6.535 6.535 6.832 8.079 7.446 7.267 5.228 8.755 12.802 10.723 8.042 11.493 18.740 12.253 9.187 6.884 12.218 11.010 12.515 12.356 11.465 12.772 13.525 12.970 8.752 15.029 18.231 42.083 50.545 26.292 43.023 39.836 28.739 16.819 
m5c71r2.htb 7.287 8.851 11.109 10.337 10.792 10.614 11.861 12.495 13.861 48.325 28.385 48.986 48.101 41.182 25.969 60.478 24.403 29.369 3.366 4.713 5.168 6.059 5.901 5.386 8.178 8.733 12.099 20.166 41.035 38.663 77.449 45.492 39.578 141.355 86.614 81.596 5.584 8.950 10.871 12.317 12.218 13.347 14.614 18.356 27.287 45.884 44.132 49.755 45.900 52.040 63.869 130.582 69.629 244.600 
m5c74r2.htb 12.871 10.943 10.735 10.839 11.516 10.370 9.797 9.693 11.464 16.480 14.092 9.778 9.641 18.780 11.326 7.089 16.647 14.393 30.459 35.539 35.722 38.431 37.702 39.265 40.047 41.376 47.290 16.185 37.876 30.701 44.609 48.876 31.808 44.707 39.856 38.917 20.063 22.876 22.642 23.345 24.492 24.362 24.987 26.524 31.084 13.919 25.688 26.398 45.551 20.808 32.511 28.690 34.080 45.069 
m5c75r2.htb 7.371 7.440 9.618 9.533 9.873 9.873 11.938 12.871 23.225 13.693 6.941 11.278 15.171 14.732 10.984 13.779 30.447 29.198 34.569 20.000 14.961 14.399 12.306 11.004 10.750 9.279 6.280 49.959 18.210 16.681 21.990 18.296 7.714 14.713 9.693 12.395 19.293 13.013 11.598 10.974 10.778 11.344 11.287 12.321 16.419 17.840 24.862 14.161 21.195 19.247 22.278 18.406 16.550 25.117 
m5c79r2.htb 23.479 21.697 22.306 24.490 21.870 20.763 21.287 22.044 20.122 58.332 94.533 98.044 141.835 92.645 88.968 61.744 49.033 58.504 13.239 13.512 14.444 13.192 13.221 13.395 13.512 12.202 11.736 32.931 15.143 21.455 29.511 28.451 21.996 26.134 35.928 17.237 23.850 24.199 21.258 22.219 22.889 21.928 22.510 21.462 22.889 71.791 87.347 63.406 72.137 108.947 51.756 66.203 41.156 116.552 
m5c81r2.htb 8.535 8.843 10.311 10.618 10.106 11.642 12.291 11.198 11.267 12.213 9.868 26.434 17.778 19.703 18.391 21.533 17.513 10.112 20.109 15.261 10.652 11.267 10.481 10.072 9.969 9.969 8.706 15.062 13.550 12.230 17.184 13.270 17.790 24.853 23.382 11.580 12.940 9.218 8.330 7.921 6.589 7.340 6.043 6.077 7.340 12.809 21.224 10.329 15.195 5.131 11.310 8.007 11.394 7.669 
m5c82r2.htb 16.683 13.614 14.257 14.455 16.733 16.584 20.050 19.901 19.851 70.403 41.160 74.544 31.927 52.203 61.694 83.364 52.203 26.259 16.040 14.901 15.891 12.376 11.881 10.149 10.545 11.287 13.812 82.613 28.116 28.323 16.975 34.981 39.096 37.796 27.593 49.889 12.327 13.218 15.446 14.158 14.653 16.436 16.287 17.673 22.178 28.013 39.859 61.852 38.809 28.955 78.671 47.516 27.889 67.527 
m5c83r2.htb 22.360 20.833 19.513 19.513 20.998 18.482 20.545 22.937 25.578 44.575 68.065 42.151 27.404 63.504 23.243 44.774 30.233 47.367 7.880 8.292 9.530 8.663 8.746 9.695 10.025 11.015 9.447 10.014 13.111 8.253 8.716 11.224 14.404 15.029 7.187 16.365 21.741 22.277 18.853 19.596 22.607 21.493 21.287 25.330 25.949 49.482 52.936 50.931 32.646 56.062 53.403 12.360 121.805 38.784 
m5c87r2.htb 16.641 17.251 19.040 16.451 15.537 15.956 16.984 14.585 10.358 27.058 29.344 21.277 24.161 22.568 34.218 27.110 22.630 31.231 2.589 2.551 3.199 2.704 2.437 1.714 3.085 2.818 4.494 8.476 5.503 9.121 4.984 5.194 3.416 5.515 7.191 6.763 10.929 9.749 10.967 11.129 10.472 10.548 11.158 9.505 8.835 13.605 24.444 18.188 15.708 30.128 13.092 16.905 21.812 15.757 
m5c92r2.htb 20.934 17.492 17.162 15.983 16.313 14.757 16.077 15.040 17.256 39.926 46.205 51.988 74.138 38.194 26.361 24.988 26.137 42.111 12.447 13.720 13.814 14.663 14.946 14.851 14.757 16.926 13.060 19.760 28.849 15.241 23.098 32.242 9.999 15.969 21.067 24.078 15.182 16.360 14.899 16.360 14.899 16.643 15.040 16.077 16.785 18.266 18.000 25.534 27.705 28.279 23.490 21.529 19.401 21.221 
m5c94r2.htb 25.790 22.178 19.307 19.752 23.861 20.644 17.970 23.317 21.876 136.798 155.960 85.905 74.242 170.768 105.900 109.822 150.086 198.795 6.337 6.436 8.515 7.030 7.079 8.168 7.921 9.851 8.062 22.433 10.371 36.364 15.262 15.610 47.351 21.360 23.370 14.144 19.653 21.238 21.832 20.347 19.283 20.792 22.376 30.891 40.545 122.411 104.373 107.675 90.649 86.131 119.596 86.204 177.857 284.335 
m5c95r2.htb 18.775 19.729 19.509 19.619 19.179 19.399 19.949 20.755 18.335 24.016 28.348 11.523 22.399 16.224 14.422 21.016 11.121 15.260 7.261 8.104 8.544 8.287 8.177 7.701 8.067 7.077 7.664 21.039 24.661 28.666 16.827 27.870 20.234 16.039 19.056 19.575 15.035 15.842 14.961 14.338 14.375 13.898 14.778 15.035 14.631 12.370 12.668 10.808 9.680 10.359 10.669 7.535 11.389 8.471 
m5c100r2.htb 10.252 9.901 11.254 11.815 10.363 13.333 12.112 13.960 14.191 36.895 32.992 39.447 33.866 17.695 27.768 27.021 40.858 67.156 15.512 10.132 9.901 10.429 9.307 11.914 10.231 11.716 14.620 58.637 38.109 24.541 29.120 22.216 46.343 39.843 43.409 75.833 15.578 11.089 11.419 12.442 12.937 14.521 14.521 15.545 18.449 50.498 32.546 37.030 38.379 36.638 36.463 61.883 70.389 33.430 
m5c103r2.htb 9.736 10.801 14.491 11.971 13.681 14.401 15.752 19.622 29.523 9.773 11.461 16.326 7.735 24.080 8.698 7.735 13.885 26.236 2.610 0.900 1.260 1.530 0.990 1.568 1.440 1.890 2.970 2.014 0.481 5.311 2.228 0.980 0.973 2.816 2.442 7.664 6.121 6.518 3.330 5.311 7.471 7.111 9.241 12.511 24.032 4.474 45.532 4.759 2.994 10.462 5.258 43.371 16.130 17.271 
m5c107r2.htb 15.198 15.891 15.050 15.495 16.510 14.827 15.495 16.040 16.485 28.431 36.997 36.055 42.960 44.661 42.152 44.518 51.036 46.730 20.347 20.223 21.213 21.213 21.139 20.941 20.421 21.931 19.554 35.037 24.125 34.933 36.693 40.848 38.385 30.097 40.748 49.505 21.757 19.851 21.584 23.144 20.520 21.040 21.436 22.277 22.698 56.530 44.086 33.441 47.742 30.363 59.057 44.619 70.481 97.144 
m5c108r3.htb 42.781 41.154 44.038 45.668 45.200 44.926 44.637 44.059 41.584 92.828 119.135 71.996 136.075 113.858 90.597 64.522 95.643 83.964 5.611 9.341 9.858 9.282 8.746 9.341 9.612 6.802 4.994 8.922 35.632 34.353 29.308 20.600 31.532 59.029 8.404 5.211 23.074 29.620 28.177 29.084 27.517 25.872 27.120 24.537 20.462 49.588 67.761 63.163 51.045 90.185 19.277 72.786 71.469 81.379 
m5c109r2.htb 5.969 5.941 6.337 7.072 6.139 5.460 6.789 6.552 9.144 10.927 16.754 37.897 51.906 35.164 6.941 29.994 8.140 31.551 9.406 5.007 4.187 5.120 4.426 5.177 5.941 6.195 7.496 48.970 15.393 7.905 17.789 10.768 21.398 16.953 16.685 15.298 10.042 6.393 5.766 6.167 5.999 6.959 6.223 8.430 11.400 49.715 38.828 27.773 12.633 16.632 22.748 13.930 24.240 16.052 
m5c111r2.htb 16.931 14.455 16.089 14.752 15.050 13.218 18.317 15.545 17.921 54.680 52.977 71.910 44.980 43.505 48.527 62.171 80.188 55.505 9.802 7.673 8.713 8.663 8.416 10.099 11.980 10.248 12.277 101.218 22.173 21.938 13.402 8.513 38.655 74.183 23.143 32.959 16.040 14.703 12.822 16.980 16.634 15.198 14.406 15.594 18.614 79.311 115.394 36.165 136.857 65.071 70.816 53.191 53.955 71.056 
m5c118r2.htb 42.650 40.873 40.619 39.452 39.502 37.878 39.147 35.593 29.424 24.527 48.290 58.843 29.437 73.821 46.111 57.365 47.980 44.059 9.825 9.571 8.936 8.708 11.297 10.104 9.876 9.901 10.409 20.658 12.555 19.476 9.606 18.559 17.603 21.540 20.431 20.631 35.060 35.669 35.212 34.653 33.536 32.927 34.501 31.658 25.006 32.748 40.578 50.965 49.582 32.101 43.273 43.728 40.011 35.018 
m5c125r2.htb 28.031 22.728 18.900 17.294 16.832 14.103 13.861 10.781 11.353 77.079 114.425 54.532 43.784 48.436 34.496 43.356 35.969 19.053 4.378 6.931 7.459 8.361 7.943 8.405 8.559 8.955 12.673 11.072 19.249 17.271 19.675 20.519 21.817 17.296 22.545 18.608 15.996 11.617 10.121 9.263 10.077 9.967 9.593 9.153 10.957 40.903 33.571 24.057 20.459 26.793 32.278 27.485 20.014 27.466 
m5c128r2.htb 11.881 13.267 13.498 14.389 14.158 14.719 13.333 12.310 13.927 23.933 28.571 22.884 24.929 33.340 17.965 30.067 17.894 27.444 29.109 23.333 18.911 16.403 17.195 16.865 14.356 14.983 15.908 72.177 67.720 51.946 40.610 50.332 46.276 37.234 38.653 47.658 28.086 24.653 24.785 24.191 24.356 19.109 22.046 20.924 16.502 60.000 59.179 60.811 66.098 70.284 44.766 69.766 30.067 27.403 
m5c129r2.htb 13.471 11.731 9.391 9.241 8.641 8.431 7.801 7.981 5.191 11.944 12.077 9.382 9.354 13.557 15.570 11.871 11.882 6.803 9.241 11.101 10.201 12.361 11.521 12.121 13.111 15.422 21.092 13.459 15.425 22.454 17.408 16.899 12.072 16.115 15.013 30.541 14.881 11.701 10.411 8.611 8.971 9.031 8.971 9.391 11.791 16.021 11.424 14.712 10.997 11.453 8.808 8.390 10.913 21.466 
m5c135r2.htb 25.866 22.710 19.307 22.277 18.812 21.658 20.173 17.946 13.614 50.959 30.777 21.044 52.021 25.880 35.928 48.476 25.341 14.051 8.292 11.015 10.705 7.983 9.901 7.364 7.364 6.621 8.663 19.067 34.621 55.971 21.758 30.455 14.635 8.884 10.550 17.057 19.183 18.502 17.760 19.616 18.007 18.564 16.708 16.708 10.458 45.469 30.026 21.497 39.371 28.653 39.408 15.407 30.046 28.621 
m5c140r2.htb 50.045 50.315 52.877 53.527 52.865 52.355 52.568 53.855 51.125 76.162 92.972 121.927 86.009 64.512 39.871 79.458 55.383 114.806 17.762 19.772 18.122 19.142 19.678 19.262 16.986 14.671 13.181 27.445 16.695 20.738 24.242 35.591 23.104 19.297 18.041 18.179 37.414 39.064 41.429 41.646 42.064 42.234 40.625 41.275 38.734 47.346 26.474 35.930 31.176 48.226 39.630 65.110 47.208 35.398 
m5c152r2.htb 41.541 41.154 39.260 34.180 36.892 37.882 37.839 36.763 32.501 101.726 161.199 91.489 94.097 169.432 105.000 144.634 116.861 127.407 14.679 18.381 20.448 18.080 18.726 20.189 19.673 19.415 18.252 46.043 32.423 64.041 43.865 33.411 55.230 50.735 32.594 34.473 37.064 34.481 36.677 37.193 35.170 36.117 36.892 32.114 33.276 90.439 85.522 92.369 220.729 102.563 81.977 75.770 122.165 87.312 
m5c154r2.htb 33.441 32.401 30.619 29.703 29.827 29.307 28.490 27.550 29.233 19.128 33.531 32.042 31.369 26.151 34.275 26.015 27.744 36.094 25.693 22.450 22.401 19.579 20.520 21.832 20.644 18.416 19.233 24.580 23.748 34.119 23.753 16.991 28.200 28.481 23.718 21.913 29.109 26.609 25.297 25.099 24.208 23.465 21.881 21.114 23.416 26.483 24.039 21.916 24.661 28.552 26.755 26.734 29.981 19.382 
m5c156r2.htb 26.643 21.782 20.702 22.232 23.357 22.637 18.152 20.522 20.509 46.672 90.187 33.228 97.817 54.211 99.551 48.263 72.746 74.517 24.482 23.447 25.473 29.208 26.193 25.608 25.923 27.093 29.028 93.472 37.661 46.324 122.280 73.357 61.553 50.288 68.111 85.835 29.703 25.563 27.228 27.363 24.662 31.818 29.073 26.238 30.873 103.725 102.477 77.653 110.031 83.083 63.887 87.344 63.743 75.962 
