m5c0r60.htb	  0.00	       -2.2767	      4.5918	     
m5c0r61.htb	  0.00	       -0.6013	      6.0504	     -2.0613	      3.6803	     
m5c0r62.htb	  2.00	       -4.9525	      5.2492	     
m5c0r63.htb	  2.00	       0.1605	      3.3783	     
m5c0r64.htb	  2.00	       3.9864	      6.1758	     2.1228	      3.7989	     
m5c0r65.htb	  0.00	       -0.1859	      4.7421	     
m5c0r66.htb	  0.00	       1.8618	      4.2192	     -0.8638	      3.6308	     
m5c0r67.htb	  0.00	       1.9765	      5.1089	     -1.7346	      4.8905	     
m5c0r68.htb	  0.00	       2.1167	      4.5309	     
m5c0r69.htb	  0.00	       -1.7128	      4.9342	     
m5c0r70.htb	  30.00	       -3.0949	      3.8070	     
m5c0r71.htb	  10.00	       -1.8891	      4.2592	     
m5c0r72.htb	  10.00	       0.4430	      3.7557	     
m5c0r73.htb	  12.00	       -0.2627	      3.9558	     
m5c0r74.htb	  14.00	       -0.1532	      3.1832	     
m5c0r75.htb	  16.00	       -0.7014	      6.0673	     
m5c0r76.htb	  18.00	       0.1732	      4.7418	     
m5c0r77.htb	  20.00	       -0.2007	      5.4867	     
m5c0r78.htb	  22.00	       -1.7299	      4.6104	     
m5c0r79.htb	  24.00	       -1.1409	      5.1898	     
m5c0r80.htb	  26.00	       -0.3543	      4.5231	     
m5c0r81.htb	  28.00	       -0.6980	      3.5526	     
m5c0r82.htb	  30.00	       1.6359	      4.1295	     
m5c0r83.htb	  30.00	       0.9524	      4.7692	     
m5c0r84.htb	  30.00	       2.1076	      3.4629	     2.4205	      4.2472	     
m5c0r85.htb	  32.00	       1.0844	      5.5588	     
m5c0r86.htb	  32.00	       3.3056	      5.2685	     1.0799	      3.7950	     
m5c0r87.htb	  34.00	       6.2291	      5.2024	     
m5c0r88.htb	  34.00	       4.5305	      4.8884	     2.4473	      4.0348	     
m5c0r89.htb	  34.00	       -0.0019	      5.4855	     
m5c0r90.htb	  34.00	       4.1595	      5.2849	     -0.1830	      3.8738	     
m5c0r91.htb	  32.00	       2.8429	      6.9298	     
m5c0r92.htb	  34.00	       -5.0729	      12.2373	     
m5c0r93.htb	  34.00	       2.1452	      7.3352	     
m5c0r94.htb	  36.00	       2.6534	      11.2135	     
m5c0r95.htb	  36.00	       0.5523	      7.5051	     
m5c0r96.htb	  36.00	       1.8161	      9.0204	     2.0785	      5.1866	     
m5c0r97.htb	  38.00	       0.0620	      8.8289	     
m5c0r98.htb	  38.00	       1.3406	      8.9119	     1.3243	      8.9160	     
m5c0r99.htb	  40.00	       -0.0688	      9.8877	     
m5c0r100.htb	  40.00	       3.3424	      6.4088	     1.2792	      8.5119	     
m5c0r101.htb	  42.00	       5.2099	      12.0839	     
m5c0r102.htb	  42.00	       2.4885	      5.2550	     1.5613	      9.5729	     
m5c0r103.htb	  44.00	       2.4342	      8.3363	     
m5c0r104.htb	  44.00	       2.7488	      4.4721	     2.8197	      9.1322	     
m5c0r105.htb	  44.00	       0.2056	      4.5823	     13.2417	      8.4323	     4.9434	      6.4772	
m5c0r106.htb	  45.00	       -2.1977	      6.9802	     
m5c0r107.htb	  45.00	       1.0348	      4.1779	     0.8261	      5.4738	     
m5c0r108.htb	  45.00	       0.2566	      4.2612	     11.0180	      7.4890	     2.0353	      4.7865	
m5c0r109.htb	  46.00	       2.3077	      4.2524	     
m5c0r100.htb	  40.00	       3.3424	      6.4088	     1.2792	      8.5119	     
m5c0r111.htb	  46.00	       0.1794	      10.9519	     
m5c0r112.htb	  46.00	       -1.2946	      5.8468	     -1.0428	      8.5370	     -0.2450	      4.4402	
m5c0r113.htb	  48.00	       0.2509	      9.5598	     
m5c0r114.htb	  48.00	       -0.9491	      3.9288	     1.1523	      6.8435	     1.3698	      3.1181	
m5c0r115.htb	  50.00	       0.4084	      7.0709	     
m5c0r116.htb	  50.00	       1.6958	      6.5524	     
m5c0r117.htb	  50.00	       -1.9795	      4.7326	     2.9720	      3.3185	     2.7824	      3.9928	
m5c0r118.htb	  45.00	       2.6635	      5.7064	     
m5c0r119.htb	  45.00	       2.1169	      5.8784	     
m5c0r120.htb	  45.00	       -2.1026	      4.3735	     0.4788	      6.4533	     2.1073	      3.6761	
m5c0r121.htb	  45.00	       1.4368	      8.0794	     
m5c0r122.htb	  45.00	       2.0763	      4.4318	     
m5c0r123.htb	  45.00	       -0.0316	      3.9507	     -7.6447	      12.7332	     0.4324	      2.4478	
m5c0r124.htb	  45.00	       -2.4159	      7.9079	     
m5c0r125.htb	  45.00	       -2.1555	      4.5450	     1.0425	      4.5172	     1.6973	      1.8634	
m5c0r126.htb	  45.00	       5.3647	      8.9911	     
m5c0r127.htb	  45.00	       -0.2701	      5.6572	     0.1213	      6.6609	     1.5072	      2.9041	
m5c0r128.htb	  45.00	       2.1671	      6.7426	     
m5c0r129.htb	  45.00	       2.1292	      3.8422	     -3.7846	      8.5914	     0.3705	      2.7390	
m5c0r130.htb	  45.00	       2.2216	      3.7382	     1.9003	      4.6601	     1.5335	      2.9364	
m5c0r131.htb	  45.00	       2.7223	      3.8882	     
m5c0r132.htb	  45.00	       1.7301	      4.4553	     -0.9793	      3.7230	     0.5483	      2.7077	
m5c0r133.htb	  45.00	       -2.1395	      2.8166	     -1.1102	      6.0543	     -1.6183	      1.6743	
m5c0r134.htb	  45.00	       0.7509	      3.7595	     
m5c0r135.htb	  45.00	       2.2033	      6.7820	     0.9468	      4.0433	     -0.4000	      2.4970	
m5c0r136.htb	  45.00	       1.3438	      3.8498	     
m5c0r137.htb	  45.00	       0.1041	      4.4974	     1.2108	      4.5774	     -1.6222	      2.5001	
m5c0r138.htb	  40.00	       1.6484	      4.6081	     
m5c0r139.htb	  40.00	       1.5548	      4.1534	     1.6892	      6.2788	     0.0780	      3.2608	
m5c0r140.htb	  40.00	       -0.4287	      2.5194	     0.7289	      2.9801	     -0.9993	      3.0314	
m5c0r141.htb	  40.00	       2.4668	      3.6873	     
m5c0r142.htb	  40.00	       3.0807	      3.7958	     0.0846	      5.2429	     -0.2183	      2.7294	
m5c0r143.htb	  40.00	       0.8243	      3.2887	     
m5c0r144.htb	  40.00	       4.8917	      4.4316	     -0.0824	      4.1941	     0.2500	      4.6894	
m5c0r145.htb	  40.00	       2.4969	      4.1732	     -0.1608	      6.0640	     0.4906	      2.2971	
m5c0r146.htb	  40.00	       1.0429	      4.4607	     -1.4669	      4.5825	     -1.6281	      2.1201	
m5c0r147.htb	  40.00	       -2.7031	      3.1734	     
m5c0r148.htb	  40.00	       0.1023	      2.7970	     -1.1024	      2.4007	     -1.8242	      2.5779	
m5c0r151.htb	  40.00	       -0.4562	      4.4643	     
m5c0r152.htb	  40.00	       0.3891	      3.2493	     
m5c0r155.htb	  40.00	       -0.5052	      3.9723	     
m5c0r156.htb	  40.00	       -1.3527	      5.2342	     -1.8016	      4.8358	     -0.6422	      4.0990	
m5c0r157.htb	  40.00	       -1.3785	      3.8200	     2.4103	      5.4675	     -0.6977	      3.7383	
m5c0r158.htb	  40.00	       -3.7003	      3.9802	     0.8124	      4.7914	     -2.1410	      3.5963	
m5c0r159.htb	  40.00	       -2.0889	      3.7707	     6.0762	      10.0559	     -0.1883	      3.1481	
m5c0r160.htb	  40.00	       -1.6765	      3.4076	     2.3279	      4.6258	     -0.2751	      3.4455	
m5c0r161.htb	  40.00	       -1.2571	      2.9102	     -1.9690	      6.7017	     -0.9469	      2.6572	
m5c0r162.htb	  40.00	       -0.0429	      4.4660	     -1.0025	      4.5810	     -0.1371	      2.9577	
m5c0r163.htb	  40.00	       0.4315	      5.4546	     1.7347	      7.5389	     -0.0001	      3.5957	
m5c0r164.htb	  40.00	       2.1234	      4.9065	     -5.4755	      8.5326	     0.1424	      3.3003	
m5c0r165.htb	  45.00	       0.6837	      5.2631	     -3.5557	      4.6093	     -0.5571	      2.8104	
m5c0r166.htb	  45.00	       0.1298	      5.0688	     -1.5180	      6.7640	     -0.3903	      3.1241	
m5c0r167.htb	  45.00	       -1.2044	      5.2139	     -1.0998	      5.6131	     0.0447	      2.7654	
m5c0r168.htb	  45.00	       -0.3881	      4.1429	     0.7503	      6.3173	     1.4250	      3.9022	
m5c0r169.htb	  45.00	       0.5972	      4.2534	     0.3322	      6.8674	     1.7311	      2.9787	
m5c0r170.htb	  45.00	       0.7635	      4.2052	     3.2291	      7.2845	     1.3692	      2.9812	
m5c0r171.htb	  45.00	       1.0956	      4.3865	     -2.8347	      6.9013	     0.8779	      2.5732	
m5c0r172.htb	  45.00	       3.7578	      2.8872	     0.8665	      5.2156	     3.4014	      3.4314	
m5c0r173.htb	  45.00	       1.7905	      3.5685	     -4.6041	      5.9664	     0.5768	      2.2492	
m5c0r174.htb	  45.00	       1.0163	      3.0285	     -2.6465	      4.7795	     0.5637	      2.4164	
m5c0r175.htb	  45.00	       -0.6520	      2.0941	     -2.5353	      3.9789	     0.4627	      2.4932	
m5c0r176.htb	  45.00	       0.2960	      3.9454	     -2.0003	      4.3453	     0.1987	      1.3340	
m5c0r177.htb	  45.00	       0.4742	      4.8922	     
m5c0r178.htb	  45.00	       0.9887	      3.9834	     
m5c0r179.htb	  45.00	       -0.7270	      4.6668	     -1.3265	      4.5775	     -0.3382	      2.9751	
m5c0r180.htb	  45.00	       -0.2816	      3.0080	     0.5815	      5.8938	     0.3102	      1.4032	
m5c0r181.htb	  45.00	       -0.5541	      3.0562	     
m5c0r182.htb	  45.00	       -1.0243	      6.3352	     
m5c0r183.htb	  45.00	       1.9653	      4.2262	     
m5c0r184.htb	  45.00	       1.6082	      5.2149	     
m5c0r185.htb	  45.00	       -1.7309	      3.5996	     0.0102	      4.6538	     0.3443	      3.3607	
m5c0r186.htb	  45.00	       1.6695	      4.5242	     
m5c0r187.htb	  45.00	       -1.7534	      5.4515	     
m5c0r188.htb	  45.00	       -1.1098	      2.9845	     
m5c0r189.htb	  45.00	       0.4481	      5.2469	     1.4889	      3.7345	     -0.2402	      1.7984	
m5c0r190.htb	  45.00	       -0.1169	      6.1786	     
m5c0r191.htb	  45.00	       -1.3616	      4.0671	     0.5251	      7.1659	     1.0819	      2.7821	
m5c0r192.htb	  45.00	       -0.6645	      4.0830	     0.4217	      5.4187	     1.8589	      4.2555	
m5c0r193.htb	  45.00	       -0.1045	      4.7433	     
m5c0r194.htb	  45.00	       -2.1536	      2.1720	     -0.6697	      3.6243	     -0.2076	      2.4824	
m5c0r195.htb	  45.00	       -2.2654	      5.1846	     -0.9664	      5.2426	     -1.1304	      2.9473	
m5c0r196.htb	  45.00	       -1.9520	      6.6438	     
m5c0r197.htb	  45.00	       0.6949	      5.2088	     -1.0858	      5.0215	     0.4957	      3.5922	
m5c0r198.htb	  45.00	       0.0957	      3.5887	     -3.4474	      7.1345	     -1.4853	      2.6443	
m5c0r199.htb	  45.00	       -2.6090	      5.2749	     
m5c0r200.htb	  45.00	       1.4291	      2.9692	     -6.9300	      9.3212	     -1.0506	      2.3837	
m5c0r201.htb	  45.00	       2.1510	      4.4737	     -0.7666	      6.0018	     -0.2692	      1.9635	
m5c0r202.htb	  45.00	       2.3243	      3.1025	     4.0902	      3.8827	     2.7071	      3.5035	
m5c0r204.htb	  50.00	       -2.3584	      4.0719	     -0.5981	      3.0731	     -0.6213	      2.8366	
m5c0r205.htb	  50.00	       -0.8214	      3.7070	     -0.7827	      2.9123	     -1.2861	      2.5901	
m2c0r1.htb	  100.00	       -2.4859	      28.3750	     
m2c0r2.htb	  100.00	       -2.1793	      31.5619	     
m2c0r3.htb	  100.00	       -0.2940	      48.4096	     
m2c0r4.htb	  100.00	       -3.0906	      16.4718	     
m2c0r5.htb	  100.00	       -3.5786	      20.2713	     
m2c0r6.htb	  100.00	       4.4510	      19.8418	     
m2c0r7.htb	  100.00	       -2.0034	      12.3554	     
m2c0r8.htb	  100.00	       -1.7103	      13.7904	     
m2c0r9.htb	  100.00	       -1.9730	      11.4955	     
m2c0r10.htb	  100.00	       -0.1586	      13.9584	     
m2c0r11.htb	  100.00	       6.5514	      12.1001	     
m2c0r12.htb	  100.00	       0.7553	      13.3948	     
m2c0r13.htb	  100.00	       3.8900	      14.6299	     
m2c0r14.htb	  100.00	       3.0687	      7.2797	     
m2c0r15.htb	  100.00	       3.5694	      11.6748	     
m2c0r16.htb	  100.00	       2.8305	      9.6124	     
m2c0r17.htb	  100.00	       0.2701	      12.7577	     
m2c0r18.htb	  100.00	       1.6928	      9.3394	     
m2c0r19.htb	  100.00	       2.6223	      9.4481	     
m2c0r25.htb	  100.00	       1.9015	      6.6839	     
m2c0r26.htb	  100.00	       -0.5300	      5.2917	     
m2c0r27.htb	  100.00	       -0.9611	      6.3679	     
m2c0r28.htb	  100.00	       0.8803	      6.8388	     
m2c0r29.htb	  100.00	       2.8024	      5.7542	     
m2c0r30.htb	  100.00	       -1.6457	      6.0072	     
m2c0r35.htb	  100.00	       -1.6699	      6.3391	     
m2c0r36.htb	  100.00	       1.3334	      6.5542	     
m2c0r37.htb	  100.00	       1.4662	      6.9771	     
m2c0r38.htb	  100.00	       0.8622	      6.1676	     
m2c0r39.htb	  100.00	       1.1500	      6.2755	     
m2c0r40.htb	  100.00	       -0.7520	      5.0395	     
m2c0r41.htb	  100.00	       -1.0225	      3.3127	     
m2c0r42.htb	  100.00	       1.7263	      5.1270	     
m2c0r43.htb	  100.00	       0.2196	      4.8542	     
m2c0r44.htb	  100.00	       2.9791	      8.3358	     
m2c0r45.htb	  100.00	       1.7431	      7.8230	     
m2c0r46.htb	  100.00	       -1.4090	      6.2159	     
m2c0r47.htb	  100.00	       0.0305	      3.8611	     
m2c0r48.htb	  100.00	       0.3864	      5.5847	     
m2c0r49.htb	  100.00	       -0.5217	      4.5369	     
m2c0r50.htb	  100.00	       1.3694	      5.6517	     
m2c0r51.htb	  100.00	       -1.6263	      6.5851	     
m2c0r52.htb	  100.00	       0.4903	      3.4423	     
m2c0r53.htb	  100.00	       0.9496	      6.4905	     
m2c0r54.htb	  100.00	       0.5974	      4.2673	     
m2c0r55.htb	  100.00	       1.3769	      5.8711	     
m2c0r56.htb	  100.00	       0.7877	      4.5333	     
m2c0r57.htb	  100.00	       0.3200	      7.4791	     
m2c0r58.htb	  100.00	       -0.5158	      5.0086	     
m2c0r59.htb	  100.00	       -0.5192	      4.6789	     
m2c0r60.htb	  100.00	       0.5683	      4.5302	     
m2c0r61.htb	  100.00	       -1.0096	      3.5187	     
m2c0r62.htb	  100.00	       -1.0728	      4.1410	     
m2c0r63.htb	  100.00	       -0.5022	      3.9482	     
m2c0r64.htb	  100.00	       1.1121	      3.4585	     
m2c0r65.htb	  100.00	       0.1885	      3.1753	     
m2c0r66.htb	  100.00	       -0.3529	      5.1530	     
m2c0r67.htb	  100.00	       0.2874	      3.6660	     
m2c0r68.htb	  100.00	       0.9942	      5.1017	     
m2c0r69.htb	  100.00	       0.1348	      4.9793	     
m2c0r70.htb	  100.00	       1.5122	      3.1967	     
m2c0r71.htb	  100.00	       0.6867	      4.6835	     
m2c0r72.htb	  100.00	       -1.3218	      3.1642	     
m2c0r73.htb	  100.00	       -0.0805	      5.0711	     
m2c0r74.htb	  100.00	       -2.0050	      4.5970	     
m2c0r75.htb	  100.00	       1.0559	      4.2613	     
m2c0r76.htb	  100.00	       -0.2029	      4.7556	     
m2c0r77.htb	  100.00	       -0.7356	      3.2837	     
m2c0r78.htb	  100.00	       0.3509	      3.2713	     
m2c0r79.htb	  100.00	       0.8780	      3.4030	     
m2c0r110.htb	  0.00	       2.5396	      2.9085	     0.7079	      2.5063	     
m2c0r111.htb	  0.00	       0.9337	      3.0718	     0.2421	      2.8376	     
m2c0r112.htb	  0.00	       0.2717	      3.8088	     -0.3807	      2.8479	     
m2c0r113.htb	  0.00	       3.3714	      3.1600	     1.4994	      3.0036	     
m2c0r114.htb	  0.00	       2.5105	      1.6186	     2.3814	      2.9588	     
m2c0r115.htb	  0.00	       1.9603	      3.4962	     1.6065	      4.6931	     
m2c0r116.htb	  0.00	       0.3577	      2.7317	     -0.6814	      2.5671	     
m2c0r117.htb	  0.00	       -0.0172	      2.3818	     0.7132	      2.7538	     
m2c0r118.htb	  0.00	       0.5918	      2.6727	     -0.5839	      1.3791	     
m2c0r125.htb	  0.00	       0.6548	      2.7303	     -0.8841	      3.5770	     
m2c0r126.htb	  0.00	       -0.2621	      3.1234	     -0.4785	      3.5972	     
m2c0r127.htb	  0.00	       0.3621	      1.6387	     -0.2129	      3.0638	     
m2c0r128.htb	  0.00	       1.0760	      2.5412	     -0.4184	      3.0743	     
m2c0r129.htb	  0.00	       1.7836	      3.2814	     2.3595	      3.3222	     
m2c0r130.htb	  10.00	       1.0201	      1.6893	     -0.1343	      2.2803	     
m2c0r131.htb	  10.00	       -1.4100	      2.9814	     -1.0488	      3.8738	     
m2c0r132.htb	  10.00	       2.2050	      2.8962	     0.9903	      3.2997	     
m2c0r133.htb	  15.00	       1.8094	      3.1448	     0.9224	      2.0536	     
m2c0r134.htb	  15.00	       0.6829	      2.5385	     1.6856	      2.3074	     
m2c0r135.htb	  20.00	       0.2820	      2.8775	     -0.1709	      2.1063	     
m2c0r136.htb	  20.00	       -0.5060	      3.1720	     -0.4223	      3.0613	     
m2c0r137.htb	  20.00	       1.0158	      3.7257	     -0.0455	      2.5240	     
m2c0r138.htb	  20.00	       2.0221	      3.1085	     1.1621	      2.2398	     
m2c0r139.htb	  25.00	       0.1017	      2.0679	     -0.0333	      2.1971	     
m2c0r140.htb	  25.00	       -0.5408	      2.1996	     -1.6686	      2.3610	     
m2c0r141.htb	  30.00	       -1.9679	      1.0673	     -2.4061	      2.6841	     
m2c0r142.htb	  25.00	       -0.4768	      3.1198	     -1.0596	      2.9040	     
m2c0r143.htb	  25.00	       1.2109	      1.9969	     -0.4775	      2.1336	     
m2c0r144.htb	  30.00	       2.4233	      2.9444	     -0.6743	      1.5578	     
m2c0r145.htb	  30.00	       2.4357	      2.7386	     -0.4423	      2.0365	     
m2c0r146.htb	  30.00	       2.0382	      2.5594	     0.1584	      1.5279	     
m2c0r147.htb	  30.00	       0.2640	      2.7808	     -0.8513	      1.7038	     
m2c0r148.htb	  30.00	       0.2968	      1.7875	     -1.2501	      1.8031	     
m2c0r149.htb	  30.00	       -0.1096	      2.8131	     -1.0039	      1.8275	     
m2c0r150.htb	  40.00	       1.2341	      2.7453	     0.4053	      1.9103	     
m2c0r151.htb	  40.00	       -1.0140	      2.4215	     -1.6267	      1.3660	     
m2c0r152.htb	  40.00	       -0.4243	      3.1946	     -0.9755	      1.8425	     -0.8262	      2.4989	
m2c0r153.htb	  40.00	       1.1984	      3.3901	     -0.0478	      2.0466	     
m2c0r154.htb	  40.00	       0.7033	      2.7225	     0.2176	      1.7212	     
m2c0r155.htb	  40.00	       2.0775	      2.8481	     -0.9847	      2.6459	     0.6782	      1.1631	
m2c0r156.htb	  40.00	       1.7483	      1.8807	     0.7915	      1.1394	     
m2c0r157.htb	  40.00	       -1.4585	      2.7185	     -0.5410	      1.3892	     
m2c0r158.htb	  40.00	       -1.6413	      2.9678	     -0.1549	      1.0850	     
m2c0r159.htb	  35.00	       0.1392	      2.1534	     1.3908	      1.5429	     
m2c0r160.htb	  35.00	       0.5442	      2.6197	     1.6146	      1.5744	     
m2c0r161.htb	  30.00	       -1.6665	      3.1833	     -0.8337	      1.7559	     
m2c0r162.htb	  30.00	       -0.8937	      2.2217	     -1.5824	      4.2130	     0.7274	      1.5568	
m2c0r163.htb	  30.00	       -1.3254	      3.7110	     0.7890	      2.1102	     
m2c0r164.htb	  25.00	       -2.7105	      3.3851	     1.1034	      1.6572	     
m2c0r165.htb	  25.00	       -0.2049	      3.3258	     0.3276	      1.7834	     
m2c0r166.htb	  20.00	       1.0841	      2.7862	     0.7080	      1.6983	     
m2c0r167.htb	  20.00	       0.8444	      2.5044	     -0.1924	      1.8874	     0.6811	      1.8893	
m2c0r168.htb	  20.00	       0.6873	      2.3596	     0.7216	      1.4955	     
m2c0r169.htb	  20.00	       0.3660	      2.1116	     0.2143	      2.2719	     
m2c0r170.htb	  20.00	       3.6901	      2.1963	     0.9267	      2.5676	     0.4886	      1.9210	
m2c0r171.htb	  25.00	       1.2783	      1.4670	     0.1872	      0.8348	     
m2c0r172.htb	  25.00	       2.4792	      1.6358	     1.3769	      1.8576	     
m2c0r173.htb	  25.00	       1.4759	      2.1405	     1.5630	      2.1192	     1.5872	      1.7665	
m2c0r174.htb	  10.00	       1.8346	      2.3697	     8.3704	      7.1410	     1.8826	      2.7501	
m2c0r175.htb	  15.00	       -1.1880	      3.4374	     -0.1676	      3.4238	     1.1360	      1.4923	
m2c0r177.htb	  20.00	       0.9382	      3.2245	     0.3959	      2.7291	     0.9029	      2.2781	
m2c0r179.htb	  15.00	       -0.2210	      2.4966	     5.0405	      4.8858	     1.1267	      1.5886	
m2c0r180.htb	  25.00	       -2.7436	      3.3055	     0.9917	      1.8752	     0.3379	      1.5873	
m2c0r181.htb	  10.00	       -0.1114	      3.3056	     4.0276	      6.6352	     0.9806	      2.5116	
m2c0r182.htb	  20.00	       0.3328	      2.3018	     0.5371	      2.5539	     0.8548	      2.2770	
m2c0r183.htb	  15.00	       -1.0230	      2.0225	     0.4620	      3.6492	     -0.0239	      1.9317	
m2c0r184.htb	  25.00	       0.0913	      3.7162	     2.1606	      2.3633	     0.1486	      0.9058	
m2c0r185.htb	  5.00	       0.9855	      1.7334	     2.0539	      10.5171	     0.2471	      3.6693	
m2c0r186.htb	  20.00	       0.4682	      2.0239	     0.1719	      2.2722	     0.6480	      1.7889	
m2c0r187.htb	  10.00	       2.2346	      2.5636	     0.3722	      3.2336	     1.1587	      1.0108	
m2c0r188.htb	  10.00	       1.1892	      2.7598	     -2.5029	      4.1907	     0.3490	      3.9531	
m2c0r189.htb	  20.00	       1.8199	      2.2749	     4.7160	      3.9104	     0.9438	      1.4710	
m2c0r190.htb	  25.00	       1.4024	      2.6432	     1.3315	      3.3302	     -0.1909	      1.2779	
m2c0r191.htb	  15.00	       1.5445	      2.8106	     -0.4037	      1.5927	     0.3954	      1.4639	
m2c0r193.htb	  25.00	       0.9428	      2.3919	     -1.8535	      2.2261	     0.2201	      1.4001	
m2c0r194.htb	  10.00	       1.6562	      2.6181	     1.3192	      7.2027	     2.4721	      2.2332	
m2c0r195.htb	  15.00	       1.4290	      3.1108	     1.0840	      5.5248	     1.5819	      3.7315	
m2c0r196.htb	  5.00	       -1.9214	      1.6012	     -4.9638	      8.3387	     -2.8100	      2.6049	
m2c0r197.htb	  20.00	       -1.8029	      1.6129	     0.5090	      3.2982	     -0.3566	      1.9488	
m2c0r198.htb	  25.00	       1.8498	      2.5109	     1.1013	      3.0291	     0.5398	      1.1673	
m2c0r199.htb	  10.00	       -0.3905	      2.0753	     -0.1485	      4.4930	     0.5999	      2.1390	
m2c0r200.htb	  20.00	       -0.6183	      2.4976	     -1.4160	      1.1907	     0.6656	      1.2455	
m2c0r201.htb	  15.00	       0.1647	      3.3837	     -2.6289	      3.2722	     1.1977	      2.1402	
m2c0r202.htb	  20.00	       -0.2737	      1.5496	     -2.2449	      2.9241	     1.3119	      2.0956	
m2c0r203.htb	  25.00	       -0.1846	      1.9956	     -0.6449	      1.5301	     0.6973	      1.7250	
m2c0r204.htb	  20.00	       -0.5547	      2.6558	     -2.4709	      1.5637	     1.0417	      2.2608	
m2c0r205.htb	  15.00	       0.1881	      2.4200	     -3.9977	      4.4050	     0.5508	      2.3762	
m2c0r206.htb	  20.00	       -0.9185	      2.5610	     -0.2159	      2.5230	     0.2635	      1.1072	
m2c0r207.htb	  15.00	       -0.2101	      1.9864	     0.0435	      2.6437	     1.4427	      2.0623	
m2c0r208.htb	  15.00	       -1.5671	      2.9993	     -1.3022	      3.3419	     -0.4221	      1.8637	
m2c0r209.htb	  25.00	       -1.3634	      2.2701	     0.7276	      2.1722	     -0.9423	      1.4863	
