FILE	
m2c258r2.htb 0.473 0.422 0.372 0.388 0.410 0.358 0.381 0.406 0.445 0.480 0.506 0.448 0.833 1.000 0.961 0.948 60.410 300.000 24.845 21.190 16.943 21.407 35.516 83.505 59.621 54.680 52.645 12.514 1.278 0.997 0.814 0.355 
m2c260r2.htb 0.512 0.528 0.463 0.441 0.388 0.367 0.356 0.384 0.406 0.429 0.439 0.525 0.956 1.000 0.985 0.912 88.798 44.687 26.232 38.641 20.363 50.199 86.765 220.897 66.426 67.343 42.768 42.135 1.448 1.134 0.748 0.461 
m2c262r2.htb 0.467 0.463 0.423 0.421 0.450 0.471 0.428 0.402 0.448 0.472 0.461 0.608 0.946 1.000 0.927 0.879 297.611 84.586 44.979 68.988 30.205 75.695 193.398 135.667 29.471 28.372 32.581 9.973 1.147 1.303 0.646 0.569 
m2c364r2.htb 0.505 0.478 0.424 0.418 0.364 0.356 0.379 0.360 0.400 0.425 0.456 0.622 0.997 0.995 0.958 0.930 46.077 84.898 18.765 44.085 28.063 65.041 106.646 50.254 50.254 23.487 27.803 13.258 1.045 1.045 0.567 0.370 
m2c365r2.htb 0.457 0.536 0.474 0.459 0.365 0.304 0.277 0.264 0.323 0.311 0.322 0.516 0.996 1.000 0.929 0.942 16.192 18.710 25.508 50.125 18.013 16.153 23.018 25.683 28.930 59.830 224.125 68.115 1.133 1.242 0.780 0.503 
m2c368r2.htb 0.451 0.489 0.448 0.362 0.348 0.290 0.322 0.310 0.407 0.431 0.502 0.622 0.993 0.990 0.913 0.879 26.264 62.491 34.080 20.833 10.794 14.692 22.443 25.727 23.870 64.286 30.948 10.595 1.537 1.430 0.530 0.534 
m2c369r2.htb 0.404 0.401 0.424 0.441 0.352 0.325 0.306 0.349 0.359 0.378 0.452 0.615 0.998 0.969 0.767 0.712 55.590 300.000 20.188 18.478 24.332 19.775 20.123 20.403 71.810 300.000 82.695 8.692 1.427 1.127 0.353 0.273 
m2c370r2.htb 0.448 0.440 0.490 0.561 0.237 0.218 0.260 0.306 0.358 0.443 0.471 0.703 1.000 0.949 0.606 0.431 148.543 300.000 18.258 14.036 9.684 10.309 16.460 15.205 13.196 23.708 38.486 7.155 1.952 1.807 0.308 0.201 
m2c372r2.htb 0.466 0.452 0.436 0.429 0.410 0.368 0.341 0.348 0.332 0.366 0.402 0.537 0.948 0.995 0.959 0.848 300.000 69.348 28.222 56.314 17.324 23.947 65.130 186.075 300.000 43.523 17.629 5.526 1.565 1.475 0.668 0.544 
m2c374r2.htb 0.483 0.502 0.452 0.403 0.395 0.395 0.414 0.392 0.393 0.441 0.418 0.591 0.990 1.000 0.794 0.539 34.813 25.111 44.144 23.538 28.115 65.331 300.000 39.892 43.657 300.000 41.215 7.837 1.542 1.614 1.184 3.708 
m2c376r2.htb 0.496 0.523 0.546 0.590 0.538 0.451 0.393 0.329 0.345 0.374 0.376 0.522 0.999 1.000 0.887 0.822 41.299 191.906 21.115 12.196 11.535 13.175 46.819 157.614 26.386 46.228 135.289 9.001 1.320 1.497 0.763 0.603 
m2c378r2.htb 0.514 0.555 0.500 0.478 0.402 0.346 0.337 0.315 0.367 0.371 0.433 0.429 0.938 1.000 0.944 0.871 112.904 142.061 300.000 17.945 18.391 29.603 27.201 31.690 45.043 96.983 82.405 18.966 1.319 1.370 0.809 0.657 
m2c382r2.htb 0.496 0.482 0.403 0.344 0.385 0.323 0.309 0.319 0.342 0.369 0.408 0.380 0.935 0.994 0.912 0.811 300.000 94.033 186.075 7.056 9.015 10.973 13.998 21.034 19.986 34.891 33.763 23.035 1.315 1.366 0.967 1.456 
m2c384r2.htb 0.453 0.495 0.436 0.398 0.368 0.321 0.323 0.334 0.388 0.402 0.426 0.532 0.969 1.000 0.934 0.887 29.840 34.824 25.839 15.865 11.806 14.199 28.547 33.718 70.508 165.625 300.000 22.608 1.254 1.117 0.401 0.535 
m2c392r2.htb 0.534 0.487 0.449 0.413 0.375 0.372 0.335 0.319 0.325 0.329 0.322 0.458 0.946 1.000 0.922 0.842 300.000 300.000 53.290 46.985 23.717 14.444 12.867 27.261 78.173 120.446 27.572 300.000 1.174 0.864 0.418 0.356 
m2c403r2.htb 0.571 0.540 0.524 0.481 0.392 0.325 0.352 0.376 0.375 0.403 0.383 0.555 0.955 0.996 0.923 0.843 52.134 75.113 17.764 110.443 34.672 138.700 37.153 23.917 59.483 34.016 88.493 10.000 1.565 1.565 0.582 0.669 
m2c409r2.htb 0.478 0.456 0.365 0.321 0.292 0.353 0.515 0.532 0.478 0.481 0.544 0.568 0.992 1.000 0.966 0.917 24.579 28.451 300.000 300.000 30.218 263.926 28.988 50.609 17.740 12.939 25.881 14.576 1.445 1.495 0.636 1.073 
m2c417r2.htb 0.541 0.432 0.358 0.376 0.342 0.354 0.352 0.416 0.509 0.518 0.495 0.647 0.999 0.993 0.862 0.654 157.394 300.000 32.526 21.709 9.028 18.652 30.274 119.208 137.376 74.665 264.373 15.059 1.021 1.179 1.179 1.294 
m2c423r2.htb 0.478 0.495 0.490 0.531 0.462 0.362 0.366 0.353 0.353 0.393 0.445 0.470 0.987 1.000 0.969 0.934 84.997 300.000 49.846 42.222 27.762 60.275 272.449 300.000 113.672 26.200 36.469 12.536 1.175 1.097 0.631 0.555 
m2c427r2.htb 0.464 0.468 0.494 0.505 0.431 0.419 0.393 0.455 0.452 0.481 0.511 0.503 0.993 1.000 0.962 0.906 27.930 26.726 300.000 300.000 11.705 15.077 24.968 54.370 300.000 22.733 19.447 12.670 1.274 1.380 1.057 0.190 
m2c429r2.htb 0.423 0.476 0.455 0.481 0.441 0.526 0.506 0.438 0.488 0.451 0.479 0.527 0.986 1.000 0.932 0.898 112.904 300.000 300.000 297.611 39.737 30.434 300.000 75.662 106.073 18.362 21.313 12.127 1.097 0.929 0.445 0.445 
m2c436r2.htb 0.438 0.439 0.442 0.422 0.330 0.376 0.488 0.480 0.540 0.542 0.607 0.556 0.978 1.000 0.816 0.539 38.761 27.812 22.984 13.501 10.502 12.255 29.941 66.534 130.007 66.941 64.820 11.240 1.529 1.623 1.308 1.740 
m2c441r2.htb 0.493 0.508 0.495 0.429 0.408 0.425 0.473 0.438 0.553 0.564 0.563 0.581 0.953 0.997 0.923 0.885 43.302 143.363 22.548 98.180 36.981 22.772 33.181 35.812 14.422 12.536 22.805 8.875 1.234 1.472 0.622 0.505 
m2c443r2.htb 0.449 0.420 0.412 0.409 0.383 0.397 0.460 0.434 0.451 0.447 0.480 0.513 0.933 1.000 0.870 0.602 172.245 36.892 27.433 9.343 7.851 11.522 19.809 60.399 59.101 25.630 75.695 12.253 1.637 1.516 1.213 1.965 
m2c445r2.htb 0.557 0.534 0.582 0.470 0.373 0.454 0.452 0.397 0.405 0.397 0.416 0.796 0.985 1.000 0.994 0.990 300.000 223.961 28.417 37.141 16.502 31.593 112.962 49.880 42.146 33.527 215.283 5.782 1.407 1.073 0.779 0.566 
m2c450r2.htb 0.415 0.427 0.339 0.377 0.451 0.362 0.320 0.334 0.424 0.437 0.475 0.685 0.998 1.000 0.968 0.961 24.452 26.697 24.356 27.544 27.277 300.000 53.600 272.449 26.561 227.481 17.178 7.445 1.302 1.092 0.616 0.375 
m5c4r2.htb 0.531 0.569 0.594 0.599 0.611 0.561 0.610 0.606 0.606 0.570 0.558 0.549 0.545 0.997 1.000 0.804 65.641 37.408 40.248 129.466 26.872 47.698 152.263 135.850 300.000 75.884 59.922 300.000 34.678 4.497 4.900 5.822 
m5c6r2.htb 0.619 0.663 0.692 0.685 0.671 0.682 0.625 0.522 0.502 0.503 0.495 0.471 0.604 1.000 1.000 0.801 21.053 17.763 20.535 24.543 22.381 29.992 147.013 35.027 24.115 20.088 21.731 29.031 24.941 4.143 4.393 4.528 
m5c7r2.htb 0.592 0.573 0.706 0.648 0.605 0.620 0.615 0.581 0.565 0.588 0.540 0.534 0.521 1.000 1.000 0.840 39.407 21.708 21.463 73.423 49.098 55.989 300.000 36.506 22.078 17.353 20.814 24.766 43.413 3.150 3.351 2.670 
m5c8r2.htb 0.608 0.603 0.637 0.744 0.743 0.757 0.744 0.735 0.680 0.689 0.640 0.600 0.682 1.000 1.000 0.860 17.652 18.696 16.129 17.218 20.414 24.090 300.000 300.000 26.372 25.173 14.874 30.659 33.454 3.918 4.138 5.115 
m5c13r2.htb 0.562 0.603 0.651 0.706 0.711 0.696 0.664 0.644 0.579 0.523 0.480 0.448 0.475 0.991 1.000 0.618 21.122 13.368 19.600 18.443 20.748 36.282 35.975 187.939 30.210 18.295 16.200 21.113 42.839 2.757 3.390 1.889 
m5c14r2.htb 0.635 0.661 0.683 0.762 0.746 0.753 0.715 0.673 0.614 0.552 0.544 0.542 0.558 1.000 1.000 0.764 24.588 27.215 29.867 57.992 39.887 44.034 89.876 29.558 20.166 19.861 23.747 23.401 300.000 2.818 2.818 1.914 
m5c15r2.htb 0.483 0.514 0.657 0.749 0.737 0.760 0.749 0.743 0.664 0.652 0.657 0.584 0.515 1.000 1.000 0.818 35.029 26.619 20.583 29.555 24.678 24.678 37.809 169.732 33.019 28.328 25.195 32.345 300.000 2.585 2.666 1.879 
m5c25r2.htb 0.464 0.558 0.648 0.672 0.668 0.625 0.601 0.650 0.675 0.628 0.594 0.514 0.473 0.997 1.000 0.751 82.637 30.843 36.982 86.717 45.863 300.000 109.652 46.368 36.854 38.067 30.886 24.412 47.325 3.190 3.045 1.604 
m5c29r2.htb 0.485 0.551 0.617 0.614 0.655 0.653 0.664 0.641 0.665 0.639 0.689 0.631 0.641 0.998 1.000 0.937 300.000 22.146 76.636 15.830 28.245 19.143 31.088 71.254 300.000 197.608 119.400 55.697 16.389 3.575 3.226 0.555 
m5c30r2.htb 0.486 0.509 0.511 0.586 0.656 0.680 0.674 0.769 0.735 0.772 0.746 0.648 0.599 0.998 1.000 0.859 43.084 13.979 15.466 12.605 12.851 4.677 6.430 10.890 25.714 300.000 56.982 32.276 300.000 6.296 5.834 4.870 
m5c35r2.htb 0.591 0.557 0.684 0.716 0.703 0.706 0.756 0.704 0.620 0.578 0.573 0.562 0.500 1.000 1.000 0.563 33.749 13.616 13.600 24.500 18.794 21.304 16.472 47.454 72.794 78.688 148.402 33.406 40.388 3.541 3.828 2.309 
m5c37r2.htb 0.531 0.560 0.654 0.691 0.723 0.741 0.762 0.762 0.737 0.719 0.769 0.766 0.755 0.998 1.000 0.914 70.526 31.762 26.227 19.471 13.076 11.492 13.534 23.575 179.429 65.096 30.089 300.000 139.194 8.789 8.919 11.980 
m5c38r2.htb 0.511 0.514 0.627 0.731 0.752 0.739 0.713 0.697 0.661 0.633 0.633 0.620 0.565 0.995 1.000 0.880 22.923 20.001 14.664 15.596 19.233 16.012 41.966 117.953 85.034 35.334 29.089 25.076 39.417 5.874 5.830 6.630 
m5c40r2.htb 0.523 0.526 0.608 0.638 0.663 0.651 0.601 0.576 0.543 0.489 0.499 0.522 0.506 0.963 0.995 0.968 39.206 23.656 21.620 23.195 16.862 12.171 19.346 229.089 97.041 300.000 300.000 36.289 300.000 4.018 4.058 3.676 
m5c42r2.htb 0.539 0.609 0.524 0.563 0.518 0.577 0.606 0.616 0.631 0.668 0.624 0.510 0.561 1.000 1.000 0.628 138.975 47.041 25.104 15.733 16.505 16.797 14.568 17.663 68.017 32.222 41.802 300.000 300.000 4.953 5.484 2.513 
m5c46r2.htb 0.526 0.539 0.608 0.628 0.596 0.560 0.567 0.528 0.539 0.521 0.531 0.539 0.544 0.950 0.994 0.957 45.078 28.208 28.656 21.194 22.700 30.876 80.033 143.086 94.171 38.881 37.954 24.510 60.939 3.595 3.435 3.531 
m5c49r2.htb 0.563 0.581 0.644 0.730 0.729 0.717 0.738 0.696 0.601 0.566 0.552 0.525 0.573 0.995 1.000 0.997 17.702 15.302 18.254 12.598 23.074 23.116 35.486 300.000 64.506 30.014 42.949 22.889 69.830 3.277 3.277 2.364 
m5c54r2.htb 0.574 0.580 0.574 0.524 0.567 0.596 0.625 0.555 0.637 0.630 0.603 0.623 0.606 0.977 1.000 0.857 37.333 45.906 58.771 32.272 37.318 31.862 25.848 101.933 300.000 69.975 300.000 95.457 19.276 2.894 2.971 2.836 
m5c60r2.htb 0.498 0.548 0.690 0.704 0.718 0.717 0.742 0.688 0.644 0.616 0.593 0.639 0.716 0.999 1.000 0.586 84.880 23.003 23.263 42.816 34.303 26.035 73.398 300.000 157.311 127.662 74.536 49.321 10.377 1.814 1.877 1.533 
m5c63r2.htb 0.481 0.456 0.574 0.545 0.495 0.507 0.429 0.596 0.601 0.624 0.597 0.643 0.781 1.000 1.000 0.117 33.411 26.768 107.637 147.013 33.926 47.974 37.351 46.782 30.633 18.122 20.910 14.329 6.775 3.466 3.424 1.250 
m5c66r2.htb 0.545 0.578 0.614 0.620 0.663 0.683 0.687 0.698 0.629 0.605 0.601 0.592 0.632 0.968 1.000 0.613 22.472 22.058 18.219 16.241 16.258 17.848 16.410 25.271 300.000 67.481 91.262 139.409 15.077 2.881 3.215 1.457 
m5c67r2.htb 0.407 0.466 0.579 0.627 0.656 0.669 0.712 0.739 0.710 0.665 0.674 0.649 0.740 1.000 1.000 0.281 50.994 43.143 18.817 14.072 13.922 15.095 16.900 29.156 156.498 94.608 99.000 300.000 12.593 3.879 3.920 1.088 
m5c69r2.htb 0.495 0.533 0.658 0.754 0.770 0.750 0.739 0.704 0.669 0.653 0.647 0.592 0.652 0.999 1.000 0.613 71.619 49.938 23.338 14.303 13.891 12.645 13.387 20.137 57.517 199.430 300.000 300.000 11.930 2.850 3.252 1.339 
m5c70r2.htb 0.545 0.570 0.598 0.606 0.601 0.611 0.657 0.654 0.642 0.631 0.610 0.617 0.613 0.975 0.996 0.829 44.416 38.994 26.538 22.208 17.664 18.018 20.570 34.358 67.913 151.106 191.524 68.752 17.324 2.801 3.396 2.627 
m5c71r2.htb 0.532 0.531 0.533 0.576 0.573 0.562 0.571 0.569 0.605 0.608 0.611 0.606 0.608 0.940 1.000 0.989 23.243 15.841 12.705 11.365 11.291 13.294 18.283 31.243 300.000 62.954 52.961 63.434 35.466 3.808 5.365 5.756 
m5c74r2.htb 0.609 0.587 0.649 0.738 0.747 0.748 0.706 0.673 0.673 0.603 0.573 0.581 0.607 0.943 0.996 0.814 24.225 16.212 14.307 9.917 7.362 8.173 12.075 33.547 300.000 300.000 300.000 300.000 16.611 2.570 2.585 2.660 
m5c75r2.htb 0.611 0.691 0.768 0.778 0.776 0.745 0.677 0.580 0.538 0.502 0.487 0.505 0.642 1.000 1.000 0.740 24.104 17.943 16.641 11.918 11.153 10.881 12.365 32.220 300.000 300.000 146.264 300.000 17.944 3.381 3.877 4.591 
m5c79r2.htb 0.576 0.592 0.636 0.638 0.607 0.606 0.649 0.607 0.592 0.575 0.579 0.584 0.595 0.999 1.000 0.499 31.033 18.026 21.511 35.022 18.342 21.527 31.442 77.277 72.426 38.619 44.270 82.588 21.946 2.740 2.585 1.408 
m5c81r2.htb 0.611 0.673 0.706 0.675 0.652 0.665 0.658 0.680 0.591 0.555 0.513 0.475 0.536 0.999 1.000 0.688 64.066 29.393 13.865 11.796 17.056 16.327 21.505 43.754 55.953 67.662 80.641 41.783 22.673 3.305 3.411 2.009 
m5c82r2.htb 0.422 0.539 0.580 0.585 0.592 0.618 0.559 0.598 0.656 0.652 0.604 0.598 0.581 1.000 1.000 0.648 28.925 15.435 13.026 12.594 12.477 15.664 14.613 65.940 44.882 21.456 20.469 23.845 77.022 2.601 2.503 2.178 
m5c83r2.htb 0.543 0.599 0.702 0.645 0.634 0.638 0.639 0.687 0.647 0.550 0.446 0.430 0.448 0.996 1.000 0.869 35.357 30.913 22.507 36.287 25.247 26.213 45.103 300.000 46.827 30.169 46.014 300.000 42.164 2.626 2.755 2.755 
m5c87r2.htb 0.582 0.679 0.709 0.667 0.651 0.609 0.514 0.527 0.464 0.449 0.433 0.443 0.596 0.995 1.000 0.910 30.612 25.222 19.657 23.923 29.337 30.699 54.861 96.698 28.682 19.810 21.633 24.031 33.779 3.674 3.791 4.341 
m5c92r2.htb 0.536 0.597 0.739 0.755 0.761 0.774 0.752 0.670 0.598 0.609 0.532 0.519 0.707 1.000 0.977 0.377 38.673 24.801 19.706 17.489 19.389 21.265 31.670 131.826 26.595 17.794 14.637 300.000 8.822 2.886 2.662 1.167 
m5c94r2.htb 0.594 0.559 0.667 0.631 0.605 0.594 0.555 0.585 0.459 0.525 0.555 0.486 0.769 0.993 0.960 0.318 31.369 28.705 22.746 28.722 33.780 38.829 108.522 38.791 26.026 22.814 18.337 300.000 10.025 3.048 2.431 0.550 
m5c95r2.htb 0.543 0.696 0.815 0.823 0.856 0.821 0.801 0.794 0.719 0.548 0.504 0.471 0.513 1.000 1.000 0.624 23.070 15.950 13.687 17.727 19.611 20.476 27.195 38.217 106.575 24.124 23.601 34.219 13.297 3.384 3.556 1.167 
m5c100r2.htb 0.561 0.559 0.675 0.665 0.658 0.661 0.575 0.545 0.510 0.502 0.533 0.543 0.590 0.991 1.000 0.777 50.879 28.437 23.003 63.376 73.951 164.966 300.000 37.252 23.975 15.591 20.007 62.849 14.638 1.964 2.039 1.548 
m5c103r2.htb 0.444 0.462 0.833 0.944 0.940 0.923 0.786 0.774 0.786 0.778 0.726 0.637 0.590 1.000 0.923 0.231 22.189 18.058 27.786 63.103 61.815 300.000 73.119 23.889 18.370 20.453 23.147 38.429 10.654 2.241 1.930 0.756 
m5c107r2.htb 0.499 0.586 0.663 0.688 0.643 0.584 0.567 0.605 0.642 0.573 0.585 0.561 0.644 0.988 1.000 0.293 29.087 17.251 19.918 16.194 17.609 23.743 101.003 77.981 22.788 18.483 20.215 37.530 16.389 2.829 2.743 0.704 
m5c108r3.htb 0.514 0.511 0.621 0.592 0.553 0.632 0.618 0.568 0.578 0.541 0.572 0.579 0.679 0.993 0.969 0.519 37.822 23.624 19.629 31.472 99.070 300.000 37.122 13.387 13.792 11.656 9.816 15.894 27.729 4.571 4.354 0.870 
m5c109r2.htb 0.622 0.602 0.716 0.760 0.739 0.703 0.615 0.599 0.522 0.471 0.461 0.437 0.531 0.989 1.000 0.623 18.165 18.789 20.231 29.817 28.953 41.528 115.663 25.657 15.038 11.352 12.990 18.574 36.065 2.767 2.767 1.159 
m5c111r2.htb 0.629 0.653 0.757 0.759 0.738 0.678 0.639 0.659 0.644 0.584 0.547 0.525 0.597 1.000 1.000 0.446 23.075 19.969 13.016 30.856 33.760 54.609 164.080 41.689 14.941 11.512 10.766 18.477 16.719 2.685 2.905 1.439 
m5c118r2.htb 0.507 0.572 0.609 0.624 0.595 0.626 0.572 0.549 0.525 0.507 0.559 0.536 0.601 0.993 0.981 0.681 25.855 25.992 18.543 76.011 66.202 127.218 40.568 21.151 15.140 16.429 15.626 35.650 9.363 2.103 2.103 2.442 
m5c125r2.htb 0.522 0.548 0.571 0.637 0.643 0.594 0.568 0.507 0.542 0.502 0.522 0.501 0.547 0.993 1.000 0.619 23.948 26.146 26.035 300.000 300.000 300.000 63.065 23.905 12.440 11.703 13.307 21.058 24.219 2.708 2.646 1.740 
m5c128r2.htb 0.579 0.612 0.694 0.722 0.709 0.621 0.565 0.558 0.603 0.467 0.460 0.453 0.472 0.975 1.000 0.910 26.322 32.281 13.633 31.802 31.245 58.196 300.000 23.781 17.828 9.885 10.227 15.555 300.000 3.099 3.883 3.539 
m5c129r2.htb 0.461 0.540 0.619 0.675 0.668 0.618 0.589 0.598 0.597 0.567 0.601 0.503 0.648 0.999 1.000 0.812 77.785 37.460 12.987 32.671 61.739 151.106 68.655 38.707 20.486 18.255 19.009 23.111 25.989 3.809 3.910 3.910 
m5c135r2.htb 0.687 0.782 0.827 0.736 0.768 0.683 0.637 0.591 0.446 0.308 0.323 0.306 0.554 1.000 1.000 1.000 31.559 22.909 14.400 24.968 139.194 300.000 41.513 20.143 17.257 17.494 16.847 12.187 19.001 4.082 2.916 4.018 
m5c140r2.htb 0.528 0.543 0.547 0.583 0.625 0.621 0.542 0.500 0.443 0.467 0.488 0.499 0.537 0.990 1.000 0.889 32.462 22.396 16.788 18.581 23.371 33.052 59.159 94.477 24.207 17.127 15.207 17.145 25.286 3.695 3.641 3.852 
m5c152r2.htb 0.553 0.566 0.702 0.709 0.631 0.578 0.652 0.626 0.598 0.495 0.551 0.599 0.654 1.000 0.976 0.747 46.034 55.365 21.747 33.156 65.310 72.455 62.618 28.675 21.522 23.607 29.717 21.857 17.295 3.402 3.402 2.986 
m5c154r2.htb 0.434 0.530 0.574 0.573 0.632 0.600 0.620 0.548 0.520 0.563 0.568 0.517 0.632 0.997 1.000 0.643 27.821 26.238 22.705 38.833 52.945 300.000 192.344 45.192 24.717 17.376 22.298 33.396 30.205 4.484 4.173 2.972 
m5c156r2.htb 0.510 0.503 0.646 0.689 0.632 0.665 0.538 0.552 0.485 0.427 0.422 0.409 0.602 1.000 1.000 0.687 22.815 29.115 19.158 15.012 19.203 174.572 126.537 77.195 91.391 47.941 35.084 75.776 28.816 3.258 3.173 2.593 
m5c159r2.htb 0.505 0.529 0.641 0.736 0.632 0.432 0.549 0.522 0.437 0.438 0.385 0.449 0.495 1.000 1.000 0.888 36.880 31.683 21.493 21.681 32.354 56.635 300.000 45.490 21.147 14.471 18.843 20.160 216.178 2.552 3.956 4.547 
m5c163r2.htb 0.588 0.671 0.678 0.704 0.676 0.623 0.550 0.544 0.547 0.516 0.508 0.494 0.606 1.000 1.000 0.834 37.217 42.951 17.965 18.096 20.936 41.052 32.465 45.302 24.041 17.244 15.127 32.513 31.786 3.761 3.273 3.193 
m5c164r3.htb 0.450 0.534 0.634 0.644 0.699 0.627 0.638 0.602 0.595 0.514 0.564 0.557 0.512 0.998 1.000 0.789 15.029 15.289 11.588 13.747 19.398 49.008 35.348 33.564 21.016 15.506 17.349 18.912 33.874 3.992 4.074 4.377 
m5c166r2.htb 0.444 0.483 0.610 0.743 0.787 0.804 0.677 0.651 0.657 0.584 0.623 0.594 0.574 1.000 1.000 0.816 27.920 19.226 11.893 10.020 11.932 21.704 29.406 62.747 29.269 17.505 17.496 14.800 41.800 4.058 4.058 4.058 
m5c167r2.htb 0.418 0.496 0.569 0.628 0.555 0.643 0.640 0.630 0.610 0.564 0.578 0.600 0.659 0.997 1.000 0.712 13.852 18.591 19.475 17.172 18.961 48.682 80.342 67.156 141.810 38.238 29.871 19.641 27.959 2.267 2.372 1.965 
m5c170r2.htb 0.557 0.558 0.598 0.672 0.611 0.656 0.632 0.646 0.655 0.629 0.577 0.546 0.676 0.993 0.992 0.628 20.426 15.270 13.368 10.673 12.211 20.522 53.831 142.431 27.894 18.139 21.087 22.544 11.082 3.411 3.378 2.007 
