FILE	
m2c376r2.htb 0.285 0.539 -2.507 21.268 26.791 29.115 38.693 37.941 33.267 40.000 31.683 35.881 36.752 36.000 37.228 24.724 22.624 22.462 20.872 20.293 21.110 21.604 20.042 26.693 56.950 45.901 45.584 47.842 45.901 51.010 46.693 36.396 36.713 29.751 25.912 22.647 25.998 29.497 29.240 26.571 23.678 25.885 64.990 52.752 58.891 49.465 50.851 51.010 45.584 44.832 41.822 35.257 29.299 33.271 29.366 27.656 28.989 26.291 25.835 26.555 
m2c378r2.htb 0.084 -1.000 -1.032 9.343 6.954 8.302 24.678 27.030 26.139 25.668 25.347 26.510 26.139 27.252 30.693 9.006 10.631 8.018 10.534 7.132 10.861 10.171 10.127 9.858 49.827 29.752 24.530 23.069 23.119 19.604 21.262 19.084 19.134 9.227 10.070 6.934 6.805 7.526 6.716 6.790 6.914 6.941 61.757 46.188 37.871 35.743 31.411 32.896 34.134 28.837 30.347 11.823 7.846 8.418 8.906 7.368 9.700 7.119 9.696 8.607 
m2c382r2.htb 0.095 0.377 0.110 3.787 3.720 3.881 10.288 11.042 10.461 10.009 10.633 10.095 10.891 9.514 10.719 3.471 4.262 3.258 3.671 4.023 4.306 3.675 4.219 4.087 9.427 10.116 9.191 10.848 10.805 11.515 10.740 12.462 20.534 2.868 3.542 3.245 3.442 4.210 3.653 4.047 4.656 5.913 8.050 10.331 10.052 10.224 9.578 10.590 10.418 11.171 17.219 3.497 3.936 3.774 4.032 3.757 4.313 3.528 4.286 4.730 
m2c392r2.htb -0.674 -0.232 -1.778 9.794 11.128 8.688 62.605 53.199 51.866 52.094 45.430 51.142 48.972 43.564 40.975 11.283 9.064 11.209 8.618 10.844 9.729 8.569 7.151 9.794 60.244 60.244 56.283 58.302 57.807 54.227 57.159 54.113 48.819 9.012 11.680 9.832 11.178 12.165 10.363 12.102 11.254 8.969 77.113 67.289 64.623 65.727 60.586 62.338 57.426 62.186 58.568 8.958 11.991 7.225 12.149 8.359 8.733 6.973 9.389 9.756 
m2c403r2.htb -0.795 0.048 -0.009 4.068 3.528 2.625 23.267 25.102 23.732 22.262 21.782 21.122 20.326 21.392 19.652 3.199 4.675 3.583 4.497 3.330 4.694 4.237 3.569 3.771 10.831 12.121 12.541 13.171 11.851 12.871 12.931 14.153 17.414 3.179 4.463 3.911 3.380 3.175 3.293 3.882 3.320 6.205 9.451 9.631 9.961 10.561 10.381 10.111 10.141 10.771 14.269 2.256 2.803 2.560 2.662 2.310 3.129 2.463 2.007 3.271 
m2c409r2.htb -0.122 -0.198 0.020 5.558 7.542 10.124 12.266 11.590 11.532 16.249 12.231 13.512 12.289 9.785 8.911 5.654 6.603 3.090 7.983 5.422 6.103 5.193 4.887 3.430 19.220 25.335 23.704 23.413 23.588 21.782 23.529 24.985 21.549 7.484 8.210 6.970 5.804 7.899 10.631 6.403 7.397 6.702 24.287 26.843 29.470 27.833 29.121 29.318 28.829 24.697 26.034 7.226 7.493 8.361 12.049 10.858 10.561 8.792 7.436 8.840 
m2c417r2.htb 0.421 0.334 0.128 3.996 4.280 4.967 21.062 22.232 22.678 22.997 23.852 23.149 24.707 24.347 21.499 4.067 3.837 4.416 4.222 3.912 3.941 3.490 2.988 3.516 14.616 17.957 16.549 17.912 18.246 17.012 18.670 18.947 16.877 4.758 6.668 4.295 6.595 4.149 3.438 2.925 5.374 3.596 20.162 21.062 21.197 19.397 19.217 19.142 21.962 19.982 18.002 6.062 7.379 6.544 5.073 4.876 3.391 4.952 7.299 3.228 
m2c423r2.htb -0.009 -0.588 -0.648 3.359 4.699 4.559 9.578 9.664 9.298 9.255 8.825 9.944 8.911 8.136 8.394 3.261 3.967 3.483 3.167 2.791 3.480 3.871 3.253 4.089 21.266 23.956 21.502 21.029 21.438 20.319 18.920 20.512 19.780 4.073 5.446 4.862 4.512 4.905 4.292 4.923 4.528 5.524 18.661 16.100 17.348 16.746 14.895 14.744 15.110 12.398 12.419 4.882 3.924 4.685 4.047 5.214 4.668 4.182 3.571 3.601 
m2c427r2.htb 0.399 0.030 0.020 3.846 2.488 2.176 5.842 5.050 7.096 6.700 7.690 8.449 8.218 9.109 7.690 3.282 3.135 3.669 3.327 4.222 3.915 4.096 4.977 4.009 2.970 2.277 2.673 2.805 3.069 2.376 3.036 3.102 6.040 3.258 1.747 2.469 2.495 3.262 2.024 2.190 2.517 3.453 5.116 2.211 1.848 2.343 3.234 2.343 1.947 2.376 8.449 19.877 2.321 1.870 2.554 2.586 2.039 1.829 2.290 5.244 
m2c429r2.htb 0.429 0.026 0.880 5.307 4.057 4.661 17.895 19.912 21.819 20.975 20.682 21.085 23.909 22.112 25.926 4.298 3.983 4.440 5.451 5.404 4.577 6.663 6.201 5.648 4.474 6.527 7.847 10.341 8.287 8.031 9.131 10.378 11.955 2.477 2.804 3.950 4.869 4.247 3.954 3.265 4.884 3.960 4.584 8.251 13.715 14.265 14.558 15.292 17.602 18.555 18.262 2.829 3.570 3.919 4.283 5.158 5.176 4.767 4.051 4.655 
m2c436r2.htb -1.003 -1.509 -1.604 6.218 5.801 6.428 29.373 28.119 27.415 24.312 24.422 23.960 22.574 19.054 15.666 6.843 6.589 5.849 6.799 6.571 5.401 6.471 5.645 5.638 24.840 24.312 19.362 16.964 14.653 14.631 12.981 8.669 7.283 6.172 6.806 5.539 6.717 5.995 5.703 5.050 4.233 3.405 35.006 36.084 31.991 30.979 29.659 29.153 24.884 21.606 15.424 5.816 6.289 6.878 7.414 5.589 6.809 5.450 6.123 4.495 
m2c441r2.htb 1.337 1.371 1.770 4.757 7.728 5.811 13.762 18.985 22.748 23.589 25.347 26.658 27.896 29.728 34.059 4.277 3.656 3.667 5.995 4.489 5.115 4.517 5.308 5.028 15.248 22.847 32.054 33.243 33.713 34.728 38.168 45.545 49.604 4.522 5.207 9.018 7.715 6.502 7.455 7.952 8.287 7.419 18.416 27.673 32.030 38.589 37.574 38.317 41.015 45.173 50.173 3.294 4.617 5.545 5.823 6.258 5.912 5.519 6.415 9.741 
m2c443r2.htb 0.097 0.094 0.077 4.663 6.120 6.764 9.827 10.545 10.718 11.064 11.708 10.891 11.287 10.866 10.248 3.925 4.414 3.934 4.512 4.777 5.432 4.659 4.981 4.853 18.787 19.579 18.936 19.604 21.040 18.960 19.728 23.936 26.188 6.430 5.351 6.549 6.787 5.228 6.048 5.989 7.026 7.780 20.644 19.876 18.837 18.267 19.579 19.530 18.589 19.926 24.059 6.352 6.776 6.508 6.310 6.450 7.161 7.394 6.287 8.879 
m2c445r2.htb -0.607 0.142 -0.603 4.759 6.247 4.468 25.484 21.524 21.567 18.812 22.170 18.941 18.467 16.746 19.802 3.420 3.162 4.487 4.387 5.388 5.242 4.291 4.986 5.256 20.362 22.600 25.613 23.375 21.610 24.968 25.527 25.097 32.458 5.984 6.565 6.307 6.620 6.108 5.512 6.688 7.100 5.925 27.034 22.342 21.438 20.749 18.812 18.941 19.328 19.156 24.580 3.370 4.803 4.920 4.571 4.418 3.896 4.536 4.819 6.094 
m2c450r2.htb -0.245 0.934 0.236 3.353 4.435 3.652 11.787 9.430 7.308 6.836 6.554 7.214 5.893 7.968 7.968 4.601 3.830 3.169 2.952 3.200 3.613 3.828 3.631 3.866 5.563 9.241 10.278 12.023 13.201 12.400 14.757 19.095 28.006 2.394 3.696 3.261 3.825 4.854 5.132 5.106 5.505 5.834 3.583 5.799 8.298 9.241 9.335 9.052 9.571 13.390 23.102 2.702 2.662 3.350 3.927 3.438 3.902 3.642 3.263 4.944 
m5c25r2.htb -0.037 0.339 0.568 2.189 5.427 4.422 3.256 2.508 2.310 2.464 2.310 2.222 2.244 1.584 2.200 2.573 2.179 2.047 2.708 2.234 1.993 1.962 1.694 2.359 7.591 8.735 9.967 10.099 10.451 11.023 11.199 11.287 14.125 4.367 4.534 4.774 5.259 6.025 5.309 5.769 5.606 6.373 8.295 7.569 7.591 9.329 8.757 9.021 10.583 10.231 15.710 3.652 3.167 4.692 4.608 4.295 3.584 4.932 4.696 6.757 
m5c29r2.htb -0.032 0.273 0.018 2.898 6.091 4.866 4.238 4.396 4.535 3.782 3.228 3.703 4.416 4.079 3.624 3.407 4.163 3.700 2.347 2.279 2.513 3.651 3.167 2.405 12.257 15.861 15.980 18.396 16.772 18.475 17.307 14.535 10.495 5.348 4.794 5.825 6.553 5.133 6.302 6.644 4.873 4.119 9.861 11.921 13.050 12.218 13.723 13.307 12.594 10.416 13.030 4.267 4.432 5.667 3.948 6.165 4.333 4.215 3.727 4.217 
m5c30r2.htb -0.099 0.007 -0.832 9.128 5.951 11.202 23.564 21.650 20.066 18.284 14.587 19.670 18.878 17.096 18.482 9.153 7.322 11.180 7.361 7.404 7.804 11.890 4.799 4.802 9.703 8.515 9.769 7.393 7.129 7.987 9.505 7.723 11.749 8.361 6.043 9.963 4.394 4.617 4.107 6.671 5.037 6.193 27.855 23.234 21.518 19.406 18.482 19.406 17.360 21.914 33.399 12.545 9.496 10.977 11.750 11.478 11.551 10.254 11.594 8.804 
m5c35r2.htb 0.112 0.052 0.336 5.965 4.355 7.178 12.431 12.164 14.521 13.614 12.395 13.190 15.292 16.172 16.832 6.756 6.922 7.001 6.131 4.515 5.595 6.581 5.289 4.811 10.818 9.194 10.561 10.928 10.671 9.760 11.404 10.708 13.421 4.367 4.285 3.664 4.916 4.565 4.084 4.549 3.375 2.430 16.301 14.392 16.098 15.594 14.427 15.732 17.712 17.382 18.706 8.131 7.228 7.966 7.615 6.819 6.529 6.960 5.522 6.350 
m5c37r2.htb -0.183 0.079 -0.345 9.074 5.015 8.726 35.025 35.569 32.376 32.871 33.317 30.743 32.525 30.248 28.614 9.320 9.616 7.918 8.893 6.743 11.728 10.088 8.884 11.373 21.386 21.609 20.272 21.040 21.881 21.337 20.520 20.842 19.604 3.757 4.740 4.719 5.532 5.733 4.622 4.467 4.399 4.395 33.688 31.040 28.317 29.059 27.104 27.970 27.139 25.371 24.134 10.368 9.400 8.398 9.104 7.840 9.674 8.616 6.188 7.442 
m5c38r2.htb 0.271 -0.528 -1.284 11.574 7.861 9.717 37.783 37.528 33.795 37.030 34.290 36.997 35.164 33.472 35.512 8.948 11.502 12.214 12.183 10.075 11.667 11.731 12.111 10.321 14.092 17.162 18.716 18.972 16.257 17.195 16.964 17.195 20.858 6.255 6.100 5.964 8.819 7.333 7.480 9.707 5.723 7.916 30.821 35.842 38.482 36.898 32.838 34.973 33.025 41.712 50.000 7.604 8.096 9.232 8.901 11.738 8.934 9.777 11.030 10.266 
m5c40r2.htb 0.069 -0.166 -0.116 3.314 3.505 3.509 5.718 6.064 5.842 6.460 7.079 6.213 6.312 6.807 10.000 4.470 3.617 2.679 3.509 3.315 3.670 3.398 4.372 4.294 11.213 7.624 7.327 6.757 6.188 6.782 6.485 5.866 7.450 3.653 3.108 3.750 3.194 2.904 3.970 3.704 3.562 3.877 8.985 6.832 7.550 7.475 8.490 6.460 7.475 8.713 10.817 4.221 3.073 3.293 3.985 3.256 3.657 3.355 3.813 3.142 
m5c42r2.htb -0.842 0.465 0.685 5.267 3.528 4.103 12.262 15.842 22.937 20.627 22.360 19.142 19.472 20.875 24.219 4.419 2.858 4.343 5.630 5.857 4.312 6.195 4.556 8.378 9.216 7.261 6.683 8.251 7.464 7.838 9.216 8.416 8.498 3.089 2.811 3.163 3.083 3.973 3.390 4.030 4.748 4.315 13.201 14.439 15.842 18.647 20.132 18.729 19.224 19.884 27.228 4.573 4.335 3.270 3.934 3.112 4.356 5.842 5.703 4.932 
m5c46r2.htb -0.208 0.214 -0.535 4.766 6.444 7.207 20.891 21.802 20.950 22.455 20.079 20.297 20.990 20.059 19.822 4.022 5.027 4.868 4.043 5.594 4.974 4.350 5.492 5.523 18.574 18.832 19.366 19.921 19.366 20.000 20.396 19.386 17.208 5.733 5.830 6.335 6.238 7.717 5.927 6.004 6.028 4.792 24.020 23.426 26.277 26.396 25.347 23.941 24.832 23.723 21.465 6.463 6.321 7.279 8.297 6.792 7.577 6.090 5.021 5.617 
m5c49r2.htb -0.173 0.096 -0.011 6.196 6.656 6.730 15.219 14.682 14.738 14.767 13.465 14.173 14.173 12.390 13.126 6.221 5.340 7.905 5.981 5.883 6.007 5.205 4.210 5.898 20.453 17.709 15.163 16.662 14.908 16.040 15.955 19.123 20.000 6.672 6.649 6.483 7.170 6.510 6.680 6.438 5.564 8.332 20.707 19.972 21.103 19.943 20.990 19.547 21.245 22.405 22.829 5.608 5.302 7.597 5.883 7.547 6.630 5.995 5.917 6.371 
m5c54r2.htb -0.385 1.474 1.713 3.824 5.764 5.366 6.124 6.816 8.508 6.436 7.444 6.398 6.601 7.388 6.051 3.250 3.479 4.413 3.084 4.767 3.643 3.214 4.376 5.670 4.303 8.492 12.757 13.214 14.928 17.441 18.012 22.201 24.676 1.898 3.952 4.705 5.725 5.328 6.231 6.831 7.827 7.674 6.017 13.404 13.715 17.479 17.974 20.069 20.982 22.809 28.027 2.923 4.483 3.772 5.487 6.004 5.584 5.980 7.894 10.383 
m5c60r2.htb 0.859 -0.591 -0.708 5.248 3.059 4.955 17.822 12.930 13.774 13.425 15.609 15.143 17.210 18.870 29.645 5.335 5.170 5.576 5.014 4.839 5.139 5.669 5.915 6.626 17.676 10.221 6.698 5.358 4.863 4.222 4.310 3.640 3.174 4.567 3.175 3.289 2.966 3.019 2.417 3.606 2.542 2.398 28.363 16.977 14.531 13.512 12.464 12.784 11.357 13.017 19.977 6.549 6.357 5.232 3.830 4.814 5.359 5.538 5.484 7.455 
m5c63r2.htb -0.910 -0.811 -3.502 8.185 9.588 8.216 54.332 53.032 48.639 48.824 47.587 45.668 45.668 43.255 42.203 7.870 6.365 3.720 5.335 9.937 10.212 11.720 10.946 6.177 35.705 34.777 30.631 30.569 29.455 27.785 27.970 24.505 22.834 6.552 6.704 11.452 8.972 11.527 7.999 7.991 5.307 4.950 55.941 59.715 60.644 62.314 55.817 52.537 48.020 43.874 37.314 10.277 10.351 7.271 10.337 5.692 7.015 10.767 9.094 8.344 
m5c66r2.htb -0.757 -0.332 -1.307 6.019 3.888 5.084 40.959 36.972 32.647 30.747 30.158 29.917 29.275 26.786 24.485 8.406 5.251 6.025 5.591 5.446 6.539 6.495 5.244 4.700 16.136 8.804 8.643 9.767 8.509 7.894 7.921 7.439 8.563 3.834 4.014 3.985 4.721 3.915 3.296 3.524 3.387 3.367 37.811 30.265 26.438 23.869 22.451 21.339 21.167 19.668 18.063 5.512 5.110 5.218 5.259 4.789 4.881 5.272 4.795 4.350 
m5c67r2.htb 0.009 0.328 0.130 3.791 3.716 2.539 16.590 17.426 17.580 17.870 17.624 17.723 17.701 17.450 17.921 3.385 3.790 3.846 4.691 3.402 3.443 3.571 3.823 4.300 9.563 11.422 11.881 12.823 11.857 12.292 13.789 12.509 15.446 2.925 3.867 2.737 3.563 3.332 4.136 4.812 3.176 3.757 6.980 6.757 6.665 6.834 6.535 7.027 7.220 7.327 7.245 2.404 2.350 2.712 2.807 2.535 2.133 2.507 2.698 2.679 
m5c69r2.htb -0.416 0.205 -0.022 2.171 2.535 1.226 19.455 7.153 3.861 2.277 2.426 2.228 1.807 2.054 2.946 5.888 3.938 3.073 2.222 1.941 2.002 1.615 1.972 4.125 1.262 1.782 2.624 3.020 3.639 3.342 3.490 4.950 10.644 1.382 1.524 1.910 2.746 2.795 3.184 2.043 2.800 5.027 6.510 0.817 0.421 0.668 0.297 0.396 0.446 0.619 0.767 3.857 1.119 0.805 2.986 0.750 0.540 1.050 1.262 2.236 
m5c70r2.htb -0.042 0.337 0.244 6.851 3.466 6.319 24.713 21.624 20.099 20.139 19.287 19.881 20.020 18.158 15.683 6.810 7.375 7.027 6.994 5.901 7.556 6.775 6.873 6.846 6.673 6.891 6.535 6.535 6.832 8.079 7.446 7.267 5.228 2.959 3.578 3.275 2.836 3.390 4.329 3.500 3.031 2.624 12.218 11.010 12.515 12.356 11.465 12.772 13.525 12.970 8.752 3.877 4.270 6.487 7.109 5.128 6.559 6.312 5.361 4.101 
m5c71r2.htb 0.178 0.535 0.851 6.645 7.989 8.092 7.287 8.851 11.109 10.337 10.792 10.614 11.861 12.495 13.861 6.952 5.328 6.999 6.935 6.417 5.096 7.777 4.940 5.419 3.366 4.713 5.168 6.059 5.901 5.386 8.178 8.733 12.099 4.491 6.406 6.218 8.801 6.745 6.291 11.889 9.307 9.033 5.584 8.950 10.871 12.317 12.218 13.347 14.614 18.356 27.287 6.774 6.643 7.054 6.775 7.214 7.992 11.427 8.344 15.640 
m5c74r2.htb -0.234 0.948 0.571 3.319 6.307 5.501 12.871 10.943 10.735 10.839 11.516 10.370 9.797 9.693 11.464 4.060 3.754 3.127 3.105 4.334 3.365 2.663 4.080 3.794 30.459 35.539 35.722 38.431 37.702 39.265 40.047 41.376 47.290 4.023 6.154 5.541 6.679 6.991 5.640 6.686 6.313 6.238 20.063 22.876 22.642 23.345 24.492 24.362 24.987 26.524 31.084 3.731 5.068 5.138 6.749 4.562 5.702 5.356 5.838 6.713 
m5c75r2.htb 0.498 -1.182 -0.025 3.624 3.933 4.353 7.371 7.440 9.618 9.533 9.873 9.873 11.938 12.871 23.225 3.700 2.635 3.358 3.895 3.838 3.314 3.712 5.518 5.404 34.569 20.000 14.961 14.399 12.306 11.004 10.750 9.279 6.280 7.068 4.267 4.084 4.689 4.277 2.777 3.836 3.113 3.521 19.293 13.013 11.598 10.974 10.778 11.344 11.287 12.321 16.419 4.224 4.986 3.763 4.604 4.387 4.720 4.290 4.068 5.012 
m5c79r2.htb -0.577 -0.166 0.221 9.745 5.040 8.445 23.479 21.697 22.306 24.490 21.870 20.763 21.287 22.044 20.122 7.638 9.723 9.902 11.909 9.625 9.432 7.858 7.002 7.649 13.239 13.512 14.444 13.192 13.221 13.395 13.512 12.202 11.736 5.739 3.891 4.632 5.432 5.334 4.690 5.112 5.994 4.152 23.850 24.199 21.258 22.219 22.889 21.928 22.510 21.462 22.889 8.473 9.346 7.963 8.493 10.438 7.194 8.137 6.415 10.796 
m5c81r2.htb 0.498 -0.256 -0.516 4.545 4.098 3.114 8.535 8.843 10.311 10.618 10.106 11.642 12.291 11.198 11.267 3.495 3.141 5.141 4.216 4.439 4.289 4.640 4.185 3.180 20.109 15.261 10.652 11.267 10.481 10.072 9.969 9.969 8.706 3.881 3.681 3.497 4.145 3.643 4.218 4.985 4.836 3.403 12.940 9.218 8.330 7.921 6.589 7.340 6.043 6.077 7.340 3.579 4.607 3.214 3.898 2.265 3.363 2.830 3.376 2.769 
m5c82r2.htb 1.371 -1.292 0.396 7.699 5.551 7.048 16.683 13.614 14.257 14.455 16.733 16.584 20.050 19.901 19.851 8.391 6.416 8.634 5.650 7.225 7.855 9.130 7.225 5.124 16.040 14.901 15.891 12.376 11.881 10.149 10.545 11.287 13.812 9.089 5.302 5.322 4.120 5.914 6.253 6.148 5.253 7.063 12.327 13.218 15.446 14.158 14.653 16.436 16.287 17.673 22.178 5.293 6.313 7.865 6.230 5.381 8.870 6.893 5.281 8.217 
m5c83r2.htb 0.103 0.202 0.677 6.242 3.369 6.232 22.360 20.833 19.513 19.513 20.998 18.482 20.545 22.937 25.578 6.676 8.250 6.492 5.235 7.969 4.821 6.691 5.498 6.882 7.880 8.292 9.530 8.663 8.746 9.695 10.025 11.015 9.447 3.165 3.621 2.873 2.952 3.350 3.795 3.877 2.681 4.045 21.741 22.277 18.853 19.596 22.607 21.493 21.287 25.330 25.949 7.034 7.276 7.137 5.714 7.487 7.308 3.516 11.037 6.228 
m5c87r2.htb -0.461 -0.122 -0.020 5.067 2.346 4.289 16.641 17.251 19.040 16.451 15.537 15.956 16.984 14.585 10.358 5.202 5.417 4.613 4.915 4.751 5.850 5.207 4.757 5.588 2.589 2.551 3.199 2.704 2.437 1.714 3.085 2.818 4.494 2.911 2.346 3.020 2.233 2.279 1.848 2.348 2.682 2.600 10.929 9.749 10.967 11.129 10.472 10.548 11.158 9.505 8.835 3.688 4.944 4.265 3.963 5.489 3.618 4.112 4.670 3.970 
m5c92r2.htb -0.339 0.207 0.057 6.427 4.309 5.024 20.934 17.492 17.162 15.983 16.313 14.757 16.077 15.040 17.256 6.319 6.797 7.210 8.610 6.180 5.134 4.999 5.112 6.489 12.447 13.720 13.814 14.663 14.946 14.851 14.757 16.926 13.060 4.445 5.371 3.904 4.806 5.678 3.162 3.996 4.590 4.907 15.182 16.360 14.899 16.360 14.899 16.643 15.040 16.077 16.785 4.274 4.243 5.053 5.264 5.318 4.847 4.640 4.405 4.607 
m5c94r2.htb -0.178 -0.005 0.153 10.345 5.078 9.880 25.790 22.178 19.307 19.752 23.861 20.644 17.970 23.317 21.876 11.696 12.488 9.268 8.616 13.068 10.291 10.480 12.251 14.099 6.337 6.436 8.515 7.030 7.079 8.168 7.921 9.851 8.062 4.736 3.220 6.030 3.907 3.951 6.881 4.622 4.834 3.761 19.653 21.238 21.832 20.347 19.283 20.792 22.376 30.891 40.545 11.064 10.216 10.377 9.521 9.281 10.936 9.285 13.336 16.862 
m5c95r2.htb 0.066 -0.154 -0.081 4.107 4.648 3.126 18.775 19.729 19.509 19.619 19.179 19.399 19.949 20.755 18.335 4.901 5.324 3.395 4.733 4.028 3.798 4.584 3.335 3.906 7.261 8.104 8.544 8.287 8.177 7.701 8.067 7.077 7.664 4.587 4.966 5.354 4.102 5.279 4.498 4.005 4.365 4.424 15.035 15.842 14.961 14.338 14.375 13.898 14.778 15.035 14.631 3.517 3.559 3.288 3.111 3.218 3.266 2.745 3.375 2.910 
m5c100r2.htb 0.323 0.215 0.828 5.355 5.637 6.448 10.252 9.901 11.254 11.815 10.363 13.333 12.112 13.960 14.191 6.074 5.744 6.281 5.819 4.207 5.270 5.198 6.392 8.195 15.512 10.132 9.901 10.429 9.307 11.914 10.231 11.716 14.620 7.658 6.173 4.954 5.396 4.713 6.808 6.312 6.589 8.708 15.578 11.089 11.419 12.442 12.937 14.521 14.521 15.545 18.449 7.106 5.705 6.085 6.195 6.053 6.038 7.867 8.390 5.782 
m5c103r2.htb 0.495 0.040 1.362 3.492 1.490 3.205 9.736 10.801 14.491 11.971 13.681 14.401 15.752 19.622 29.523 3.126 3.385 4.041 2.781 4.907 2.949 2.781 3.726 5.122 2.610 0.900 1.260 1.530 0.990 1.568 1.440 1.890 2.970 1.419 0.694 2.305 1.493 0.990 0.986 1.678 1.563 2.768 6.121 6.518 3.330 5.311 7.471 7.111 9.241 12.511 24.032 2.115 6.748 2.181 1.730 3.235 2.293 6.586 4.016 4.156 
m5c107r2.htb 0.022 -0.186 -0.240 6.481 6.008 6.513 15.198 15.891 15.050 15.495 16.510 14.827 15.495 16.040 16.485 5.332 6.083 6.005 6.554 6.683 6.492 6.672 7.144 6.836 20.347 20.223 21.213 21.213 21.139 20.941 20.421 21.931 19.554 5.919 4.912 5.910 6.057 6.391 6.196 5.486 6.383 7.036 21.757 19.851 21.584 23.144 20.520 21.040 21.436 22.277 22.698 7.519 6.640 5.783 6.910 5.510 7.685 6.680 8.395 9.856 
m5c108r3.htb 0.046 -0.043 -0.533 9.674 5.822 7.502 42.781 41.154 44.038 45.668 45.200 44.926 44.637 44.059 41.584 9.635 10.915 8.485 11.665 10.670 9.518 8.033 9.780 9.163 5.611 9.341 9.858 9.282 8.746 9.341 9.612 6.802 4.994 2.987 5.969 5.861 5.414 4.539 5.615 7.683 2.899 2.283 23.074 29.620 28.177 29.084 27.517 25.872 27.120 24.537 20.462 7.042 8.232 7.948 7.145 9.497 4.391 8.531 8.454 9.021 
m5c109r2.htb -0.071 0.356 0.171 5.480 3.811 4.281 5.969 5.941 6.337 7.072 6.139 5.460 6.789 6.552 9.144 3.306 4.093 6.156 7.205 5.930 2.635 5.477 2.853 5.617 9.406 5.007 4.187 5.120 4.426 5.177 5.941 6.195 7.496 6.998 3.923 2.812 4.218 3.281 4.626 4.117 4.085 3.911 10.042 6.393 5.766 6.167 5.999 6.959 6.223 8.430 11.400 7.051 6.231 5.270 3.554 4.078 4.769 3.732 4.923 4.007 
m5c111r2.htb 0.292 0.797 0.139 7.327 5.219 8.297 16.931 14.455 16.089 14.752 15.050 13.218 18.317 15.545 17.921 7.395 7.279 8.480 6.707 6.596 6.966 7.885 8.955 7.450 9.802 7.673 8.713 8.663 8.416 10.099 11.980 10.248 12.277 10.061 4.709 4.684 3.661 2.918 6.217 8.613 4.811 5.741 16.040 14.703 12.822 16.980 16.634 15.198 14.406 15.594 18.614 8.906 10.742 6.014 11.699 8.067 8.415 7.293 7.345 8.429 
m5c118r2.htb -0.452 0.327 -0.315 7.211 4.131 6.607 42.650 40.873 40.619 39.452 39.502 37.878 39.147 35.593 29.424 4.952 6.949 7.671 5.426 8.592 6.791 7.574 6.927 6.638 9.825 9.571 8.936 8.708 11.297 10.104 9.876 9.901 10.409 4.545 3.543 4.413 3.099 4.308 4.196 4.641 4.520 4.542 35.060 35.669 35.212 34.653 33.536 32.927 34.501 31.658 25.006 5.723 6.370 7.139 7.041 5.666 6.578 6.613 6.325 5.918 
m5c125r2.htb -1.327 0.224 -0.035 6.684 4.390 5.106 28.031 22.728 18.900 17.294 16.832 14.103 13.861 10.781 11.353 8.779 10.697 7.385 6.617 6.960 5.873 6.585 5.997 4.365 4.378 6.931 7.459 8.361 7.943 8.405 8.559 8.955 12.673 3.328 4.387 4.156 4.436 4.530 4.671 4.159 4.748 4.314 15.996 11.617 10.121 9.263 10.077 9.967 9.593 9.153 10.957 6.396 5.794 4.905 4.523 5.176 5.681 5.243 4.474 5.241 
m5c128r2.htb 0.000 -0.865 -1.056 5.055 6.716 7.871 11.881 13.267 13.498 14.389 14.158 14.719 13.333 12.310 13.927 4.892 5.345 4.784 4.993 5.774 4.239 5.483 4.230 5.239 29.109 23.333 18.911 16.403 17.195 16.865 14.356 14.983 15.908 8.496 8.229 7.207 6.373 7.095 6.803 6.102 6.217 6.903 28.086 24.653 24.785 24.191 24.356 19.109 22.046 20.924 16.502 7.746 7.693 7.798 8.130 8.384 6.691 8.353 5.483 5.235 
m5c129r2.htb -0.399 0.558 -0.246 3.439 4.102 3.280 13.471 11.731 9.391 9.241 8.641 8.431 7.801 7.981 5.191 3.456 3.475 3.063 3.058 3.682 3.946 3.445 3.447 2.608 9.241 11.101 10.201 12.361 11.521 12.121 13.111 15.422 21.092 3.669 3.927 4.739 4.172 4.111 3.474 4.014 3.875 5.526 14.881 11.701 10.411 8.611 8.971 9.031 8.971 9.391 11.791 4.003 3.380 3.836 3.316 3.384 2.968 2.897 3.304 4.633 
m5c135r2.htb 0.111 -0.730 -0.316 5.969 4.894 5.293 25.866 22.710 19.307 22.277 18.812 21.658 20.173 17.946 13.614 7.139 5.548 4.587 7.213 5.087 5.994 6.962 5.034 3.748 8.292 11.015 10.705 7.983 9.901 7.364 7.364 6.621 8.663 4.367 5.884 7.481 4.665 5.519 3.826 2.981 3.248 4.130 19.183 18.502 17.760 19.616 18.007 18.564 16.708 16.708 10.458 6.743 5.480 4.636 6.275 5.353 6.278 3.925 5.481 5.350 
m5c140r2.htb -0.179 -0.215 -0.102 8.715 4.929 6.577 50.045 50.315 52.877 53.527 52.865 52.355 52.568 53.855 51.125 8.727 9.642 11.042 9.274 8.032 6.314 8.914 7.442 10.715 17.762 19.772 18.122 19.142 19.678 19.262 16.986 14.671 13.181 5.239 4.086 4.554 4.924 5.966 4.807 4.393 4.247 4.264 37.414 39.064 41.429 41.646 42.064 42.234 40.625 41.275 38.734 6.881 5.145 5.994 5.584 6.944 6.295 8.069 6.871 5.950 
