FILE	
m2c127r2.htb 19.982 21.641 23.479 24.572 24.752 25.365 23.987 25.653 25.271 4.306 3.448 4.624 4.876 4.267 4.499 3.374 4.926 4.184 0.845 0.004 
m2c128r2.htb 22.250 22.745 23.102 24.615 24.158 25.403 25.856 25.110 28.933 4.990 4.437 3.636 4.182 3.851 4.730 4.328 4.255 4.535 0.920 0.000 
m2c129r2.htb 10.561 8.482 7.690 6.502 6.700 7.525 5.875 7.228 6.403 5.475 4.410 3.407 3.357 3.949 3.523 3.640 3.632 3.203 -0.794 0.011 
m2c130r2.htb 24.003 24.725 23.130 21.370 21.590 21.617 21.892 19.169 14.494 6.761 5.712 5.320 4.870 6.171 5.623 4.918 5.066 5.439 -0.898 0.001 
m2c131r2.htb 9.024 7.355 8.008 7.327 6.989 6.478 5.743 7.016 5.262 3.624 3.321 3.292 3.011 2.883 3.313 2.595 3.296 2.757 -0.873 0.002 
m2c134r2.htb 16.007 17.855 19.703 18.746 19.241 18.878 21.320 20.396 22.541 5.135 5.294 4.846 4.658 5.053 4.815 5.623 5.307 5.653 0.936 0.000 
m2c135r2.htb 14.851 17.987 18.548 19.571 19.175 19.934 20.231 20.495 24.686 3.479 3.121 4.311 2.856 3.532 3.984 4.301 4.344 4.192 0.988 0.000 
m2c137r2.htb 33.852 20.495 18.762 16.139 16.535 13.218 12.525 11.634 10.743 7.082 7.710 8.053 4.852 3.949 5.291 3.652 4.687 3.805 -0.898 0.001 
m2c138r2.htb 23.226 21.825 21.954 22.686 21.868 25.054 26.345 24.839 30.306 13.550 9.189 12.604 11.117 10.854 10.493 12.199 14.005 16.714 0.746 0.021 
m2c139r2.htb 42.376 41.857 43.769 42.813 40.970 44.793 42.506 44.998 43.121 7.875 10.124 10.717 8.320 5.896 10.524 8.330 9.598 9.543 0.329 0.387 
m2c140r2.htb 10.125 15.050 17.756 19.355 21.143 20.888 24.146 26.931 31.875 3.595 3.492 4.592 3.926 3.454 5.031 6.556 5.299 7.224 0.983 0.000 
m2c141r2.htb 13.779 13.806 14.659 14.934 15.163 16.309 17.850 19.463 23.515 5.139 5.586 4.941 5.662 5.379 5.215 5.967 6.470 7.776 0.898 0.001 
m2c143r2.htb 30.074 28.280 29.672 26.052 26.423 26.764 26.918 26.361 26.454 5.772 6.226 8.038 6.797 6.755 5.830 7.403 7.408 6.588 -0.718 0.029 
m2c144r2.htb 17.348 15.712 14.378 11.795 11.623 11.924 11.020 11.924 10.116 6.175 3.803 5.528 4.895 4.287 4.120 3.460 3.625 3.811 -0.884 0.002 
m2c145r2.htb 25.693 20.149 22.525 20.446 19.455 17.723 16.782 15.545 15.495 6.587 6.231 5.799 6.354 4.669 6.278 6.396 3.650 4.523 -0.889 0.001 
m2c148r2.htb 33.397 32.140 27.342 29.398 28.865 26.809 26.238 28.142 28.408 8.464 8.166 6.877 7.177 6.572 7.720 6.442 5.623 7.855 -0.661 0.053 
m2c149r2.htb 16.089 13.713 12.797 13.391 10.619 11.683 10.371 10.965 9.480 4.157 4.002 3.827 5.034 3.941 3.974 3.545 4.486 3.225 -0.907 0.001 
m2c150r2.htb 11.832 11.040 11.733 11.436 11.139 12.327 11.931 12.426 13.119 4.219 3.135 3.119 2.658 2.871 3.392 2.827 2.735 4.211 0.662 0.052 
m2c151r2.htb 22.537 21.028 20.321 20.273 20.886 19.943 17.445 17.916 13.248 5.449 5.322 5.055 4.017 4.979 4.285 4.433 3.663 3.107 -0.918 0.000 
m2c152r2.htb 9.802 9.967 8.911 9.736 10.561 9.010 10.000 13.003 11.551 4.400 4.319 4.045 4.217 4.330 3.036 5.017 4.649 4.558 0.544 0.130 
m2c155r2.htb 20.990 22.624 23.267 24.356 23.911 23.861 24.653 25.050 26.386 3.285 2.949 4.231 3.913 3.419 1.951 3.731 4.177 3.581 0.980 0.000 
m2c157r2.htb 62.426 49.059 42.772 39.876 38.688 37.748 34.084 25.891 17.921 9.044 9.184 8.641 9.837 10.041 10.394 10.507 9.708 7.636 -0.990 0.000 
m2c158r2.htb 85.965 68.069 64.431 60.223 57.871 55.990 55.173 47.153 35.594 11.059 11.785 11.158 9.944 9.403 10.260 11.068 8.430 10.452 -0.994 0.000 
m2c159r2.htb 23.292 25.223 25.743 25.223 24.629 23.713 26.312 28.342 33.218 7.037 7.560 6.250 5.282 6.271 8.018 6.789 6.563 6.302 0.850 0.004 
m2c160r2.htb 3.614 8.713 7.129 7.525 9.208 9.455 12.673 11.683 14.703 2.878 3.754 3.206 4.456 4.077 4.132 5.707 4.739 4.713 0.923 0.000 
m2c161r2.htb 61.967 64.254 53.670 57.665 52.112 48.925 53.397 45.135 45.169 12.314 13.740 18.080 11.788 15.023 14.046 16.974 11.633 11.897 -0.842 0.004 
m2c162r2.htb 21.009 19.752 17.846 18.087 16.757 15.990 16.708 14.480 14.282 6.890 6.091 6.950 6.378 5.260 5.194 7.440 5.640 6.373 -0.933 0.000 
m2c163r2.htb 13.688 12.922 13.455 12.104 13.658 12.846 11.559 12.896 14.902 3.863 4.582 4.736 4.257 5.284 4.313 5.075 5.289 4.554 0.230 0.552 
m2c168r3.htb 6.082 8.020 9.703 8.722 6.782 8.465 9.288 8.713 5.045 4.963 5.544 5.274 4.323 3.912 4.748 5.579 5.274 5.303 -0.125 0.749 
m2c170r2.htb 27.822 30.198 26.436 24.752 26.485 24.010 26.436 23.218 23.564 9.572 5.936 6.205 7.934 5.940 6.889 6.631 5.234 5.796 -0.716 0.030 
m2c172r2.htb 5.360 6.931 9.547 6.931 9.547 8.451 11.033 9.936 12.907 4.432 4.565 5.289 5.335 5.192 4.694 6.012 5.571 6.397 0.897 0.001 
m2c174r2.htb 24.832 22.360 20.050 20.380 18.455 19.967 17.079 15.965 14.191 5.519 3.738 4.027 6.061 4.473 4.848 4.101 3.697 6.565 -0.961 0.000 
m2c175r2.htb 22.812 21.411 23.515 24.010 22.195 22.071 25.413 25.495 23.804 6.620 7.952 8.387 7.063 7.669 9.091 7.865 8.886 7.722 0.440 0.236 
m2c176r2.htb 24.666 24.392 21.782 22.142 22.862 22.502 24.662 23.627 31.098 8.120 8.426 10.402 7.894 8.255 7.391 7.932 9.024 8.128 0.541 0.133 
m2c177r2.htb 20.821 18.272 19.982 19.262 20.102 17.942 18.632 18.602 22.022 6.456 6.069 6.808 6.379 6.235 7.091 5.870 6.580 8.713 0.182 0.639 
m2c178r2.htb 47.195 47.360 44.785 44.983 47.129 46.733 46.799 49.142 49.670 8.191 6.076 6.985 6.410 9.384 7.573 8.031 7.927 9.918 0.508 0.163 
m2c179r2.htb 15.172 19.569 20.996 20.792 23.642 24.840 22.976 25.131 26.150 5.076 5.966 5.899 5.351 5.439 6.022 4.668 3.792 5.171 0.921 0.000 
m2c180r2.htb 20.698 21.169 19.708 19.189 18.152 18.812 19.755 18.953 18.812 4.176 3.750 4.768 4.945 3.391 3.923 4.649 4.573 4.094 -0.657 0.054 
m2c181r2.htb 72.258 65.232 63.576 61.348 60.187 58.949 58.378 53.941 47.848 8.507 7.770 9.009 6.544 9.224 8.231 9.051 7.266 7.330 -0.993 0.000 
m2c182r2.htb 20.809 23.152 24.455 25.825 25.396 26.485 27.195 28.168 30.908 5.696 4.983 6.284 7.565 5.962 5.573 6.234 6.978 5.916 0.987 0.000 
m2c183r2.htb 28.845 19.274 18.713 17.459 17.426 16.535 16.733 15.776 15.083 5.962 4.150 5.293 4.015 4.478 4.104 5.438 5.743 5.320 -0.865 0.003 
m2c184r2.htb 55.967 46.053 43.408 42.815 43.832 41.986 39.898 37.035 28.258 8.855 6.862 7.788 7.411 6.133 8.708 7.583 8.680 5.471 -0.993 0.000 
m2c185r2.htb 25.916 29.183 33.886 33.614 37.005 37.723 39.653 44.827 57.797 6.152 4.023 6.022 5.756 5.599 4.886 6.741 6.771 6.364 0.961 0.000 
m2c186r2.htb 20.429 18.944 17.723 16.997 18.119 17.954 19.736 19.835 21.551 4.470 4.092 3.625 3.970 4.452 4.092 6.158 5.395 5.789 0.285 0.457 
m2c187r2.htb 38.526 38.344 38.554 39.844 39.334 39.983 38.254 39.004 39.124 6.278 6.204 5.496 6.535 4.062 6.671 4.968 4.287 5.384 0.297 0.438 
m2c189r2.htb 10.087 10.489 8.447 10.644 9.097 10.118 10.458 10.179 10.489 3.751 3.591 3.448 3.896 4.474 4.076 4.208 2.903 4.101 0.172 0.659 
m2c190r2.htb 4.510 5.177 6.280 6.078 6.139 7.298 6.676 5.856 7.646 3.117 3.472 4.486 4.723 4.478 4.845 5.566 3.754 6.309 0.836 0.005 
m2c191r2.htb 14.851 16.337 17.272 17.567 16.089 17.567 18.124 19.582 18.564 4.478 4.224 4.335 3.845 4.386 4.331 5.365 4.770 4.236 0.830 0.006 
m2c193r2.htb 16.565 14.528 15.194 16.070 13.442 15.004 15.765 16.089 16.165 9.420 8.471 7.687 11.011 8.066 9.096 8.316 9.296 5.839 0.053 0.893 
m2c195r2.htb 6.865 6.865 6.304 6.931 5.446 5.809 5.611 6.106 6.238 4.086 3.449 2.593 3.098 2.916 2.984 2.086 2.665 2.741 -0.449 0.226 
m2c196r3.htb 18.777 25.706 25.596 30.876 29.562 33.847 37.257 40.484 48.373 7.283 6.472 6.940 8.535 10.046 8.415 6.110 10.461 9.193 0.965 0.000 
m2c197r2.htb 20.286 21.429 23.927 23.291 24.752 26.025 27.676 27.558 29.514 3.178 4.037 5.211 5.021 5.660 4.326 4.830 5.275 5.670 0.932 0.000 
m2c198r2.htb 12.228 14.455 12.327 14.427 17.277 17.475 18.069 17.970 20.248 5.232 4.671 5.134 5.970 5.033 4.778 5.460 4.349 5.697 0.858 0.003 
m2c199r2.htb 56.040 54.257 53.168 50.363 51.320 51.122 50.495 49.109 47.492 6.632 6.534 5.774 5.569 6.380 5.506 6.557 5.995 5.025 -0.956 0.000 
m2c200r2.htb 11.518 13.003 13.696 17.030 19.769 17.426 16.436 22.904 28.251 6.334 5.508 6.655 6.188 6.984 5.904 6.319 7.214 11.083 0.921 0.000 
m2c202r2.htb 32.079 33.614 30.965 34.109 32.302 31.163 31.262 29.752 30.223 8.298 11.087 9.299 10.604 9.946 8.109 8.895 8.235 7.238 -0.550 0.125 
m2c214r2.htb 49.028 47.411 43.031 45.316 40.404 41.508 37.852 40.404 35.872 8.226 9.222 8.356 7.202 8.695 10.671 6.746 7.029 8.574 -0.898 0.001 
m2c220r2.htb 10.297 10.297 12.673 11.386 9.208 14.158 10.693 12.327 12.970 3.820 3.820 5.823 5.901 4.177 4.359 5.476 6.396 5.179 0.484 0.187 
m2c221r2.htb 31.223 37.694 34.795 33.522 38.225 38.366 39.533 41.443 42.786 9.506 11.887 9.380 10.136 12.082 10.002 8.957 12.704 10.827 0.864 0.003 
m2c223r2.htb 13.421 15.897 16.062 14.549 17.794 15.897 17.959 17.932 18.647 4.707 8.185 6.741 6.605 7.564 5.888 7.807 7.810 6.160 0.837 0.005 
m2c226r2.htb 21.330 21.584 22.801 25.233 24.385 25.714 25.771 29.816 35.191 4.189 4.955 7.512 5.849 4.700 4.578 4.252 7.062 5.710 0.922 0.000 
m2c231r2.htb 30.629 33.184 32.833 31.523 35.356 35.771 37.783 35.164 38.454 7.775 15.257 7.987 9.200 10.394 10.132 11.243 8.120 11.141 0.823 0.006 
m2c233r2.htb 24.312 24.679 25.559 23.029 22.956 23.579 22.919 24.166 23.029 6.436 6.053 6.958 6.026 6.898 7.987 7.233 8.170 6.343 -0.454 0.219 
m2c236r2.htb 43.168 40.691 39.332 38.441 36.015 34.134 33.936 31.634 32.214 9.298 7.886 9.094 8.467 10.475 8.383 7.825 9.138 10.361 -0.893 0.001 
m2c237r2.htb 38.834 36.744 39.076 34.675 35.314 34.675 34.103 36.049 34.015 7.205 7.470 8.586 10.878 8.441 8.095 8.017 9.786 9.038 -0.699 0.036 
m2c240r2.htb 57.973 62.992 62.430 58.844 58.255 58.121 58.175 59.219 57.024 17.136 13.144 12.417 13.976 9.987 11.413 10.995 8.999 8.658 -0.343 0.367 
m2c241r2.htb 37.723 36.139 36.634 34.950 37.574 39.059 38.218 34.703 32.871 13.131 14.296 11.137 12.312 9.799 10.307 14.353 13.807 9.196 -0.578 0.103 
m2c242r2.htb 79.564 74.733 71.723 70.257 71.168 70.099 70.178 64.317 57.782 6.817 8.556 6.872 6.595 7.466 9.484 8.954 7.809 7.780 -0.981 0.000 
m2c244r2.htb 26.293 23.597 30.308 27.558 28.548 28.328 27.613 29.043 28.548 7.922 7.003 9.289 9.637 6.437 7.518 6.636 6.655 7.278 0.483 0.188 
m2c247r2.htb 4.325 5.116 4.455 2.640 3.410 4.125 3.135 2.750 2.915 5.147 3.501 2.455 2.425 3.314 2.407 2.233 2.081 2.597 -0.639 0.064 
m2c252r2.htb 21.729 20.655 18.678 19.160 21.507 19.133 17.795 14.504 16.832 6.513 6.766 6.289 7.856 10.088 6.935 7.717 8.261 5.715 -0.738 0.023 
m2c254r2.htb 5.513 7.446 8.059 8.535 8.693 10.436 10.455 11.279 14.891 2.702 3.035 3.073 3.464 3.484 3.151 3.208 3.855 4.759 0.972 0.000 
m2c258r2.htb 15.914 16.204 17.291 16.252 14.827 15.600 16.131 15.576 17.218 8.607 8.295 8.589 7.544 8.356 7.132 6.152 8.430 8.534 0.252 0.513 
m2c260r2.htb 21.726 20.226 20.093 20.472 18.725 20.501 17.647 19.977 17.909 6.285 5.152 5.431 4.976 5.086 5.058 4.810 5.281 5.190 -0.739 0.023 
m2c262r2.htb 25.328 25.601 26.073 26.874 25.904 23.118 24.375 25.558 29.562 8.678 9.328 8.732 7.539 8.219 8.555 8.553 7.676 10.120 0.491 0.180 
m2c364r2.htb 30.556 28.430 28.232 25.743 26.139 29.420 27.072 28.600 28.062 6.298 6.683 7.129 4.650 5.689 5.505 6.008 5.347 6.060 -0.362 0.338 
m2c365r2.htb 7.364 8.208 9.422 7.857 6.993 7.793 8.694 8.509 8.849 4.392 7.704 4.456 5.784 3.373 3.900 5.976 4.966 3.992 0.449 0.226 
m2c368r2.htb 40.594 39.682 41.370 40.464 41.504 41.771 41.718 40.969 44.153 9.533 10.337 7.758 11.221 11.502 9.867 10.929 9.777 9.455 0.772 0.015 
m2c369r2.htb 30.668 30.198 30.371 31.436 33.243 30.817 31.733 31.312 30.916 9.498 8.713 9.492 8.683 10.270 8.491 11.756 7.923 8.083 0.212 0.584 
m2c370r2.htb 36.931 32.079 32.079 28.812 30.000 29.802 26.683 26.287 26.238 4.733 5.012 7.956 6.278 7.068 4.598 4.491 4.950 6.811 -0.906 0.001 
m2c372r2.htb 17.822 17.657 17.789 16.766 17.558 15.842 18.251 16.535 17.393 4.830 3.659 5.151 4.044 3.686 4.787 4.598 3.875 3.756 -0.257 0.504 
m2c374r2.htb 23.490 21.287 19.530 18.094 18.020 16.807 16.460 16.485 14.604 4.649 4.266 4.336 4.850 5.761 4.537 4.443 3.506 4.572 -0.949 0.000 
m2c376r2.htb 38.693 37.941 33.267 40.000 31.683 35.881 36.752 36.000 37.228 24.724 22.624 22.462 20.872 20.293 21.110 21.604 20.042 26.693 -0.172 0.659 
m2c378r2.htb 24.678 27.030 26.139 25.668 25.347 26.510 26.139 27.252 30.693 9.006 10.631 8.018 10.534 7.132 10.861 10.171 10.127 9.858 0.820 0.007 
m2c382r2.htb 10.288 11.042 10.461 10.009 10.633 10.095 10.891 9.514 10.719 3.471 4.262 3.258 3.671 4.023 4.306 3.675 4.219 4.087 -0.043 0.912 
m2c384r2.htb 25.484 25.391 27.151 27.261 25.413 27.503 26.337 28.383 28.977 9.310 6.571 8.753 9.198 6.513 9.701 7.834 8.033 10.249 0.795 0.010 
m2c392r2.htb 62.605 53.199 51.866 52.094 45.430 51.142 48.972 43.564 40.975 11.283 9.064 11.209 8.618 10.844 9.729 8.569 7.151 9.794 -0.938 0.000 
m2c403r2.htb 23.267 25.102 23.732 22.262 21.782 21.122 20.326 21.392 19.652 3.199 4.675 3.583 4.497 3.330 4.694 4.237 3.569 3.771 -0.752 0.019 
m2c409r2.htb 12.266 11.590 11.532 16.249 12.231 13.512 12.289 9.785 8.911 5.654 6.603 3.090 7.983 5.422 6.103 5.193 4.887 3.430 -0.449 0.225 
m2c417r2.htb 21.062 22.232 22.678 22.997 23.852 23.149 24.707 24.347 21.499 4.067 3.837 4.416 4.222 3.912 3.941 3.490 2.988 3.516 0.292 0.445 
m2c423r2.htb 9.578 9.664 9.298 9.255 8.825 9.944 8.911 8.136 8.394 3.261 3.967 3.483 3.167 2.791 3.480 3.871 3.253 4.089 -0.691 0.039 
m2c427r2.htb 5.842 5.050 7.096 6.700 7.690 8.449 8.218 9.109 7.690 3.282 3.135 3.669 3.327 4.222 3.915 4.096 4.977 4.009 0.658 0.054 
m2c429r2.htb 17.895 19.912 21.819 20.975 20.682 21.085 23.909 22.112 25.926 4.298 3.983 4.440 5.451 5.404 4.577 6.663 6.201 5.648 0.921 0.000 
m2c436r2.htb 29.373 28.119 27.415 24.312 24.422 23.960 22.574 19.054 15.666 6.843 6.589 5.849 6.799 6.571 5.401 6.471 5.645 5.638 -0.945 0.000 
m2c441r2.htb 13.762 18.985 22.748 23.589 25.347 26.658 27.896 29.728 34.059 4.277 3.656 3.667 5.995 4.489 5.115 4.517 5.308 5.028 0.982 0.000 
m2c443r2.htb 9.827 10.545 10.718 11.064 11.708 10.891 11.287 10.866 10.248 3.925 4.414 3.934 4.512 4.777 5.432 4.659 4.981 4.853 0.257 0.504 
m2c445r2.htb 25.484 21.524 21.567 18.812 22.170 18.941 18.467 16.746 19.802 3.420 3.162 4.487 4.387 5.388 5.242 4.291 4.986 5.256 -0.710 0.032 
m2c450r2.htb 11.787 9.430 7.308 6.836 6.554 7.214 5.893 7.968 7.968 4.601 3.830 3.169 2.952 3.200 3.613 3.828 3.631 3.866 -0.594 0.092 
m5c4r2.htb 48.053 48.822 44.620 37.863 37.419 37.794 39.126 33.960 31.137 18.920 20.836 22.863 17.154 11.377 16.109 19.684 12.408 14.846 -0.895 0.001 
m5c6r2.htb 25.235 23.915 25.013 27.723 26.993 25.508 25.489 28.357 27.875 8.637 9.130 8.861 10.382 15.057 9.848 9.561 9.654 8.808 0.648 0.059 
m5c7r2.htb 9.292 12.186 9.634 10.434 10.663 7.845 8.035 7.388 7.273 2.898 15.679 4.025 4.080 5.249 3.092 2.749 2.675 3.880 -0.590 0.095 
m5c8r2.htb 16.172 12.739 9.241 7.195 8.515 9.175 5.743 5.215 2.310 3.883 8.759 5.016 3.520 5.142 6.166 3.330 4.606 2.038 -0.961 0.000 
m5c13r2.htb 9.010 6.238 6.007 5.314 5.050 5.083 4.983 3.630 5.578 4.825 3.207 3.268 2.487 3.625 3.128 3.365 2.498 9.158 -0.730 0.026 
m5c14r2.htb 38.584 42.514 41.674 42.724 41.794 42.814 43.324 43.954 43.924 6.176 7.581 6.399 7.937 8.004 6.715 10.461 8.093 6.534 0.868 0.002 
m5c15r2.htb 3.248 4.950 5.267 6.891 6.772 5.386 5.149 8.554 13.267 4.979 5.008 4.341 4.127 3.600 3.888 3.131 5.672 7.332 0.894 0.001 
m5c25r2.htb 3.256 2.508 2.310 2.464 2.310 2.222 2.244 1.584 2.200 2.573 2.179 2.047 2.708 2.234 1.993 1.962 1.694 2.359 -0.769 0.015 
m5c29r2.htb 4.238 4.396 4.535 3.782 3.228 3.703 4.416 4.079 3.624 3.407 4.163 3.700 2.347 2.279 2.513 3.651 3.167 2.405 -0.398 0.289 
m5c30r2.htb 23.564 21.650 20.066 18.284 14.587 19.670 18.878 17.096 18.482 9.153 7.322 11.180 7.361 7.404 7.804 11.890 4.799 4.802 -0.623 0.073 
m5c35r2.htb 12.431 12.164 14.521 13.614 12.395 13.190 15.292 16.172 16.832 6.756 6.922 7.001 6.131 4.515 5.595 6.581 5.289 4.811 0.810 0.008 
m5c37r2.htb 35.025 35.569 32.376 32.871 33.317 30.743 32.525 30.248 28.614 9.320 9.616 7.918 8.893 6.743 11.728 10.088 8.884 11.373 -0.890 0.001 
m5c38r2.htb 37.783 37.528 33.795 37.030 34.290 36.997 35.164 33.472 35.512 8.948 11.502 12.214 12.183 10.075 11.667 11.731 12.111 10.321 -0.508 0.163 
m5c40r2.htb 5.718 6.064 5.842 6.460 7.079 6.213 6.312 6.807 10.000 4.470 3.617 2.679 3.509 3.315 3.670 3.398 4.372 4.294 0.816 0.007 
m5c42r2.htb 12.262 15.842 22.937 20.627 22.360 19.142 19.472 20.875 24.219 4.419 2.858 4.343 5.630 5.857 4.312 6.195 4.556 8.378 0.821 0.007 
m5c46r2.htb 20.891 21.802 20.950 22.455 20.079 20.297 20.990 20.059 19.822 4.022 5.027 4.868 4.043 5.594 4.974 4.350 5.492 5.523 -0.499 0.172 
m5c49r2.htb 15.219 14.682 14.738 14.767 13.465 14.173 14.173 12.390 13.126 6.221 5.340 7.905 5.981 5.883 6.007 5.205 4.210 5.898 -0.785 0.012 
m5c54r2.htb 6.124 6.816 8.508 6.436 7.444 6.398 6.601 7.388 6.051 3.250 3.479 4.413 3.084 4.767 3.643 3.214 4.376 5.670 -0.044 0.910 
m5c60r2.htb 17.822 12.930 13.774 13.425 15.609 15.143 17.210 18.870 29.645 5.335 5.170 5.576 5.014 4.839 5.139 5.669 5.915 6.626 0.666 0.050 
m5c63r2.htb 54.332 53.032 48.639 48.824 47.587 45.668 45.668 43.255 42.203 7.870 6.365 3.720 5.335 9.937 10.212 11.720 10.946 6.177 -0.940 0.000 
m5c66r2.htb 40.959 36.972 32.647 30.747 30.158 29.917 29.275 26.786 24.485 8.406 5.251 6.025 5.591 5.446 6.539 6.495 5.244 4.700 -0.965 0.000 
m5c67r2.htb 16.590 17.426 17.580 17.870 17.624 17.723 17.701 17.450 17.921 3.385 3.790 3.846 4.691 3.402 3.443 3.571 3.823 4.300 0.785 0.012 
m5c69r2.htb 19.455 7.153 3.861 2.277 2.426 2.228 1.807 2.054 2.946 5.888 3.938 3.073 2.222 1.941 2.002 1.615 1.972 4.125 -0.760 0.018 
m5c70r2.htb 24.713 21.624 20.099 20.139 19.287 19.881 20.020 18.158 15.683 6.810 7.375 7.027 6.994 5.901 7.556 6.775 6.873 6.846 -0.983 0.000 
m5c71r2.htb 7.287 8.851 11.109 10.337 10.792 10.614 11.861 12.495 13.861 6.952 5.328 6.999 6.935 6.417 5.096 7.777 4.940 5.419 0.969 0.000 
m5c74r2.htb 12.871 10.943 10.735 10.839 11.516 10.370 9.797 9.693 11.464 4.060 3.754 3.127 3.105 4.334 3.365 2.663 4.080 3.794 -0.492 0.179 
