FILE	         Ve_N_thr	 ves_CP	 ves_p	
m2c84r2.htb 14.218 10.216 7.705 6.953 5.259 5.549 5.196 5.639 5.980 5.690 6.624 7.819 9.431 12.991 36.024 300.000 0.621 0.615 0.633 0.636 0.667 0.661 0.636 0.629 0.619 0.621 0.608 0.588 0.562 0.517 0.455 0.415 
m2c86r2.htb 24.007 14.327 11.640 9.802 8.373 7.173 7.173 7.026 7.656 8.269 8.331 9.400 9.779 10.241 12.983 14.524 0.523 0.539 0.513 0.525 0.526 0.543 0.546 0.555 0.554 0.535 0.530 0.541 0.564 0.546 0.563 0.533 
m2c91r2.htb 24.186 20.946 27.498 17.071 15.963 17.060 36.729 106.960 36.038 29.802 42.762 31.598 30.555 45.399 28.603 27.511 0.452 0.470 0.472 0.538 0.558 0.549 0.536 0.509 0.510 0.520 0.502 0.506 0.477 0.503 0.516 0.488 
m2c93r2.htb 16.104 12.416 9.858 7.315 5.623 5.471 5.361 5.617 5.082 5.514 6.741 7.389 7.889 8.712 18.763 55.047 0.506 0.510 0.530 0.538 0.507 0.506 0.537 0.546 0.542 0.506 0.472 0.458 0.461 0.472 0.433 0.380 
m2c94r2.htb 300.000 98.213 31.718 17.477 22.248 27.588 20.949 24.063 30.459 30.723 30.723 67.448 277.084 54.424 30.296 48.097 0.576 0.579 0.588 0.596 0.592 0.611 0.617 0.621 0.609 0.576 0.520 0.498 0.477 0.528 0.528 0.548 
m2c97r2.htb 56.259 25.835 19.651 19.876 14.058 11.584 10.461 9.119 8.174 8.067 8.066 9.871 9.713 9.230 9.409 11.378 0.507 0.524 0.547 0.544 0.537 0.572 0.578 0.568 0.580 0.573 0.559 0.535 0.514 0.545 0.620 0.661 
m2c98r2.htb 45.098 29.843 24.513 29.806 28.948 30.151 27.009 27.221 32.066 40.397 43.153 75.113 300.000 64.157 58.961 47.066 0.628 0.630 0.663 0.661 0.673 0.669 0.675 0.686 0.699 0.694 0.696 0.712 0.721 0.750 0.779 0.752 
m2c99r2.htb 12.889 8.386 7.045 5.501 4.484 3.718 3.154 3.078 3.861 4.655 6.408 8.968 12.377 17.015 14.934 14.669 0.505 0.513 0.519 0.554 0.574 0.596 0.631 0.648 0.667 0.660 0.662 0.646 0.650 0.639 0.678 0.699 
m2c100r2.htb 8.455 6.674 6.216 5.381 4.534 4.379 3.712 4.081 4.614 6.248 7.963 11.367 16.195 28.134 25.255 24.093 0.581 0.599 0.620 0.671 0.713 0.762 0.777 0.788 0.803 0.801 0.802 0.788 0.755 0.745 0.770 0.777 
m2c101r2.htb 237.981 300.000 103.166 53.889 62.291 126.016 188.116 300.000 300.000 300.000 156.848 300.000 300.000 300.000 255.387 44.475 0.544 0.555 0.558 0.532 0.525 0.524 0.515 0.503 0.510 0.505 0.492 0.484 0.484 0.514 0.534 0.560 
m2c103r2.htb 33.581 24.727 18.223 18.375 15.722 14.789 11.923 11.374 13.823 21.829 27.959 37.997 117.657 94.218 100.240 91.465 0.535 0.545 0.547 0.526 0.526 0.527 0.520 0.520 0.497 0.481 0.470 0.478 0.464 0.449 0.464 0.502 
m2c109r2.htb 29.552 29.945 26.603 25.711 19.614 20.087 24.478 27.307 22.134 27.645 24.788 26.462 23.894 26.977 300.000 42.788 0.570 0.572 0.576 0.582 0.588 0.575 0.600 0.612 0.613 0.582 0.585 0.559 0.560 0.531 0.455 0.598 
m2c110r2.htb 65.676 48.515 45.640 19.123 17.413 16.121 12.543 10.739 11.846 11.943 12.905 11.870 12.060 27.585 42.106 14.942 0.494 0.501 0.494 0.525 0.553 0.563 0.547 0.545 0.553 0.569 0.562 0.568 0.549 0.503 0.630 0.710 
m2c116r2.htb 96.902 287.700 57.376 30.222 26.199 15.257 13.637 10.068 10.062 8.741 9.339 8.540 9.962 8.223 7.657 9.428 0.547 0.537 0.559 0.585 0.586 0.585 0.582 0.580 0.589 0.599 0.596 0.618 0.622 0.621 0.640 0.615 
m2c119r2.htb 46.126 92.295 71.810 208.691 300.000 226.860 300.000 159.070 159.049 300.000 84.997 66.904 54.789 51.361 34.248 34.475 0.515 0.522 0.514 0.513 0.479 0.488 0.480 0.462 0.458 0.447 0.442 0.450 0.444 0.448 0.454 0.463 
m2c121r2.htb 61.349 93.023 53.341 44.012 46.252 48.148 26.285 29.799 39.311 75.466 59.435 43.020 43.020 62.060 66.026 17.732 0.394 0.409 0.410 0.435 0.439 0.469 0.469 0.494 0.531 0.541 0.546 0.544 0.543 0.531 0.527 0.571 
m2c125r2.htb 48.655 53.885 78.894 41.200 38.626 26.829 20.767 17.581 17.112 31.698 22.973 22.142 18.515 25.674 21.314 46.780 0.492 0.475 0.473 0.479 0.499 0.471 0.467 0.483 0.474 0.497 0.487 0.487 0.481 0.500 0.495 0.492 
m2c126r2.htb 111.949 38.634 32.809 37.517 45.921 41.972 28.899 40.311 209.052 44.268 21.969 13.984 14.334 12.088 22.079 17.415 0.460 0.449 0.467 0.484 0.478 0.472 0.476 0.427 0.424 0.589 0.559 0.546 0.549 0.544 0.475 0.461 
m2c127r2.htb 35.101 35.760 22.157 17.745 10.071 7.944 8.203 6.644 5.716 6.203 6.186 5.295 4.523 5.435 4.416 5.633 0.492 0.547 0.542 0.567 0.539 0.615 0.615 0.616 0.589 0.522 0.537 0.529 0.545 0.611 0.560 0.550 
m2c128r2.htb 44.029 24.809 17.169 11.263 9.857 7.887 7.418 7.101 6.943 6.821 7.172 7.800 8.536 8.644 9.007 10.341 0.484 0.492 0.529 0.545 0.573 0.575 0.573 0.576 0.576 0.590 0.603 0.627 0.642 0.641 0.646 0.662 
m2c129r2.htb 22.517 17.689 14.731 17.204 17.537 14.029 11.793 10.123 10.794 11.593 12.528 17.773 20.312 26.593 135.289 26.199 0.522 0.527 0.535 0.567 0.582 0.599 0.581 0.584 0.573 0.578 0.581 0.571 0.556 0.553 0.427 0.617 
m2c130r2.htb 17.048 15.014 11.889 9.069 7.443 6.575 6.068 6.328 6.364 6.702 6.617 6.622 6.600 6.134 8.081 8.720 0.621 0.631 0.623 0.632 0.629 0.629 0.610 0.587 0.564 0.561 0.563 0.557 0.572 0.608 0.619 0.595 
m2c131r2.htb 18.314 16.612 15.887 20.440 13.368 11.314 11.050 9.853 9.853 12.872 13.817 17.712 19.749 21.218 33.914 37.502 0.594 0.602 0.612 0.628 0.656 0.642 0.679 0.667 0.641 0.601 0.584 0.545 0.578 0.558 0.492 0.542 
m2c134r2.htb 33.855 25.542 16.622 15.973 12.269 10.195 9.118 9.118 9.118 10.260 10.991 11.392 11.658 14.062 18.140 25.940 0.451 0.445 0.446 0.450 0.431 0.438 0.395 0.386 0.396 0.410 0.414 0.423 0.423 0.439 0.432 0.439 
m2c135r2.htb 9.715 8.648 7.431 6.860 5.551 5.551 5.200 5.271 5.271 5.683 5.816 6.396 6.954 9.824 18.779 39.354 0.449 0.442 0.477 0.496 0.496 0.502 0.499 0.509 0.522 0.511 0.504 0.512 0.495 0.491 0.438 0.417 
m2c137r2.htb 4.626 4.570 4.103 3.405 3.352 2.811 2.630 6.711 14.888 300.000 27.041 14.666 12.103 9.257 9.257 8.737 0.579 0.581 0.588 0.614 0.599 0.578 0.698 0.635 0.624 0.605 0.421 0.430 0.434 0.425 0.396 0.419 
m2c138r2.htb 45.585 37.656 23.824 26.126 26.126 20.940 24.936 28.839 28.839 39.457 39.457 69.812 300.000 74.152 23.857 23.857 0.439 0.437 0.443 0.435 0.448 0.417 0.405 0.398 0.408 0.411 0.410 0.404 0.417 0.442 0.496 0.545 
m2c139r2.htb 31.023 45.291 207.517 300.000 49.694 113.391 97.247 300.000 300.000 113.584 297.269 124.607 82.600 56.323 29.908 26.915 0.495 0.476 0.484 0.492 0.505 0.511 0.510 0.515 0.509 0.479 0.477 0.487 0.486 0.510 0.535 0.554 
m2c140r2.htb 6.684 2.835 2.062 1.848 1.818 1.677 1.684 1.396 1.429 1.429 1.766 2.192 2.256 2.499 3.003 3.413 0.554 0.630 0.620 0.649 0.642 0.677 0.678 0.684 0.695 0.712 0.718 0.711 0.713 0.714 0.698 0.648 
m2c141r2.htb 22.225 12.219 8.757 7.746 6.418 6.609 6.314 5.863 5.807 6.675 7.676 10.031 13.095 19.224 28.210 23.273 0.522 0.557 0.569 0.580 0.587 0.584 0.587 0.558 0.546 0.570 0.564 0.544 0.503 0.521 0.525 0.520 
m2c143r2.htb 26.371 21.783 23.052 34.198 20.544 16.773 16.905 18.775 23.687 16.986 17.985 20.919 25.421 33.703 55.671 252.804 0.585 0.586 0.602 0.622 0.624 0.610 0.598 0.589 0.591 0.567 0.553 0.548 0.503 0.490 0.475 0.534 
m2c144r2.htb 48.409 34.649 23.806 16.611 11.255 7.479 6.195 5.669 6.561 6.331 6.331 8.277 9.561 10.177 14.589 120.446 0.609 0.576 0.576 0.598 0.606 0.631 0.604 0.630 0.671 0.666 0.665 0.630 0.646 0.630 0.615 0.606 
m2c145r2.htb 24.939 11.395 8.298 7.155 7.063 4.528 5.460 5.544 4.961 6.174 8.363 10.071 16.457 27.325 118.290 209.052 0.414 0.416 0.471 0.500 0.498 0.561 0.637 0.670 0.643 0.643 0.588 0.590 0.546 0.555 0.438 0.445 
m2c148r2.htb 30.583 26.464 27.089 24.547 20.507 19.178 14.367 19.386 21.691 22.485 22.115 25.222 25.870 27.248 66.933 111.154 0.505 0.496 0.521 0.521 0.522 0.516 0.513 0.517 0.509 0.494 0.476 0.481 0.469 0.398 0.396 0.385 
m2c149r2.htb 20.743 15.719 12.377 14.285 7.827 6.834 6.139 6.362 6.418 7.742 8.558 9.712 10.905 14.024 16.532 42.598 0.539 0.527 0.542 0.550 0.595 0.568 0.600 0.602 0.612 0.616 0.635 0.637 0.661 0.638 0.626 0.605 
m2c150r2.htb 164.422 65.926 61.469 80.273 45.400 25.026 34.602 78.173 27.117 33.789 108.193 73.215 39.625 73.215 118.236 300.000 0.453 0.563 0.556 0.591 0.570 0.569 0.539 0.550 0.551 0.569 0.526 0.439 0.452 0.431 0.588 0.589 
m2c151r2.htb 18.226 10.879 8.647 7.921 6.131 5.396 5.467 5.746 5.812 5.855 6.175 7.399 9.095 13.898 17.255 33.400 0.605 0.620 0.642 0.615 0.659 0.636 0.696 0.641 0.644 0.614 0.632 0.611 0.558 0.540 0.502 0.527 
m2c152r2.htb 36.939 28.682 25.383 20.389 17.139 21.919 32.498 54.655 96.983 78.296 63.869 63.116 73.735 135.289 113.672 300.000 0.514 0.514 0.511 0.465 0.460 0.466 0.497 0.497 0.492 0.468 0.475 0.476 0.494 0.510 0.496 0.478 
m2c155r2.htb 13.914 13.192 8.807 9.425 8.850 8.718 7.091 10.152 9.599 10.379 11.919 17.119 22.707 25.524 47.944 92.295 0.491 0.497 0.558 0.564 0.535 0.545 0.495 0.495 0.515 0.515 0.502 0.514 0.525 0.467 0.435 0.518 
m2c157r2.htb 3.897 3.127 2.633 2.420 2.176 1.863 1.772 1.709 1.938 2.018 2.237 2.218 2.280 2.161 3.047 3.202 0.482 0.493 0.503 0.525 0.546 0.567 0.579 0.594 0.628 0.659 0.673 0.697 0.694 0.678 0.672 0.670 
m2c158r2.htb 5.725 4.482 4.066 3.098 2.600 2.327 2.037 2.064 2.113 1.863 1.907 2.114 2.052 2.104 2.169 4.326 0.579 0.589 0.595 0.589 0.607 0.612 0.614 0.617 0.612 0.606 0.602 0.605 0.615 0.643 0.643 0.641 
m2c159r2.htb 23.780 39.088 157.614 84.997 12.997 9.128 6.537 5.291 4.963 4.191 3.990 4.183 5.268 5.762 11.286 25.569 0.538 0.538 0.479 0.496 0.476 0.442 0.456 0.463 0.444 0.471 0.481 0.491 0.487 0.439 0.407 0.435 
m2c160r2.htb 30.090 16.760 12.816 8.087 5.771 4.821 3.002 3.036 2.726 2.516 2.137 2.307 2.443 2.443 3.243 4.193 0.572 0.579 0.581 0.594 0.633 0.655 0.694 0.707 0.688 0.694 0.690 0.707 0.739 0.744 0.707 0.691 
m2c161r2.htb 8.831 8.139 6.574 6.068 4.604 5.865 9.491 10.380 14.643 19.315 20.560 21.082 36.465 64.532 36.196 79.761 0.601 0.601 0.611 0.603 0.610 0.649 0.670 0.666 0.664 0.663 0.648 0.629 0.618 0.599 0.403 0.424 
m2c162r2.htb 29.193 24.420 16.527 14.093 11.539 9.070 8.029 5.995 5.505 5.972 6.136 6.829 8.109 9.063 12.122 26.824 0.580 0.602 0.591 0.590 0.576 0.581 0.596 0.592 0.586 0.563 0.564 0.536 0.526 0.518 0.493 0.467 
m2c163r2.htb 59.788 31.257 23.137 50.428 186.075 60.242 41.111 28.815 22.053 24.120 20.004 14.743 11.658 12.888 13.048 23.388 0.479 0.474 0.486 0.490 0.503 0.470 0.473 0.474 0.483 0.514 0.531 0.534 0.582 0.595 0.610 0.599 
m2c168r3.htb 28.993 17.388 16.636 25.893 31.121 58.252 153.456 300.000 59.575 64.931 37.934 17.255 13.701 12.956 12.002 14.895 0.553 0.521 0.542 0.559 0.539 0.527 0.518 0.466 0.462 0.469 0.462 0.470 0.481 0.480 0.419 0.364 
m2c170r2.htb 7.859 7.739 6.809 10.815 8.407 13.691 21.446 300.000 22.706 11.727 9.060 7.981 9.359 8.496 6.664 12.081 0.532 0.552 0.558 0.567 0.573 0.656 0.633 0.334 0.347 0.377 0.412 0.470 0.497 0.507 0.517 0.528 
m2c172r2.htb 84.997 40.608 26.677 13.729 10.015 8.664 7.142 6.225 5.050 4.241 3.838 3.710 3.407 5.362 6.870 6.347 0.503 0.465 0.463 0.475 0.484 0.499 0.528 0.530 0.571 0.591 0.635 0.691 0.756 0.758 0.732 0.740 
m2c174r2.htb 10.117 8.333 8.285 6.857 5.436 5.085 4.289 3.746 3.322 3.262 3.595 3.444 2.425 4.124 6.062 8.786 0.576 0.545 0.516 0.544 0.556 0.568 0.600 0.579 0.618 0.640 0.645 0.676 0.719 0.717 0.716 0.739 
m2c175r2.htb 191.778 84.940 58.314 300.000 88.487 39.118 39.118 50.797 65.449 52.398 35.628 34.922 36.650 75.695 300.000 179.430 0.525 0.538 0.509 0.524 0.521 0.547 0.581 0.633 0.635 0.675 0.691 0.689 0.714 0.734 0.323 0.358 
m2c176r2.htb 185.325 42.186 21.423 17.037 15.979 18.683 19.203 22.285 19.706 25.558 25.567 24.201 26.595 24.223 28.819 33.146 0.634 0.581 0.590 0.555 0.550 0.512 0.510 0.502 0.509 0.519 0.501 0.518 0.519 0.532 0.532 0.529 
m2c177r2.htb 58.246 71.810 48.216 108.440 87.668 300.000 300.000 150.136 300.000 300.000 237.981 71.810 69.809 38.592 49.794 31.479 0.525 0.526 0.525 0.537 0.524 0.512 0.522 0.507 0.495 0.482 0.477 0.480 0.472 0.468 0.439 0.440 
m2c178r2.htb 13.800 14.129 20.205 28.674 25.138 39.782 103.984 69.747 24.036 19.293 19.484 13.947 16.211 18.828 17.934 25.882 0.638 0.625 0.613 0.597 0.586 0.597 0.625 0.401 0.391 0.430 0.440 0.422 0.424 0.416 0.397 0.396 
m2c179r2.htb 13.698 11.580 8.646 7.108 5.092 5.099 4.477 4.324 3.954 3.741 3.916 3.755 4.152 5.448 7.233 7.530 0.518 0.519 0.541 0.553 0.572 0.584 0.581 0.612 0.662 0.695 0.718 0.722 0.711 0.675 0.625 0.602 
m2c180r2.htb 121.582 62.564 42.081 24.841 17.010 21.690 35.915 300.000 69.099 24.718 23.680 21.324 18.702 15.208 9.821 15.571 0.505 0.499 0.490 0.484 0.492 0.505 0.497 0.537 0.531 0.473 0.433 0.405 0.402 0.420 0.411 0.475 
m2c181r2.htb 18.645 12.618 7.886 6.266 4.345 3.270 2.346 2.061 2.307 2.192 2.224 2.274 2.756 2.793 3.214 3.749 0.559 0.559 0.563 0.576 0.575 0.586 0.561 0.577 0.570 0.557 0.533 0.549 0.554 0.557 0.546 0.536 
m2c182r2.htb 12.542 10.557 8.580 8.280 7.043 6.317 6.519 6.669 7.675 8.950 9.135 10.916 13.941 19.465 35.221 157.614 0.541 0.540 0.557 0.565 0.583 0.618 0.630 0.637 0.628 0.617 0.611 0.609 0.622 0.617 0.603 0.548 
m2c183r2.htb 8.114 6.203 5.335 5.160 5.271 6.335 6.244 7.469 10.445 15.697 30.660 36.804 12.884 6.200 4.805 4.553 0.508 0.510 0.513 0.499 0.525 0.567 0.605 0.647 0.631 0.604 0.562 0.469 0.499 0.517 0.515 0.563 
m2c184r2.htb 6.725 5.103 4.614 4.062 3.658 3.522 3.522 3.562 3.682 3.824 4.931 5.784 7.467 8.681 13.664 28.109 0.565 0.574 0.598 0.582 0.578 0.592 0.614 0.628 0.603 0.606 0.597 0.569 0.545 0.532 0.516 0.486 
m2c185r2.htb 2.837 2.428 2.345 2.014 1.989 1.721 1.907 2.206 2.301 2.532 3.380 4.114 5.755 11.857 50.670 44.342 0.651 0.661 0.680 0.703 0.712 0.749 0.766 0.777 0.796 0.787 0.790 0.767 0.739 0.704 0.668 0.399 
m2c186r2.htb 28.830 42.164 52.186 28.913 43.091 42.255 78.296 182.147 300.000 300.000 300.000 300.000 300.000 45.908 48.582 59.605 0.396 0.394 0.351 0.372 0.398 0.413 0.457 0.478 0.492 0.507 0.532 0.527 0.554 0.460 0.464 0.474 
m2c187r2.htb 147.304 300.000 300.000 300.000 113.672 54.299 56.570 43.127 46.398 64.058 84.747 56.298 78.866 48.398 113.969 70.639 0.508 0.460 0.469 0.423 0.575 0.560 0.561 0.569 0.545 0.497 0.518 0.515 0.543 0.526 0.523 0.475 
m2c189r2.htb 63.577 48.892 40.107 50.599 36.368 87.805 142.061 94.513 46.949 29.005 23.962 17.402 15.688 15.998 13.295 17.439 0.522 0.515 0.510 0.498 0.491 0.499 0.481 0.480 0.501 0.511 0.558 0.554 0.574 0.606 0.581 0.586 
m2c190r2.htb 51.932 43.010 27.766 24.026 26.754 26.118 23.198 18.098 18.181 21.895 21.491 24.047 36.001 55.505 47.499 70.461 0.473 0.484 0.475 0.464 0.470 0.479 0.485 0.487 0.500 0.517 0.501 0.521 0.529 0.542 0.554 0.557 
m2c191r2.htb 19.658 13.573 12.935 12.208 11.078 10.940 11.178 10.800 13.889 16.578 36.196 55.337 28.219 20.075 18.219 14.388 0.505 0.486 0.490 0.504 0.494 0.512 0.521 0.531 0.537 0.513 0.474 0.549 0.584 0.592 0.569 0.574 
m2c193r2.htb 36.611 26.544 32.326 40.996 44.784 45.109 300.000 300.000 157.614 135.289 51.809 47.382 36.175 28.376 20.661 24.708 0.477 0.495 0.521 0.538 0.554 0.570 0.435 0.431 0.430 0.426 0.434 0.457 0.486 0.497 0.527 0.543 
m2c195r2.htb 215.283 300.000 238.402 64.239 53.563 142.061 142.061 61.382 26.395 21.916 16.946 13.735 12.394 11.096 9.284 11.263 0.474 0.470 0.480 0.478 0.466 0.469 0.457 0.489 0.507 0.578 0.588 0.570 0.586 0.602 0.633 0.599 
m2c196r3.htb 4.632 2.272 1.849 1.791 1.649 1.924 1.888 1.924 1.924 1.924 2.353 3.103 3.209 4.154 5.600 7.152 0.495 0.540 0.572 0.590 0.611 0.602 0.643 0.637 0.653 0.652 0.660 0.653 0.611 0.613 0.615 0.655 
m2c197r2.htb 17.731 10.275 7.507 6.115 5.242 4.187 4.013 3.966 4.179 4.555 4.620 6.678 8.305 7.520 7.548 10.039 0.495 0.525 0.546 0.539 0.530 0.534 0.564 0.584 0.587 0.581 0.572 0.561 0.579 0.608 0.648 0.669 
m2c198r2.htb 14.818 12.958 10.364 10.259 6.838 6.791 5.438 4.955 5.111 5.573 5.889 7.021 5.778 5.836 5.690 5.972 0.490 0.510 0.540 0.552 0.522 0.546 0.564 0.579 0.606 0.587 0.613 0.629 0.631 0.605 0.649 0.643 
m2c199r2.htb 11.571 8.921 8.284 7.853 7.323 7.014 7.718 7.428 8.522 11.167 18.457 35.021 300.000 300.000 111.154 46.416 0.542 0.547 0.556 0.570 0.544 0.560 0.570 0.578 0.591 0.561 0.545 0.546 0.538 0.506 0.529 0.532 
m2c200r2.htb 13.862 8.695 7.449 6.491 5.277 4.428 4.880 4.055 4.363 4.712 6.365 6.928 8.367 9.082 10.993 21.851 0.547 0.526 0.519 0.526 0.532 0.564 0.576 0.565 0.571 0.540 0.513 0.533 0.522 0.515 0.512 0.491 
m2c202r2.htb 82.405 82.405 46.942 32.562 40.172 35.094 182.147 130.007 42.577 24.756 23.350 20.429 14.566 10.989 9.964 9.914 0.523 0.542 0.542 0.553 0.566 0.581 0.574 0.433 0.437 0.458 0.459 0.482 0.517 0.556 0.569 0.583 
m2c214r2.htb 42.616 16.101 12.854 10.117 6.544 5.952 6.254 6.362 5.943 6.854 7.306 13.380 19.401 26.510 31.078 23.299 0.427 0.425 0.420 0.459 0.496 0.528 0.524 0.539 0.549 0.538 0.553 0.527 0.503 0.479 0.416 0.462 
m2c220r2.htb 30.881 26.743 18.407 16.690 13.961 21.992 30.489 78.173 300.000 300.000 78.173 55.390 24.589 27.968 21.642 30.486 0.538 0.507 0.557 0.591 0.571 0.559 0.578 0.603 0.395 0.414 0.409 0.428 0.427 0.418 0.438 0.396 
m2c221r2.htb 28.805 13.908 11.249 11.326 10.158 9.666 10.713 11.592 11.208 13.877 17.247 20.825 28.726 46.891 59.854 55.602 0.486 0.520 0.531 0.548 0.560 0.596 0.600 0.608 0.611 0.621 0.643 0.651 0.647 0.594 0.578 0.549 
m2c223r2.htb 35.341 24.637 17.026 15.744 12.037 13.238 15.733 20.462 22.072 33.633 80.486 300.000 300.000 140.622 80.094 84.997 0.542 0.542 0.554 0.548 0.544 0.563 0.562 0.571 0.563 0.564 0.551 0.539 0.535 0.529 0.474 0.499 
m2c226r2.htb 30.193 14.143 8.455 5.830 5.266 3.827 2.735 2.274 2.197 2.172 2.100 2.239 3.466 4.660 5.267 7.526 0.502 0.499 0.516 0.540 0.557 0.599 0.606 0.607 0.652 0.673 0.656 0.655 0.649 0.650 0.627 0.622 
m2c231r2.htb 21.814 19.905 14.349 12.585 10.959 12.729 13.388 24.617 66.334 300.000 113.672 84.997 29.863 12.628 13.069 19.702 0.585 0.545 0.545 0.581 0.597 0.590 0.577 0.545 0.544 0.446 0.455 0.436 0.435 0.512 0.455 0.417 
m2c233r2.htb 300.000 169.227 62.232 57.510 55.132 92.295 65.818 62.467 78.296 90.169 32.050 34.090 47.075 62.740 37.243 47.075 0.450 0.466 0.511 0.523 0.558 0.528 0.563 0.533 0.572 0.580 0.619 0.611 0.613 0.538 0.537 0.559 
m2c236r2.htb 300.000 61.554 20.128 12.235 9.556 7.575 6.872 6.634 6.594 6.287 6.255 7.440 9.203 10.065 12.351 14.103 0.490 0.526 0.580 0.606 0.603 0.629 0.638 0.650 0.633 0.635 0.638 0.597 0.585 0.593 0.584 0.550 
m2c237r2.htb 128.813 57.884 56.800 38.766 20.837 19.224 15.589 16.385 17.025 19.902 21.579 21.838 27.840 66.847 300.000 277.759 0.482 0.507 0.542 0.553 0.559 0.559 0.561 0.559 0.540 0.545 0.542 0.536 0.492 0.437 0.448 0.487 
m2c240r2.htb 58.386 40.232 25.563 29.058 28.507 39.843 49.398 117.763 300.000 144.069 67.029 37.664 23.219 18.517 14.966 14.067 0.500 0.502 0.493 0.481 0.487 0.506 0.525 0.536 0.473 0.490 0.473 0.491 0.513 0.547 0.585 0.613 
m2c241r2.htb 28.401 28.401 32.875 50.255 45.238 45.238 199.739 300.000 300.000 300.000 300.000 300.000 88.487 182.216 254.685 35.455 0.518 0.502 0.517 0.515 0.514 0.524 0.516 0.508 0.531 0.539 0.563 0.552 0.557 0.554 0.496 0.502 
m2c242r2.htb 15.599 10.734 7.054 5.713 4.246 3.914 3.571 3.904 3.054 4.087 3.755 4.699 5.531 6.903 10.484 15.234 0.585 0.602 0.595 0.588 0.600 0.599 0.551 0.551 0.528 0.545 0.536 0.519 0.475 0.469 0.438 0.392 
m2c244r2.htb 300.000 300.000 84.135 38.188 32.888 32.308 21.288 21.288 16.758 17.842 13.937 13.433 13.708 12.766 10.518 16.760 0.462 0.468 0.557 0.591 0.626 0.656 0.688 0.693 0.719 0.731 0.767 0.760 0.760 0.746 0.705 0.697 
m2c247r2.htb 37.277 75.826 300.000 50.056 24.664 24.664 24.664 18.952 16.319 14.085 10.809 11.063 11.415 18.216 37.208 300.000 0.525 0.513 0.511 0.523 0.492 0.537 0.559 0.556 0.573 0.527 0.530 0.538 0.549 0.506 0.418 0.648 
m2c252r2.htb 158.925 43.092 22.943 15.189 11.630 10.889 11.206 14.055 15.382 22.836 33.483 62.801 300.000 54.990 58.682 53.126 0.590 0.597 0.589 0.584 0.582 0.568 0.559 0.563 0.546 0.522 0.523 0.528 0.485 0.483 0.506 0.536 
m2c254r2.htb 12.828 9.114 6.321 5.001 3.952 3.854 4.421 4.965 5.145 5.629 7.212 8.949 15.451 48.091 30.113 32.244 0.518 0.537 0.563 0.551 0.555 0.549 0.570 0.585 0.573 0.572 0.574 0.545 0.531 0.497 0.511 0.486 
