FILE	         Coher	 repet	 Ve_P_u	 Vi_P_u	 co_P_u	 Ve_P_thr	 vi_P_th	 Co_P_thr	 Ve_N_u	 Vi_N_u	 co_N_u	 Ve_N_thr	 vi_N_th	 Co_N_thr	 Ves_CP	 Vis_CP	 Com_CP	 Ves_p	 Vis_p	 Com_p	 sign	 vesMax	 visMax	 coMax	
m2c417r2.htb 28.000 21.000 -0.060 -1.147 0.387 1.102 1.541 0.871 -0.034 0.447 0.175 45.215 35.726 43.487 0.455 0.382 0.618 0.494 0.156 0.074 0.000 0.000 0.011 0.134 0.789 0.539 0.599 0.733 0.025 
m2c427r2.htb 28.000 30.000 -0.275 -0.599 -0.014 1.583 1.554 0.868 1.163 -0.001 -0.006 118.236 5.352 5.521 0.550 0.365 0.453 0.272 0.008 0.470 180.000 180.000 0.821 0.000 -0.089 0.961 0.922 0.091 0.815 
m2c429r2.htb 28.000 27.000 -0.117 -0.062 -0.148 1.145 1.240 0.721 0.642 0.993 0.244 56.086 116.633 193.398 0.463 0.523 0.627 0.556 0.672 0.066 0.000 0.000 0.025 0.457 0.730 0.285 0.632 0.257 0.505 
m2c441r2.htb 28.000 40.000 0.329 -0.585 -0.110 1.330 1.378 1.063 0.240 0.113 0.066 20.462 6.731 6.849 0.508 0.566 0.390 0.854 0.156 0.012 0.000 0.000 0.001 0.000 0.899 0.994 0.978 0.924 0.000 
m2c445r2.htb 28.000 23.000 -0.657 -0.694 -0.622 1.611 1.002 0.648 0.505 -0.003 0.273 8.515 5.750 5.877 0.508 0.439 0.493 0.872 0.372 0.944 0.000 0.000 0.005 0.000 0.836 0.943 0.901 0.855 0.003 
m2c450r2.htb 28.000 21.000 0.246 -0.013 0.345 1.199 1.061 0.907 0.471 0.155 0.252 41.043 4.792 18.515 0.538 0.484 0.438 0.618 0.822 0.412 180.000 180.000 0.255 0.000 -0.425 0.955 0.561 -0.402 0.284 
m5c30r2.htb 35.000 15.000 -2.265 0.777 0.064 4.461 3.471 2.958 0.647 1.722 1.594 56.036 145.356 192.234 0.538 0.488 0.635 0.664 0.934 0.074 0.000 0.000 0.004 0.261 -0.849 -0.419 -0.603 0.442 0.234 
m5c35r2.htb 30.000 27.000 -0.545 -3.256 -2.442 3.845 4.145 2.641 1.926 1.410 5.035 290.504 142.689 300.000 0.470 0.531 0.538 0.504 0.530 0.524 180.000 0.000 0.993 0.101 -0.004 0.581 -0.215 -0.052 0.894 
m5c42r2.htb 35.000 12.000 -3.085 -2.618 -2.786 3.827 4.987 3.621 2.374 -0.020 1.223 69.188 46.654 106.842 0.641 0.651 0.663 0.158 0.074 0.180 0.000 0.000 0.347 0.098 -0.356 -0.585 -0.061 0.347 0.360 
m5c49r2.htb 35.000 35.000 0.950 -0.145 0.228 2.761 2.999 2.271 0.881 -5.135 -4.525 76.695 300.000 300.000 0.505 0.582 0.438 0.922 0.068 0.134 180.000 0.000 0.014 0.958 -0.774 0.021 -0.053 0.078 0.843 
m5c54r2.htb 35.000 26.000 0.747 2.065 0.044 2.667 4.074 1.905 2.117 0.409 1.341 60.811 29.885 17.794 0.477 0.420 0.481 0.708 0.166 0.790 180.000 180.000 0.608 0.000 -0.199 0.937 0.944 -0.253 0.511 
m5c63r2.htb 38.000 16.000 -2.118 -0.172 0.450 2.986 4.467 2.142 0.792 1.068 0.584 68.902 13.549 7.930 0.407 0.610 0.583 0.274 0.144 0.386 180.000 180.000 0.635 0.002 0.184 -0.881 -0.920 -0.139 0.721 
m5c66r2.htb 40.000 37.000 -1.311 0.583 0.571 2.670 3.199 2.205 0.467 0.011 -0.045 20.714 20.641 12.731 0.618 0.541 0.500 0.014 0.316 0.930 0.000 0.000 0.002 0.005 -0.876 -0.836 -0.811 0.850 0.004 
m5c75r2.htb 37.000 35.000 2.186 0.461 0.685 2.736 3.943 2.177 5.857 1.126 0.553 300.000 20.987 37.223 0.514 0.609 0.550 0.796 0.024 0.306 0.000 0.000 0.874 0.000 -0.062 -0.920 -0.777 0.260 0.500 
m5c81r2.htb 37.000 29.000 -0.246 1.258 1.525 3.414 3.016 1.817 0.378 0.477 0.324 31.949 40.869 27.000 0.526 0.530 0.460 0.556 0.572 0.614 0.000 0.000 0.020 0.001 -0.750 -0.900 -0.937 0.728 0.026 
m5c82r2.htb 37.000 20.000 0.729 -3.750 0.400 2.463 3.750 1.746 0.883 0.993 1.164 76.917 11.768 15.826 0.478 0.643 0.524 0.842 0.034 0.794 180.000 180.000 0.314 0.003 0.379 -0.861 -0.772 -0.423 0.257 
m5c87r2.htb 37.000 25.000 2.041 -1.427 0.383 2.913 3.244 1.853 59.630 1.428 0.780 300.000 142.689 74.050 0.591 0.495 0.441 0.152 0.890 0.398 0.000 180.000 0.578 0.306 -0.215 -0.385 0.785 0.124 0.751 
m5c92r2.htb 37.000 21.000 -0.291 -0.423 0.171 2.000 3.400 1.754 -4.678 0.451 -0.906 300.000 38.556 300.000 0.423 0.292 0.582 0.212 0.000 0.278 180.000 180.000 0.334 0.010 0.365 -0.797 -0.231 -0.558 0.118 
m5c103r2.htb 37.000 11.000 -0.851 0.691 -0.229 2.099 1.552 1.716 0.859 1.606 -0.005 19.578 60.968 19.731 0.607 0.285 0.817 0.444 0.064 0.086 0.000 0.000 0.020 0.422 0.748 0.307 0.310 0.528 0.144 
m5c107r2.htb 37.000 40.000 -0.572 0.383 0.718 2.123 2.831 2.124 0.699 1.068 0.395 51.196 93.189 33.537 0.557 0.509 0.506 0.230 0.856 0.844 180.000 180.000 0.114 0.087 -0.563 0.602 0.833 -0.651 0.058 
m5c108r3.htb 37.000 23.000 -1.882 -0.962 -0.984 3.898 3.619 1.373 -1.514 -0.069 1.392 162.493 37.715 20.365 0.580 0.500 0.483 0.114 0.964 0.742 180.000 180.000 0.558 0.426 0.227 -0.304 -0.488 0.302 0.429 
m5c109r2.htb 37.000 34.000 -0.790 1.350 0.738 3.203 3.248 2.181 0.856 1.331 2.426 77.495 61.567 229.089 0.409 0.469 0.548 0.064 0.446 0.334 180.000 0.000 0.166 0.303 0.505 -0.387 0.108 -0.470 0.202 
m5c111r2.htb 37.000 20.000 -0.341 -1.350 -0.057 2.752 3.208 1.859 0.678 1.385 0.288 58.822 21.013 23.640 0.461 0.571 0.482 0.590 0.270 0.810 180.000 180.000 0.039 0.002 -0.693 0.876 0.874 -0.706 0.034 
m5c118r2.htb 37.000 39.000 0.112 0.987 0.758 2.452 2.415 1.643 -0.007 0.735 0.267 24.930 63.847 21.652 0.441 0.471 0.486 0.180 0.556 0.864 0.000 0.000 0.034 0.467 -0.706 -0.279 -0.855 0.103 0.792 
m5c128r2.htb 37.000 30.000 0.245 0.970 1.093 3.484 4.488 2.139 4.165 0.369 1.154 232.055 24.242 16.269 0.559 0.566 0.505 0.202 0.140 0.884 180.000 180.000 0.671 0.021 0.165 -0.744 -0.907 -0.426 0.253 
m5c135r2.htb 37.000 16.000 2.373 -0.256 1.650 2.508 2.093 1.584 -1.141 1.380 -0.046 300.000 185.134 27.729 0.472 0.492 0.539 0.790 0.954 0.786 180.000 180.000 0.180 0.473 0.491 -0.276 -0.853 0.265 0.492 
m5c140r2.htb 37.000 32.000 1.218 0.958 1.175 3.477 2.713 2.400 5.955 1.339 0.160 300.000 119.533 171.432 0.539 0.590 0.510 0.376 0.046 0.904 0.000 180.000 0.851 0.004 -0.073 -0.849 0.040 0.309 0.419 
m5c152r2.htb 37.000 23.000 1.089 -0.206 1.518 3.137 3.304 2.571 0.608 1.240 0.482 52.573 108.391 41.384 0.459 0.400 0.479 0.478 0.064 0.676 0.000 0.000 0.042 0.056 -0.685 -0.653 -0.831 0.729 0.026 
m5c156r2.htb 37.000 21.000 0.317 1.549 0.809 3.086 2.987 1.789 0.184 1.532 1.175 36.459 190.279 21.952 0.546 0.515 0.503 0.356 0.760 0.974 0.000 0.000 0.065 0.294 0.638 0.394 0.965 0.537 0.136 
m5c159r2.htb 37.000 20.000 1.492 0.037 2.222 3.142 2.264 2.791 -0.351 3.531 1.282 79.038 300.000 112.090 0.719 0.572 0.603 0.022 0.266 0.250 0.000 0.000 0.098 0.213 -0.585 -0.460 -0.473 0.259 0.501 
m5c163r2.htb 37.000 27.000 1.014 -1.201 0.128 3.510 3.959 2.275 0.696 0.288 -1.118 60.377 23.957 300.000 0.571 0.620 0.395 0.158 0.012 0.052 0.000 180.000 0.659 0.000 -0.171 -0.926 0.076 0.434 0.243 
m5c166r2.htb 37.000 24.000 1.197 0.079 1.178 3.294 2.717 1.875 -4.365 0.850 0.766 300.000 74.020 66.554 0.553 0.586 0.439 0.400 0.236 0.316 0.000 0.000 0.669 0.031 0.166 0.712 0.737 0.186 0.632 
m5c167r2.htb 37.000 20.000 0.154 -2.000 0.343 2.345 1.791 1.664 0.139 0.208 3.530 33.843 27.232 300.000 0.306 0.539 0.592 0.006 0.588 0.184 180.000 180.000 0.004 0.078 0.843 -0.614 -0.150 -0.666 0.050 
m5c222r5.htb 37.000 20.000 0.986 0.735 1.237 3.391 2.706 1.342 0.691 -0.014 1.381 59.975 16.024 19.523 0.428 0.458 0.308 0.212 0.476 0.050 0.000 0.000 0.008 0.000 -0.813 -0.983 -0.917 0.743 0.022 
m2c178r2.htb 25.000 30.000 -0.022 0.401 -0.239 1.110 1.407 0.927 0.817 0.217 0.023 11.968 5.288 1.491 0.627 0.563 0.568 0.018 0.194 0.266 0.000 0.000 0.017 0.010 -0.763 -0.799 -0.871 0.950 0.000 
m2c181r2.htb 25.000 52.000 0.168 0.297 0.012 0.893 1.475 1.035 0.214 0.195 0.797 13.045 14.058 11.327 0.563 0.529 0.588 0.142 0.402 0.024 0.000 0.000 0.000 0.001 -0.983 -0.895 -0.915 0.886 0.001 
m2c182r2.htb 25.000 60.000 0.033 0.256 -0.033 1.026 1.375 0.935 0.421 0.426 -0.821 36.599 194.613 300.000 0.529 0.553 0.518 0.474 0.100 0.672 0.000 180.000 0.063 0.470 0.640 0.277 -0.011 0.423 0.257 
m2c183r2.htb 25.000 30.000 0.194 -0.084 -0.099 0.899 1.180 0.930 0.118 0.148 -0.032 9.069 11.981 15.180 0.517 0.560 0.638 0.790 0.260 0.024 180.000 0.000 0.000 0.016 0.955 -0.769 0.540 -0.810 0.008 
m2c184r2.htb 25.000 37.000 0.002 0.526 -0.043 1.332 1.808 0.955 0.240 0.255 0.495 20.986 21.842 22.550 0.563 0.472 0.506 0.158 0.476 0.876 0.000 0.000 0.002 0.014 -0.881 -0.777 -0.914 0.801 0.009 
m2c191r2.htb 25.000 35.000 -0.491 0.032 -0.478 1.283 1.409 1.056 0.113 0.395 -0.055 44.948 32.649 47.846 0.326 0.517 0.433 0.000 0.768 0.154 0.000 0.000 0.048 0.002 -0.670 -0.881 -0.794 0.663 0.052 
m2c193r2.htb 25.000 52.000 0.295 0.628 0.157 1.235 1.564 1.022 1.919 4.320 0.590 300.000 300.000 100.929 0.547 0.484 0.542 0.186 0.662 0.220 180.000 0.000 0.081 0.917 0.610 -0.041 0.065 -0.295 0.440 
m2c197r2.htb 26.000 42.000 0.339 -0.532 0.108 1.102 1.218 1.210 0.579 0.487 0.156 39.579 9.296 10.772 0.511 0.566 0.523 0.738 0.118 0.568 0.000 0.000 0.025 0.000 0.732 0.986 0.970 0.745 0.021 
m2c200r2.htb 30.000 30.000 -0.094 0.219 0.273 1.179 1.124 0.936 0.010 0.653 0.334 17.103 8.865 7.239 0.598 0.550 0.539 0.080 0.380 0.452 0.000 0.000 0.034 0.001 0.705 0.911 0.919 0.668 0.049 
m2c214r2.htb 30.000 26.000 -0.318 0.098 -0.318 1.027 0.827 0.694 0.364 0.187 -0.000 23.791 3.248 2.775 0.482 0.542 0.513 0.702 0.516 0.966 0.000 0.000 0.061 0.001 -0.644 -0.915 -0.892 0.781 0.013 
m2c223r2.htb 30.000 36.000 -0.487 0.093 -0.342 1.198 0.988 0.745 0.427 0.050 0.676 37.129 19.958 11.532 0.565 0.497 0.500 0.224 0.942 0.978 180.000 0.000 0.158 0.214 0.513 -0.459 0.701 -0.771 0.015 
m2c231r2.htb 30.000 31.000 0.141 -0.379 -0.091 1.186 1.128 0.740 0.762 -0.011 0.243 66.611 10.937 20.701 0.534 0.496 0.572 0.540 0.994 0.232 180.000 180.000 0.985 0.001 0.007 -0.890 -0.473 -0.106 0.787 
m2c236r2.htb 30.000 40.000 0.392 0.247 0.158 1.040 0.953 0.746 0.284 3.035 0.838 16.848 227.481 112.904 0.556 0.462 0.542 0.222 0.418 0.420 0.000 0.000 0.361 0.671 -0.346 -0.165 -0.235 -0.215 0.579 
m2c237r2.htb 30.000 44.000 -0.200 -0.264 -0.405 1.107 0.992 1.046 0.590 0.484 0.684 40.877 8.725 8.355 0.425 0.421 0.518 0.076 0.080 0.700 0.000 0.000 0.262 0.000 -0.419 -0.971 -0.887 0.398 0.288 
m2c241r2.htb 30.000 20.000 0.227 -0.675 0.144 1.160 0.951 0.946 1.046 0.442 -0.272 121.582 38.486 61.254 0.419 0.530 0.599 0.212 0.742 0.184 180.000 180.000 0.100 0.013 0.582 -0.780 -0.488 -0.686 0.041 
m2c254r2.htb 30.000 50.000 0.277 0.354 0.237 0.908 1.312 0.684 0.211 0.206 0.178 14.590 23.265 14.772 0.559 0.500 0.593 0.170 0.934 0.070 0.000 0.000 0.000 0.011 0.940 0.791 0.824 0.881 0.002 
m2c258r2.htb 30.000 41.000 -0.037 -0.639 0.230 1.084 0.861 0.844 0.427 0.253 0.272 37.124 18.629 20.101 0.519 0.485 0.515 0.678 0.806 0.810 0.000 0.000 0.003 0.023 -0.854 -0.737 -0.881 0.560 0.117 
m2c369r2.htb 30.000 40.000 0.828 0.158 -0.231 1.076 0.973 0.857 0.816 1.223 0.385 71.413 147.954 33.392 0.497 0.545 0.574 0.964 0.364 0.134 180.000 180.000 0.942 0.754 0.029 -0.122 -0.725 0.406 0.278 
