FILE	         Spon	 HTIve	 HTIvi	 VesP	 VisP	 VesPre	 VisPre	 VesSlo	 Vis
m5c109r1.htb	 5.54	    15.64	   13.47	   9.50	   6.34	   5.94	    10.89	   9.11	    8.51	    7.72	    10.30	   0.99	    1.19	    3.37	    2.77	   9.70	    17.23	1.702970e+001	 12.48	    5.35	   2.77	   14.77	   180.56	   0.00	    0.00	   
m5c111r1.htb	 12.48	    14.85	   14.11	   11.63	   11.68	   8.91	    12.87	   16.83	    21.39	    18.32	    16.83	   49.75	    56.04	    44.80	    18.81	   5.69	    7.92	7.326733e+000	 7.43	    15.10	   44.16	   253.48	   6.94	   0.01	    0.00	   
m5c118r1.htb	 32.43	    17.57	   22.77	   28.05	   42.90	   41.91	    37.95	   37.62	    11.22	    20.30	    16.83	   17.82	    6.27	    7.26	    10.56	   6.93	    7.26	1.386139e+001	 15.84	    30.36	   20.46	   120.40	   280.30	   0.00	    0.01	   
m5c125r1.htb	 11.88	    17.82	   21.78	   17.08	   17.82	   33.42	    33.66	   29.95	    27.97	    21.78	    26.07	   46.29	    37.38	    27.97	    7.67	   3.71	    4.95	6.270627e+000	 4.70	    19.47	   58.75	   187.73	   345.20	   0.04	    0.00	   
m5c128r1.htb	 10.15	    12.54	   10.23	   9.57	   16.50	   15.51	    13.53	   2.97	    6.93	    9.57	    5.94	   2.97	    8.91	    2.72	    19.14	   28.47	    15.84	7.260726e+000	 5.94	    1.98	   1.32	   65.93	   112.87	   0.00	    0.00	   
m5c129r1.htb	 11.68	    9.16	   13.12	   19.31	   24.26	   26.73	    21.78	   17.82	    14.60	    19.55	    11.14	   19.06	    13.37	    9.90	    8.91	   9.90	    8.91	1.089109e+001	 24.01	    52.97	   39.36	   147.04	   286.87	   0.00	    0.00	   
m5c135r1.htb	 16.44	    15.25	   8.91	   15.25	   15.05	   20.79	    21.19	   18.81	    14.65	    14.60	    15.84	   5.20	    4.16	    14.06	    11.14	   7.33	    6.68	6.930693e+000	 8.51	    10.30	   10.50	   179.17	   246.77	   0.00	    0.04	   
m5c140r1.htb	 16.24	    49.11	   41.98	   40.79	   40.40	   36.04	    33.07	   24.55	    21.39	    33.07	    39.60	   25.54	    16.83	    13.07	    9.50	   10.30	    9.90	1.762376e+001	 29.90	    46.53	   38.02	   21.54	   285.67	   0.00	    0.00	   
m5c152r1.htb	 10.10	    26.73	   18.07	   24.50	   38.37	   39.60	    40.84	   41.83	    38.37	    28.96	    32.18	   33.91	    21.53	    26.73	    30.94	   16.34	    14.85	2.029703e+001	 42.33	    75.74	   65.35	   178.10	   289.98	   0.00	    0.00	   
m5c154r1.htb	 23.76	    45.74	   38.61	   32.28	   31.09	   33.66	    36.24	   40.40	    43.56	    41.98	    44.75	   20.20	    24.16	    21.39	    23.17	   26.34	    33.86	3.584158e+001	 30.10	    24.75	   24.36	   291.08	   177.98	   0.04	    0.01	   
m5c156r1.htb	 19.64	    33.27	   26.73	   20.79	   17.16	   27.72	    22.11	   27.72	    23.96	    21.95	    17.82	   27.13	    25.54	    26.14	    31.29	   31.68	    24.95	2.752475e+001	 19.41	    15.45	   27.13	   2.67	   73.61	   0.04	    0.10	   
m5c159r1.htb	 9.50	    9.70	   9.50	   12.87	   9.31	   9.31	    10.89	   29.11	    16.44	    9.50	    9.31	   17.43	    10.30	    10.69	    8.91	   3.56	    6.93	1.207921e+001	 19.60	    13.07	   10.50	   188.89	   275.54	   0.01	    0.00	   
m5c163r1.htb	 18.22	    44.31	   30.20	   23.27	   15.35	   14.85	    19.31	   24.75	    27.97	    32.18	    42.08	   10.89	    11.88	    6.93	    14.11	   27.23	    36.39	3.415842e+001	 28.96	    11.14	   6.93	   319.89	   168.21	   0.00	    0.00	   
m5c166r1.htb	 7.52	    14.85	   15.35	   11.29	   9.31	   8.12	    4.55	   8.42	    5.94	    8.91	    15.84	   10.89	    9.50	    6.44	    11.49	   10.64	    4.21	9.653465e+000	 9.16	    16.44	   14.85	   357.46	   306.37	   0.00	    0.01	   
m5c167r1.htb	 1.19	    6.68	   9.41	   6.93	   3.22	   3.47	    3.71	   2.72	    2.48	    5.94	    5.45	   41.09	    41.09	    43.32	    35.64	   38.42	    39.11	4.331683e+001	 50.99	    47.03	   40.84	   5.40	   247.80	   0.00	    0.01	   
m5c170r1.htb	 15.05	    7.67	   5.20	   5.45	   18.81	   30.45	    46.78	   50.25	    40.84	    18.32	    11.14	   51.49	    50.00	    42.57	    18.81	   9.16	    15.10	9.158416e+000	 12.38	    14.85	   49.75	   179.69	   3.71	   0.00	    0.00	   
