FILE	         Spon	 HTIve	 HTIvi	 VesP	 VisP	 VesPre	 VisPre	 VesSlo	 Vis
m2c365r1.htb 11.386 43.168 36.040 37.426 25.941 26.337 23.960 29.109 29.307 27.723 35.050 2.747 2.657 4.968 2.787 4.253 4.433 6.089 2.118 2.129 4.665 13.861 21.980 22.772 12.475 16.436 17.228 24.752 20.594 16.634 16.040 2.011 3.577 3.227 3.123 3.907 1.140 2.756 2.384 2.937 1.930 
m2c368r1.htb 27.847 43.706 44.837 33.522 37.341 36.775 36.775 42.574 39.321 34.229 41.160 4.318 2.688 1.447 1.525 3.611 1.484 7.231 4.238 3.429 4.765 30.693 28.147 29.420 28.430 28.006 26.308 25.460 19.802 20.934 26.308 3.539 1.850 2.778 1.662 2.031 1.744 1.726 1.361 1.130 1.648 
m2c369r1.htb 19.378 16.407 16.007 22.348 22.112 21.452 23.102 25.908 21.122 17.822 12.541 1.879 1.937 4.955 3.179 2.282 2.797 2.020 2.578 2.839 1.369 18.105 26.450 31.966 33.993 34.158 22.914 7.921 11.457 7.591 8.746 1.314 4.244 3.628 3.250 2.041 7.998 1.808 2.941 1.244 1.954 
m2c370r1.htb 18.953 16.667 18.482 22.937 27.393 24.752 31.023 25.248 22.442 13.531 16.997 2.177 2.851 0.763 2.667 2.473 2.163 1.245 1.672 2.879 1.439 33.663 30.693 30.033 34.158 34.983 23.102 21.617 20.297 23.927 32.343 1.221 1.726 1.273 2.165 3.025 3.368 2.282 1.502 1.265 1.974 
m2c372r1.htb 12.079 13.267 15.050 16.832 13.267 16.634 15.248 11.485 17.030 22.574 19.010 1.589 4.088 2.548 1.510 1.865 3.064 1.664 1.962 1.619 2.460 23.564 33.663 44.554 45.743 53.861 46.931 30.495 24.950 18.416 19.010 0.952 3.208 2.186 3.997 2.899 2.440 3.310 4.264 1.872 1.930 
m2c374r1.htb 14.653 15.644 14.257 15.446 20.990 22.376 24.554 28.515 20.990 18.812 19.208 1.015 1.338 1.338 1.460 2.258 2.534 2.197 1.962 2.450 1.426 59.010 49.307 32.079 13.267 22.772 12.673 12.277 16.040 20.396 59.208 2.725 2.629 2.364 1.510 1.526 1.129 1.291 2.023 1.805 1.418 
m2c376r1.htb 13.861 15.644 12.079 10.891 9.505 19.010 22.772 17.822 17.228 10.297 11.683 3.347 1.281 1.852 3.023 1.542 1.885 5.061 4.586 1.192 2.279 11.485 11.881 12.277 19.604 14.455 16.238 22.970 25.347 19.406 11.485 2.770 1.565 2.814 3.560 2.146 2.747 2.605 2.230 2.146 2.258 
m2c378r1.htb 2.574 28.218 11.683 3.465 3.713 6.931 10.149 8.911 17.822 5.941 11.139 3.991 2.169 1.642 1.170 1.785 3.008 2.651 4.983 1.069 1.302 1.485 0.990 3.564 20.050 45.941 73.069 107.426 94.554 41.832 2.475 0.857 0.404 0.828 8.287 5.104 7.720 4.791 7.524 3.601 1.031 
m2c382r1.htb 5.799 7.214 10.184 6.931 5.941 9.477 9.901 12.164 9.477 13.013 13.154 1.694 1.543 1.167 1.044 1.775 2.113 1.742 1.397 2.182 2.543 60.962 31.400 13.720 5.658 1.697 2.546 2.546 3.536 46.959 95.757 2.512 2.307 2.256 1.375 0.689 0.695 0.869 1.187 3.291 4.087 
m2c384r1.htb 29.043 37.822 39.802 30.297 22.376 28.911 28.911 26.139 34.653 30.891 41.584 1.581 3.577 1.338 4.282 2.485 2.874 3.511 5.366 4.307 4.067 16.436 11.485 9.901 12.079 19.208 34.455 66.337 80.000 59.406 19.604 4.091 0.828 2.295 3.711 4.921 2.558 9.341 4.715 2.643 2.384 
m2c392r1.htb 12.673 27.723 24.505 29.703 36.634 39.604 37.376 45.297 38.614 39.604 30.446 4.524 3.713 4.127 3.501 3.072 5.606 4.169 4.510 2.269 2.925 23.960 19.059 26.980 25.248 31.683 39.010 34.059 28.911 13.069 22.574 2.675 3.293 6.900 2.081 8.054 2.857 3.614 4.420 2.384 3.490 
m2c403r1.htb 27.525 21.782 19.406 22.772 21.980 26.931 30.891 29.109 28.713 26.535 24.752 1.949 1.027 0.926 0.542 2.765 1.073 3.003 1.262 1.832 2.734 66.733 58.218 53.069 13.069 7.921 5.941 9.109 8.911 64.752 74.257 3.860 2.958 1.550 1.502 1.443 0.783 1.542 0.926 4.422 2.822 
m2c409r1.htb 3.366 3.564 6.535 7.921 12.871 9.901 8.119 4.356 4.752 2.772 4.950 0.751 2.089 1.604 3.072 1.161 1.328 1.701 1.418 1.281 0.783 12.079 12.475 20.000 22.772 17.030 14.257 9.505 8.713 6.733 9.307 1.328 3.123 1.832 2.548 1.374 2.089 2.089 1.693 1.073 2.118 
