m2c148r1.htb	 -0.005	 0.003	 -0.001	 -0.003	 -0.000	 -0.003	 0.001	 -0.001	 0.002	 0.001	 0.001	 -0.003	 -0.003	 0.006	 0.002	 0.003	 -0.010	 0.001	 0.005	 -0.001	 0.003	 0.005	 0.001	 0.010	 0.000	 -0.002	 -0.005	 0.001	 0.001	 -0.005	 0.006	 -0.001	 -0.001	 -0.003	 -0.001	 0.005	 -0.008	 -0.001	 0.005	 -0.004	 0.002	 -0.002	 0.002	 0.002	 -0.002	 0.004	 -0.010	 0.001	 -0.017	 -0.029	 -0.032	 -0.025	 0.001	 -0.013	 -0.001	 -0.006	 -0.003	 -0.007	 0.004	 0.005	 -0.005	 -0.003	 0.003	 0.007	 0.001	 0.000	 0.001	 -0.004	 0.006	 0.005	 -0.006	 0.004	 0.004	 -0.001	 0.005	 0.003	 -0.001	 0.006	 0.007	 0.001	 -0.003	 0.001	 -0.002	 -0.006	 -0.008	 0.002	 0.003	 -0.008	 -0.003	 0.002	 -0.001	 0.002	 0.003	 0.003	 -0.002	 0.009	 -0.007	 0.001	 0.005	 0.006	 0.005	 -0.005	 -0.001	 -0.003	 -0.007	 0.005	 -0.004	 0.003	 0.006	 -0.006	 0.004	 0.003	 0.005	 -0.006	 -0.008	 0.009	 0.000	 0.003	 0.003	 0.005	 -0.007	 -0.002	 -0.007	 -0.004	 0.004	 -0.002	 -0.001	 0.005	 0.001	 0.002	 -0.006	 -0.004	 0.008	 -0.007	 -0.001	 -0.004	 -0.007	 0.008	 -0.006	 0.001	 0.006	 0.000	 0.001	 0.008	 -0.005	 0.002	 -0.000	 -0.006	 0.013	 -0.007	 -0.014	 -0.024	 -0.016	 -0.006	 -0.002	 -0.005	 -0.002	 0.001	 0.004	 -0.013	 0.001	 -0.005	 -0.001	 0.002	 0.008	 0.000	 -0.001	 -0.003	 -0.003	 -0.000	 0.003	 0.003	 0.001	 0.002	 0.010	 -0.009	 -0.008	 -0.002	 0.002	 0.006	 -0.002	 0.003	 -0.011	 -0.002	 -0.004	 -0.002	 -0.000	 -0.003	 0.001	 0.004	 -0.002	 -0.002	 -0.001	 0.001	 0.001	 -0.009	 0.000	 -0.001	 0.002	 -0.007	 0.008	 -0.002	 
m2c169r1.htb	 -0.012	 -0.008	 0.004	 -0.003	 -0.007	 -0.001	 0.014	 -0.012	 0.004	 -0.009	 0.002	 -0.007	 0.004	 0.000	 0.005	 -0.002	 -0.002	 0.001	 0.001	 0.001	 0.003	 -0.001	 0.005	 0.008	 0.006	 0.004	 0.002	 -0.002	 0.007	 -0.008	 0.000	 0.000	 -0.005	 0.003	 -0.001	 -0.000	 0.005	 0.002	 0.001	 -0.000	 -0.003	 0.005	 0.015	 -0.002	 0.003	 0.007	 0.003	 0.030	 -0.011	 -0.016	 -0.021	 -0.015	 0.017	 0.013	 0.008	 -0.001	 0.013	 -0.000	 0.013	 -0.002	 0.002	 0.004	 0.003	 0.006	 0.001	 0.003	 -0.003	 0.003	 0.002	 -0.000	 0.001	 -0.008	 -0.001	 0.003	 -0.006	 -0.011	 0.004	 0.007	 -0.008	 0.005	 -0.004	 -0.007	 0.006	 -0.002	 -0.005	 -0.012	 0.001	 -0.001	 -0.004	 0.000	 -0.008	 -0.003	 0.000	 -0.007	 -0.014	 0.004	 -0.007	 0.004	 -0.002	 -0.005	 0.000	 0.001	 -0.011	 0.002	 -0.005	 0.001	 0.003	 0.002	 -0.001	 -0.010	 0.005	 -0.006	 -0.003	 -0.003	 -0.005	 0.002	 -0.001	 0.002	 -0.008	 -0.016	 0.006	 0.012	 -0.005	 0.003	 -0.004	 -0.005	 0.010	 -0.003	 0.013	 0.001	 0.003	 -0.002	 0.000	 -0.001	 0.003	 0.006	 -0.000	 -0.001	 0.007	 -0.002	 0.005	 -0.005	 0.005	 -0.005	 0.004	 0.001	 0.005	 -0.001	 0.018	 -0.008	 -0.021	 -0.025	 -0.018	 0.009	 0.006	 0.004	 0.013	 -0.001	 0.009	 0.005	 0.005	 0.001	 -0.003	 0.011	 -0.002	 -0.001	 0.002	 0.009	 0.003	 0.003	 0.002	 -0.002	 -0.003	 0.000	 0.009	 0.010	 -0.001	 0.003	 -0.006	 0.001	 0.007	 -0.002	 0.002	 0.005	 -0.000	 0.002	 0.001	 -0.005	 0.005	 -0.008	 -0.005	 0.009	 -0.011	 -0.004	 -0.008	 -0.004	 0.001	 -0.005	 0.003	 0.003	 0.001	 -0.013	 
m2c170r1.htb	 0.013	 -0.003	 0.000	 -0.002	 -0.000	 0.002	 0.003	 -0.006	 0.009	 0.002	 0.006	 0.002	 0.008	 0.002	 0.005	 0.000	 0.003	 -0.004	 -0.001	 0.009	 0.009	 0.001	 0.001	 -0.000	 0.003	 0.005	 0.011	 0.007	 0.001	 0.002	 0.009	 0.013	 0.008	 -0.001	 0.007	 -0.001	 0.011	 0.010	 0.008	 0.004	 -0.000	 0.006	 0.002	 -0.002	 0.004	 0.006	 -0.005	 0.020	 -0.003	 -0.019	 -0.026	 -0.022	 0.002	 0.008	 -0.002	 0.017	 -0.005	 0.000	 0.003	 0.004	 0.007	 0.008	 0.005	 0.003	 -0.002	 0.001	 0.009	 0.002	 0.009	 -0.000	 -0.003	 0.000	 -0.001	 -0.003	 -0.002	 0.003	 -0.000	 0.001	 -0.004	 0.007	 0.009	 -0.001	 0.002	 0.002	 -0.003	 0.004	 -0.006	 0.002	 0.002	 0.005	 -0.005	 0.009	 -0.002	 -0.005	 -0.000	 -0.003	 0.004	 -0.003	 -0.005	 0.001	 -0.011	 0.006	 0.006	 0.004	 0.003	 0.007	 0.012	 0.007	 0.001	 -0.006	 0.009	 0.006	 0.004	 0.008	 0.012	 0.006	 0.003	 0.007	 0.003	 0.003	 0.013	 0.005	 0.007	 0.011	 0.005	 0.007	 -0.001	 0.019	 0.006	 0.006	 0.009	 0.006	 0.013	 0.011	 0.004	 0.010	 -0.002	 0.011	 0.007	 0.011	 0.017	 0.001	 0.007	 0.010	 0.011	 -0.002	 -0.002	 0.003	 0.012	 -0.004	 -0.012	 -0.011	 -0.011	 0.008	 0.007	 -0.001	 0.016	 -0.001	 0.005	 0.007	 -0.002	 0.003	 0.008	 0.007	 0.001	 -0.007	 0.004	 -0.003	 0.007	 0.004	 -0.002	 0.006	 -0.003	 0.002	 0.000	 0.006	 0.006	 -0.002	 -0.006	 0.003	 -0.002	 -0.001	 0.007	 0.002	 -0.001	 0.006	 -0.003	 -0.004	 -0.003	 0.008	 -0.001	 -0.003	 -0.012	 0.003	 -0.010	 0.006	 0.001	 0.001	 0.001	 -0.003	 0.004	 0.000	 
m2c183r1.htb	 0.005	 0.004	 -0.008	 0.003	 -0.001	 -0.004	 -0.001	 0.003	 0.004	 0.001	 0.001	 0.004	 0.003	 0.000	 -0.003	 0.006	 -0.002	 -0.004	 0.003	 -0.003	 -0.001	 -0.006	 -0.007	 -0.003	 -0.003	 -0.004	 -0.000	 -0.005	 0.000	 0.007	 0.004	 0.003	 -0.002	 -0.006	 -0.003	 0.002	 0.000	 0.002	 -0.010	 -0.005	 -0.004	 -0.000	 -0.007	 -0.003	 -0.003	 -0.002	 -0.003	 0.001	 -0.005	 -0.014	 -0.023	 -0.017	 -0.002	 -0.010	 -0.002	 -0.001	 0.002	 0.005	 -0.006	 0.000	 -0.008	 -0.010	 -0.001	 -0.007	 -0.003	 -0.000	 -0.002	 0.003	 0.004	 -0.003	 -0.003	 0.003	 -0.003	 -0.005	 0.008	 -0.006	 0.003	 -0.006	 0.008	 -0.001	 0.001	 -0.003	 -0.000	 -0.000	 -0.002	 0.002	 -0.002	 0.001	 -0.004	 0.001	 -0.006	 0.001	 -0.000	 -0.003	 -0.006	 0.003	 -0.003	 0.001	 -0.010	 -0.003	 0.000	 0.004	 0.003	 -0.002	 0.002	 -0.002	 -0.003	 -0.001	 -0.005	 0.007	 -0.016	 -0.003	 -0.003	 0.000	 0.000	 -0.002	 -0.006	 0.009	 0.005	 -0.001	 -0.005	 -0.002	 -0.000	 -0.001	 0.000	 0.003	 -0.001	 0.004	 -0.005	 0.005	 0.008	 0.000	 -0.001	 -0.003	 0.002	 0.004	 -0.008	 -0.005	 -0.002	 -0.009	 -0.002	 -0.006	 0.008	 -0.009	 -0.007	 -0.004	 0.002	 -0.002	 -0.009	 0.002	 -0.012	 -0.026	 -0.009	 -0.003	 0.000	 0.009	 -0.003	 -0.005	 -0.002	 0.004	 -0.004	 0.002	 -0.004	 0.001	 0.004	 0.007	 -0.002	 -0.001	 0.004	 -0.000	 0.001	 -0.008	 0.010	 -0.005	 0.005	 -0.003	 -0.005	 -0.010	 -0.003	 0.003	 -0.005	 -0.013	 0.002	 0.001	 -0.003	 -0.009	 -0.010	 -0.006	 0.002	 -0.003	 0.001	 0.004	 -0.003	 -0.003	 0.001	 -0.002	 -0.004	 -0.005	 0.000	 0.000	 0.001	 -0.005	 
m2c193r1.htb	 0.002	 -0.004	 -0.005	 -0.009	 0.010	 -0.002	 -0.000	 -0.006	 0.001	 0.001	 -0.000	 0.000	 0.006	 0.007	 -0.000	 0.011	 -0.001	 0.006	 0.004	 0.006	 -0.004	 0.003	 -0.002	 0.002	 -0.002	 0.003	 0.005	 -0.004	 -0.004	 0.002	 0.000	 0.008	 0.008	 0.010	 0.006	 -0.000	 0.005	 0.007	 0.006	 0.007	 0.007	 0.011	 0.013	 0.010	 0.009	 0.009	 0.008	 0.002	 -0.003	 -0.021	 -0.025	 -0.015	 0.034	 0.038	 0.025	 0.020	 0.021	 0.022	 0.021	 0.017	 0.018	 0.011	 -0.002	 0.013	 0.008	 -0.000	 0.012	 0.010	 0.002	 0.003	 0.002	 0.016	 0.001	 0.006	 0.004	 0.008	 0.007	 -0.003	 0.005	 -0.003	 0.007	 0.014	 -0.004	 0.004	 0.004	 0.004	 -0.002	 -0.002	 0.003	 0.011	 -0.000	 0.006	 0.007	 -0.001	 0.002	 0.005	 0.001	 0.006	 -0.005	 0.006	 0.007	 0.007	 -0.004	 0.004	 -0.001	 0.002	 -0.006	 -0.010	 -0.007	 -0.002	 0.004	 -0.004	 -0.000	 0.000	 -0.004	 0.001	 0.001	 -0.001	 0.003	 0.004	 0.003	 0.002	 0.003	 -0.004	 -0.004	 -0.006	 0.005	 0.008	 0.001	 -0.002	 0.003	 -0.003	 -0.002	 0.004	 0.003	 -0.002	 -0.002	 0.003	 0.001	 0.000	 -0.002	 0.009	 -0.001	 0.001	 -0.004	 -0.001	 0.017	 -0.004	 0.010	 0.001	 -0.030	 -0.033	 -0.015	 0.032	 0.033	 0.028	 0.017	 0.017	 0.009	 0.007	 0.023	 0.005	 0.013	 0.006	 0.006	 0.006	 0.019	 0.001	 -0.003	 0.009	 0.012	 0.001	 0.017	 -0.000	 0.006	 0.004	 0.002	 0.011	 -0.000	 0.004	 0.008	 0.002	 -0.001	 0.004	 -0.002	 0.010	 -0.001	 0.006	 0.003	 -0.001	 -0.001	 0.001	 0.007	 -0.003	 0.000	 -0.005	 0.005	 -0.002	 0.001	 -0.001	 0.005	 0.003	 
m2c218r1.htb	 0.005	 0.006	 -0.003	 0.005	 0.003	 -0.001	 -0.002	 0.006	 -0.003	 -0.009	 -0.004	 -0.001	 -0.003	 0.009	 -0.001	 0.007	 -0.015	 0.014	 0.007	 0.008	 -0.012	 -0.001	 -0.004	 0.003	 0.001	 -0.004	 0.004	 -0.001	 -0.001	 0.004	 -0.007	 -0.000	 0.006	 0.001	 -0.000	 0.008	 -0.004	 0.003	 0.011	 0.000	 0.023	 0.006	 0.001	 0.015	 0.013	 -0.006	 0.018	 0.003	 0.015	 -0.008	 -0.009	 -0.008	 0.013	 0.011	 0.009	 0.011	 0.009	 0.017	 0.011	 0.005	 -0.000	 0.006	 -0.002	 0.003	 0.004	 -0.003	 0.002	 -0.006	 0.001	 -0.001	 -0.003	 0.004	 -0.002	 0.005	 0.004	 -0.001	 -0.004	 0.003	 -0.004	 0.002	 -0.000	 -0.008	 -0.004	 0.005	 -0.005	 0.004	 0.003	 -0.011	 0.008	 -0.011	 -0.005	 0.005	 0.005	 0.000	 -0.002	 -0.001	 -0.007	 0.006	 0.005	 -0.004	 -0.011	 -0.000	 -0.004	 0.010	 -0.009	 0.002	 0.004	 0.007	 -0.001	 -0.002	 -0.008	 0.006	 0.002	 0.002	 0.002	 -0.002	 0.012	 0.001	 0.003	 0.014	 0.004	 -0.000	 0.008	 0.008	 -0.001	 -0.000	 0.002	 -0.001	 0.009	 0.011	 0.001	 0.002	 -0.002	 0.000	 0.001	 0.011	 0.008	 0.006	 0.008	 0.005	 0.004	 0.009	 0.005	 0.017	 0.005	 0.017	 0.018	 0.011	 0.013	 0.023	 -0.014	 -0.025	 -0.013	 0.013	 0.012	 0.014	 0.006	 0.014	 0.003	 0.007	 0.016	 0.015	 -0.002	 0.002	 0.007	 -0.006	 0.000	 -0.004	 0.002	 -0.005	 -0.001	 -0.010	 -0.004	 0.000	 0.001	 -0.004	 0.008	 0.002	 -0.002	 0.003	 -0.002	 0.006	 0.001	 -0.005	 0.005	 -0.004	 0.005	 0.003	 0.004	 -0.000	 0.002	 0.010	 0.004	 -0.002	 0.001	 -0.003	 -0.002	 0.002	 0.000	 0.000	 0.002	 -0.002	 
m2c231r1.htb	 -0.004	 0.004	 -0.001	 0.004	 -0.005	 -0.001	 0.004	 0.004	 -0.000	 0.010	 -0.006	 0.018	 0.001	 0.007	 0.000	 0.004	 0.007	 0.002	 -0.004	 0.002	 0.006	 -0.003	 0.005	 -0.001	 0.009	 0.001	 0.003	 0.008	 0.007	 -0.006	 0.001	 -0.004	 0.005	 0.002	 0.004	 0.002	 0.000	 0.008	 0.013	 0.004	 0.011	 0.006	 0.010	 0.016	 0.006	 0.009	 0.011	 0.016	 0.007	 -0.028	 -0.035	 -0.029	 0.008	 0.005	 0.007	 0.014	 0.005	 0.003	 0.000	 0.011	 0.003	 0.002	 0.001	 0.003	 -0.001	 -0.000	 0.000	 -0.000	 -0.003	 0.002	 -0.002	 0.004	 0.006	 0.002	 -0.004	 0.004	 0.002	 -0.000	 0.004	 0.002	 0.002	 0.001	 0.012	 -0.011	 0.001	 0.007	 0.002	 -0.001	 0.005	 0.004	 0.007	 -0.005	 -0.004	 0.010	 -0.006	 -0.004	 -0.001	 0.004	 -0.003	 0.009	 -0.007	 -0.001	 -0.008	 0.002	 -0.001	 -0.003	 0.003	 -0.004	 -0.008	 -0.006	 0.008	 -0.004	 -0.002	 0.002	 0.006	 0.001	 -0.001	 0.003	 -0.002	 0.015	 0.003	 0.003	 -0.006	 -0.000	 0.003	 0.005	 0.005	 0.010	 0.002	 0.006	 0.001	 0.003	 -0.005	 0.006	 0.001	 -0.001	 0.002	 0.007	 -0.002	 0.002	 -0.004	 0.001	 0.001	 0.004	 0.008	 0.006	 -0.002	 0.005	 0.012	 0.012	 -0.026	 -0.028	 -0.027	 0.012	 0.001	 0.003	 0.004	 0.005	 -0.002	 0.005	 0.003	 0.000	 0.000	 0.011	 0.007	 0.012	 0.006	 0.003	 -0.006	 0.001	 -0.003	 0.002	 0.003	 0.003	 0.002	 -0.009	 -0.005	 0.009	 0.002	 -0.005	 0.010	 0.010	 0.004	 0.003	 0.010	 0.001	 0.005	 0.008	 0.006	 -0.001	 0.011	 0.007	 0.002	 -0.001	 -0.005	 0.003	 0.002	 0.010	 0.001	 0.003	 -0.002	 -0.002	 
m2c232r1.htb	 -0.006	 -0.006	 0.003	 -0.003	 -0.005	 0.003	 -0.004	 0.002	 -0.001	 0.005	 0.017	 -0.003	 -0.001	 -0.003	 -0.005	 -0.004	 -0.001	 -0.001	 -0.007	 0.004	 -0.004	 0.005	 -0.001	 0.003	 0.007	 -0.002	 0.003	 -0.003	 -0.002	 -0.000	 0.006	 0.006	 0.014	 0.004	 -0.002	 0.008	 0.012	 -0.004	 0.006	 0.011	 0.001	 0.007	 0.006	 0.006	 0.000	 0.006	 0.002	 0.004	 -0.002	 -0.007	 -0.006	 -0.006	 0.003	 -0.007	 -0.003	 -0.006	 -0.001	 0.006	 -0.007	 -0.004	 -0.001	 -0.014	 -0.000	 0.005	 -0.001	 0.006	 -0.001	 0.000	 0.005	 0.008	 0.000	 0.011	 0.003	 0.007	 0.001	 0.003	 -0.003	 0.002	 -0.002	 0.001	 0.008	 -0.003	 0.006	 0.012	 0.001	 -0.001	 -0.001	 0.001	 0.008	 -0.003	 0.002	 -0.005	 -0.002	 0.000	 0.000	 0.001	 -0.010	 0.000	 -0.005	 -0.002	 -0.000	 0.003	 0.001	 0.002	 0.009	 0.001	 -0.006	 0.000	 -0.003	 0.005	 0.000	 0.013	 0.001	 -0.002	 0.004	 -0.002	 0.001	 -0.004	 -0.001	 0.006	 0.007	 0.002	 0.002	 0.004	 0.004	 0.002	 0.004	 0.002	 -0.003	 -0.000	 0.003	 0.004	 0.002	 0.002	 0.010	 0.007	 0.005	 0.007	 0.002	 0.002	 0.001	 0.006	 0.017	 0.011	 0.003	 0.017	 0.002	 0.006	 0.005	 0.006	 -0.011	 -0.017	 -0.015	 -0.000	 -0.005	 -0.006	 -0.001	 0.003	 0.001	 -0.003	 0.006	 0.009	 0.003	 0.003	 0.002	 -0.001	 0.000	 -0.001	 -0.001	 -0.001	 0.004	 -0.002	 0.003	 0.009	 -0.003	 0.002	 -0.006	 -0.004	 -0.006	 -0.003	 0.010	 -0.001	 -0.005	 0.002	 -0.002	 -0.004	 0.001	 0.005	 0.002	 0.000	 0.002	 -0.004	 -0.003	 -0.006	 0.004	 -0.004	 0.007	 0.002	 0.002	 0.000	 0.009	 -0.011	 
m2c233r1.htb	 0.005	 -0.006	 -0.009	 0.003	 0.009	 0.007	 -0.000	 0.010	 0.007	 0.007	 0.001	 0.006	 0.006	 0.012	 -0.002	 0.003	 0.002	 0.003	 -0.001	 0.009	 -0.001	 0.002	 0.001	 -0.004	 0.004	 0.007	 0.004	 -0.010	 0.008	 0.008	 0.003	 0.003	 -0.007	 0.010	 0.015	 0.002	 0.012	 0.006	 0.004	 0.000	 0.000	 0.004	 0.007	 0.007	 0.006	 0.005	 -0.003	 0.020	 -0.006	 -0.033	 -0.022	 -0.026	 0.010	 0.007	 0.016	 0.011	 0.013	 0.000	 0.014	 -0.004	 0.008	 0.003	 0.008	 0.001	 0.003	 -0.004	 -0.007	 0.004	 0.001	 0.000	 -0.001	 -0.009	 0.005	 0.009	 0.000	 -0.011	 -0.001	 -0.001	 -0.004	 0.001	 -0.003	 0.003	 0.004	 0.003	 0.001	 -0.001	 0.013	 -0.003	 0.003	 0.005	 0.003	 0.002	 0.008	 0.004	 0.002	 0.010	 0.007	 -0.000	 0.001	 -0.004	 -0.003	 -0.006	 -0.003	 -0.011	 0.002	 -0.009	 0.001	 -0.003	 0.001	 -0.002	 -0.006	 0.010	 -0.012	 0.005	 -0.008	 -0.003	 -0.004	 0.002	 -0.001	 -0.009	 0.008	 0.003	 -0.004	 -0.003	 0.001	 -0.007	 0.001	 0.001	 -0.000	 -0.002	 -0.000	 -0.006	 -0.003	 0.004	 -0.006	 -0.006	 0.002	 0.002	 -0.007	 0.003	 -0.000	 -0.002	 0.004	 -0.002	 0.013	 0.001	 -0.000	 -0.013	 -0.001	 -0.006	 -0.036	 -0.035	 -0.037	 0.009	 0.004	 -0.005	 -0.006	 0.005	 0.010	 0.001	 -0.004	 0.004	 0.000	 0.002	 -0.000	 0.000	 0.004	 0.008	 -0.008	 0.001	 -0.009	 0.006	 -0.001	 -0.002	 -0.007	 -0.005	 -0.004	 -0.008	 -0.014	 -0.005	 -0.006	 -0.000	 -0.002	 -0.001	 -0.008	 -0.008	 0.010	 -0.005	 0.002	 0.007	 -0.000	 -0.006	 0.010	 -0.003	 0.001	 -0.005	 -0.008	 0.005	 -0.011	 -0.001	 0.002	 0.004	 
m2c370r1.htb	 0.004	 -0.004	 0.002	 0.002	 0.005	 -0.001	 -0.004	 -0.000	 -0.000	 -0.002	 -0.005	 -0.005	 -0.010	 -0.001	 0.001	 0.006	 0.005	 -0.007	 -0.001	 -0.000	 -0.007	 -0.001	 0.002	 -0.004	 -0.002	 -0.000	 -0.000	 -0.001	 -0.005	 0.001	 0.004	 0.005	 0.000	 0.002	 0.002	 -0.000	 0.002	 -0.003	 0.001	 0.007	 0.002	 0.010	 0.011	 -0.003	 0.008	 0.008	 0.001	 -0.007	 -0.014	 -0.011	 -0.018	 -0.015	 -0.012	 -0.006	 0.012	 0.023	 0.013	 0.010	 0.010	 0.008	 0.007	 0.005	 0.006	 0.004	 0.001	 -0.006	 0.007	 -0.003	 0.009	 -0.001	 0.001	 -0.003	 -0.001	 0.001	 0.002	 -0.005	 -0.004	 0.002	 0.003	 -0.004	 -0.002	 0.000	 0.004	 -0.002	 -0.004	 -0.003	 0.001	 0.002	 -0.002	 -0.000	 0.002	 -0.007	 -0.001	 -0.001	 -0.002	 -0.003	 -0.002	 0.003	 -0.003	 0.001	 0.004	 0.006	 -0.002	 -0.005	 0.007	 -0.003	 0.004	 -0.002	 0.002	 -0.003	 0.006	 0.005	 0.004	 -0.003	 -0.002	 0.006	 0.003	 -0.001	 0.005	 -0.003	 -0.000	 -0.003	 0.001	 -0.001	 0.000	 0.007	 -0.008	 -0.003	 -0.003	 -0.003	 0.000	 -0.008	 -0.003	 0.006	 0.001	 -0.001	 0.008	 0.006	 0.007	 0.000	 -0.002	 0.006	 0.006	 0.005	 0.007	 0.003	 0.002	 0.005	 -0.011	 -0.023	 -0.024	 -0.021	 -0.021	 -0.021	 -0.012	 0.017	 0.020	 0.006	 0.007	 0.001	 0.015	 0.012	 0.003	 0.005	 0.005	 0.009	 0.005	 0.001	 -0.002	 0.004	 0.000	 0.008	 0.000	 0.001	 0.008	 0.001	 0.000	 -0.002	 -0.003	 -0.001	 0.004	 0.004	 -0.003	 -0.000	 -0.001	 0.001	 -0.001	 0.005	 0.005	 -0.003	 0.005	 -0.003	 0.003	 0.000	 0.010	 -0.002	 -0.002	 -0.001	 -0.001	 -0.001	 -0.001	 -0.007	 
m2c407r1.htb	 0.004	 0.002	 -0.004	 0.003	 -0.001	 -0.007	 0.001	 -0.011	 -0.011	 -0.006	 -0.002	 0.004	 -0.007	 0.002	 -0.004	 0.001	 0.004	 0.011	 -0.006	 0.007	 -0.004	 -0.004	 -0.004	 0.005	 -0.005	 0.006	 0.000	 0.007	 0.004	 0.006	 0.001	 -0.002	 0.013	 -0.004	 -0.016	 0.001	 -0.002	 0.011	 0.005	 0.005	 0.012	 0.000	 0.004	 0.011	 0.008	 0.015	 0.022	 0.034	 0.027	 0.002	 -0.003	 -0.008	 -0.003	 0.022	 -0.011	 -0.007	 0.010	 0.010	 -0.003	 0.012	 0.003	 -0.001	 -0.002	 0.006	 0.002	 -0.014	 0.003	 0.016	 0.004	 -0.001	 0.002	 0.001	 0.000	 -0.000	 0.006	 -0.006	 0.007	 -0.006	 -0.004	 -0.009	 -0.007	 -0.002	 -0.014	 0.000	 -0.008	 0.002	 0.001	 -0.003	 0.006	 0.001	 -0.008	 -0.012	 -0.005	 -0.007	 0.003	 0.000	 0.000	 0.000	 0.006	 0.002	 0.005	 0.000	 0.010	 0.008	 0.002	 0.001	 -0.001	 -0.003	 0.003	 0.001	 0.003	 0.004	 0.002	 -0.004	 -0.003	 0.003	 -0.001	 0.002	 0.002	 -0.006	 -0.002	 -0.003	 0.005	 0.004	 -0.003	 -0.007	 0.006	 0.006	 0.005	 0.001	 0.006	 0.003	 0.002	 0.002	 0.001	 -0.009	 -0.002	 0.005	 0.003	 -0.004	 -0.009	 0.003	 0.003	 0.004	 0.014	 0.011	 -0.002	 0.008	 0.006	 0.005	 -0.005	 -0.008	 -0.006	 0.006	 0.011	 -0.001	 0.004	 0.017	 0.007	 0.011	 0.000	 -0.000	 0.005	 -0.002	 0.001	 0.002	 0.000	 0.003	 -0.002	 0.001	 0.000	 0.021	 -0.010	 0.004	 -0.011	 0.002	 -0.009	 0.009	 0.000	 0.010	 0.002	 -0.005	 0.003	 -0.019	 -0.005	 -0.009	 0.001	 0.002	 -0.013	 0.003	 0.001	 0.004	 0.006	 0.003	 -0.011	 0.003	 0.001	 0.006	 0.009	 0.002	 0.005	 -0.005	 
m2c417r1.htb	 -0.000	 0.001	 0.007	 0.002	 -0.005	 0.002	 0.001	 0.003	 -0.002	 0.004	 -0.003	 0.001	 0.002	 0.000	 -0.006	 -0.002	 0.002	 0.004	 -0.003	 0.001	 0.004	 0.007	 -0.002	 -0.000	 0.002	 0.001	 -0.003	 0.002	 0.003	 0.003	 0.010	 -0.004	 0.002	 -0.002	 0.007	 0.005	 -0.001	 0.006	 -0.004	 0.005	 0.016	 0.003	 0.005	 0.005	 0.006	 0.012	 0.007	 0.019	 -0.003	 -0.024	 -0.034	 -0.016	 0.009	 0.009	 0.006	 0.012	 0.006	 -0.005	 -0.005	 0.002	 -0.010	 -0.001	 -0.002	 0.003	 -0.005	 -0.001	 -0.002	 -0.008	 -0.002	 -0.005	 -0.008	 -0.003	 -0.002	 -0.001	 -0.000	 -0.003	 -0.005	 -0.004	 -0.004	 0.003	 0.005	 0.005	 -0.008	 -0.001	 -0.006	 0.001	 0.001	 0.001	 -0.002	 -0.002	 -0.001	 -0.001	 0.003	 -0.001	 0.001	 -0.006	 -0.000	 0.004	 -0.002	 -0.002	 -0.002	 0.011	 -0.006	 -0.005	 0.003	 -0.001	 -0.004	 0.002	 -0.007	 0.006	 -0.004	 -0.001	 -0.005	 0.001	 0.009	 -0.001	 0.000	 0.013	 0.004	 -0.002	 -0.004	 -0.005	 0.002	 0.005	 0.005	 0.005	 -0.003	 0.001	 0.000	 0.009	 -0.007	 0.004	 0.001	 0.008	 0.004	 0.000	 0.005	 0.004	 -0.007	 0.010	 0.006	 0.006	 0.004	 0.010	 0.003	 -0.001	 0.008	 0.006	 0.014	 -0.010	 -0.036	 -0.046	 -0.023	 0.012	 0.007	 0.006	 -0.000	 -0.002	 0.001	 0.001	 -0.005	 -0.001	 0.000	 -0.001	 -0.006	 -0.005	 -0.002	 -0.008	 -0.005	 0.002	 -0.016	 -0.004	 0.004	 0.004	 -0.000	 0.005	 -0.005	 -0.006	 0.003	 -0.004	 -0.000	 -0.006	 0.001	 0.002	 -0.002	 -0.004	 0.002	 -0.005	 -0.000	 0.005	 0.008	 -0.007	 -0.007	 0.008	 -0.001	 0.003	 -0.004	 -0.006	 0.003	 -0.000	 -0.001	 0.001	 
