FILE	         Spon	 HTIve	 HTIvi	 VesP	 VisP	 VesPre	 VisPre	 VesSlo	 Vis
m2c189r1.htb	 45.74	    53.66	   48.71	   33.07	   53.86	   47.72	    43.17	   49.90	    55.05	    78.02	    76.44	   79.80	    61.98	    47.13	    57.43	   56.83	    46.73	4.316832e+001	 55.64	    118.81	   140.59	   293.61	   311.09	   0.00	    0.00	   
m2c190r1.htb	 45.35	    73.86	   76.63	   82.97	   63.17	   68.71	    52.67	   64.36	    62.97	    87.72	    78.02	   100.20	    126.53	    135.45	    139.41	   264.95	    253.66	2.182178e+002	 126.53	    80.79	   72.87	   318.50	   142.82	   0.79	    0.00	   
m2c191r1.htb	 52.67	    73.66	   78.22	   54.46	   71.68	   75.64	    74.65	   58.81	    80.79	    63.17	    78.22	   77.62	    82.38	    69.31	    87.13	   64.95	    80.40	8.118812e+001	 69.50	    69.50	   66.73	   15.02	   96.47	   0.96	    0.96	   
m2c193r1.htb	 28.91	    56.63	   45.74	   31.49	   35.25	   44.16	    40.59	   50.89	    62.18	    77.43	    55.25	   30.50	    21.58	    21.39	    29.50	   52.08	    64.36	8.277228e+001	 245.15	    222.97	   58.81	   274.00	   238.35	   0.07	    0.00	   
m2c195r1.htb	 53.71	    161.63	   101.65	   132.34	   161.06	   127.39	    195.05	   178.22	    227.39	    206.93	    171.29	   79.54	    78.55	    104.29	    150.83	   148.51	    140.59	8.787129e+001	 113.86	    193.81	   120.79	   223.97	   228.76	   0.23	    0.23	   
m2c197r1.htb	 35.15	    70.30	   64.95	   51.49	   56.04	   48.91	    59.60	   61.98	    66.14	    62.38	    58.61	   117.62	    161.19	    179.41	    126.73	   55.25	    33.66	3.524752e+001	 32.67	    35.25	   99.21	   316.30	   31.77	   0.78	    0.00	   
m2c198r1.htb	 50.30	    161.63	   177.23	   131.44	   109.41	   92.08	    95.05	   141.09	    101.98	    121.78	    142.33	   137.87	    113.61	    115.10	    108.66	   173.27	    131.44	1.702970e+002	 119.80	    103.47	   97.77	   3.95	   157.89	   0.68	    0.47	   
m2c199r1.htb	 18.61	    25.15	   27.13	   32.28	   34.06	   36.24	    27.92	   31.29	    27.33	    18.02	    21.39	   35.25	    26.93	    56.83	    91.29	   53.86	    38.42	2.396040e+001	 14.85	    20.40	   16.44	   117.97	   87.42	   0.47	    0.00	   
m2c200r1.htb	 40.59	    111.09	   109.70	   80.20	   105.94	   82.57	    67.13	   94.26	    109.90	    123.96	    108.71	   114.65	    137.43	    123.76	    94.85	   65.15	    48.12	3.920792e+001	 46.34	    100.59	   124.75	   314.10	   1.32	   0.35	    0.00	   
m2c202r1.htb	 38.81	    58.42	   53.47	   39.01	   37.23	   51.29	    56.04	   46.53	    53.86	    54.65	    48.71	   41.98	    35.45	    50.50	    55.64	   41.58	    34.65	3.168317e+001	 36.63	    56.24	   39.41	   297.14	   339.49	   0.82	    0.06	   
m2c214r1.htb	 31.49	    37.62	   46.73	   34.46	   33.27	   42.57	    41.39	   39.41	    47.52	    35.25	    37.82	   25.15	    23.96	    39.41	    57.62	   130.69	    133.86	9.564356e+001	 66.73	    50.30	   35.25	   180.23	   164.64	   0.96	    0.00	   
m2c220r1.htb	 26.14	    77.62	   100.00	   71.09	   50.69	   30.30	    35.25	   65.94	    50.50	    59.21	    81.19	   26.14	    21.58	    20.59	    23.17	   78.81	    161.78	1.570297e+002	 115.05	    43.17	   27.52	   355.67	   178.26	   0.04	    0.00	   
m2c221r1.htb	 34.06	    100.00	   106.73	   76.83	   74.06	   64.75	    64.75	   62.97	    65.74	    63.17	    81.39	   37.82	    37.82	    51.09	    34.26	   92.08	    107.72	1.108911e+002	 129.90	    99.80	   35.25	   19.87	   202.74	   0.03	    0.00	   
m2c223r1.htb	 35.93	    134.16	   96.70	   81.68	   64.19	   85.48	    83.99	   74.26	    75.58	    64.19	    86.96	   30.86	    22.94	    20.63	    14.69	   45.87	    122.11	1.830033e+002	 202.48	    167.82	   58.58	   9.47	   215.97	   0.12	    0.00	   
m2c226r1.htb	 50.89	    92.28	   100.59	   80.59	   76.04	   95.64	    101.58	   128.12	    113.66	    96.63	    112.67	   62.97	    57.82	    60.59	    56.24	   34.65	    31.88	2.950495e+001	 37.82	    55.64	   71.88	   225.33	   349.88	   0.00	    0.00	   
m2c231r1.htb	 39.60	    55.05	   41.39	   35.64	   40.40	   32.87	    38.61	   50.10	    45.35	    57.03	    64.75	   25.15	    17.23	    17.23	    17.82	   27.52	    41.19	7.188119e+001	 90.50	    63.76	   39.41	   298.55	   224.03	   0.40	    0.00	   
m2c233r1.htb	 40.99	    50.99	   31.68	   31.68	   38.86	   36.88	    37.87	   40.35	    49.75	    42.57	    37.13	   25.99	    15.59	    11.88	    18.81	   29.70	    33.91	6.237624e+001	 106.68	    205.69	   53.47	   260.55	   251.84	   0.18	    0.00	   
m2c236r1.htb	 46.53	    89.93	   62.87	   56.44	   58.91	   62.87	    72.28	   81.19	    70.13	    71.12	    70.96	   80.53	    69.45	    72.11	    86.30	   148.84	    130.03	1.513201e+002	 137.46	    116.69	   86.63	   279.27	   197.72	   0.53	    0.00	   
m2c237r1.htb	 45.12	    55.61	   53.63	   54.79	   65.84	   73.27	    72.70	   65.18	    66.20	    57.43	    74.12	   59.41	    45.05	    48.18	    90.43	   130.36	    116.67	9.422442e+001	 89.44	    61.72	   55.12	   184.81	   159.58	   0.68	    0.00	   
m2c240r1.htb	 31.49	    40.59	   60.79	   58.81	   55.45	   53.07	    58.02	   58.02	    48.51	    41.19	    41.19	   55.25	    31.09	    33.66	    51.49	   44.55	    39.60	2.871287e+001	 38.02	    35.05	   37.23	   120.65	   33.52	   0.97	    0.96	   
m2c241r1.htb	 36.44	    80.20	   53.66	   61.98	   44.16	   54.46	    50.10	   49.31	    57.82	    68.32	    65.74	   37.62	    38.42	    39.21	    40.40	   38.81	    33.66	2.811881e+001	 34.65	    29.50	   35.84	   315.63	   41.23	   0.43	    0.99	   
m2c252r1.htb	 48.71	    78.61	   72.67	   71.68	   61.58	   62.18	    68.32	   82.77	    99.80	    70.50	    91.68	   94.46	    99.21	    105.94	    119.41	   88.71	    84.55	9.643564e+001	 101.19	    108.71	   78.61	   261.31	   119.33	   0.40	    0.04	   
m2c254r1.htb	 42.97	    118.02	   86.34	   83.17	   56.04	   70.89	    65.74	   65.74	    72.87	    115.05	    117.62	   135.05	    94.26	    80.40	    70.50	   55.25	    51.49	4.000000e+001	 75.05	    158.61	   197.62	   318.81	   320.00	   0.07	    0.00	   
m2c258r1.htb	 41.91	    74.42	   47.72	   54.95	   74.46	   106.27	    109.57	   73.76	    65.74	    90.89	    112.38	   59.21	    62.57	    50.33	    49.01	   124.09	    94.06	1.163366e+002	 65.54	    62.97	   69.50	   252.04	   179.03	   0.16	    0.42	   
m2c260r1.htb	 39.41	    52.23	   52.97	   48.71	   61.58	   51.24	    56.68	   48.02	    57.62	    58.66	    51.09	   52.97	    47.52	    73.51	    56.44	   63.86	    78.71	7.623762e+001	 62.77	    61.63	   58.42	   130.27	   181.93	   0.61	    0.55	   
m2c364r1.htb	 38.78	    45.54	   42.77	   56.83	   51.49	   57.03	    58.61	   61.39	    60.20	    49.90	    39.60	   35.25	    70.89	    81.78	    100.20	   130.50	    92.87	4.356436e+001	 32.67	    28.91	   36.04	   176.28	   98.82	   0.11	    0.00	   
m2c365r1.htb	 46.37	    149.31	   107.52	   111.09	   76.83	   66.73	    84.36	   92.67	    95.84	    83.96	    104.75	   62.57	    59.01	    65.54	    52.28	   64.95	    79.01	7.841584e+001	 68.32	    54.06	   56.83	   350.49	   169.13	   0.44	    0.88	   
m2c368r1.htb	 34.41	    57.14	   60.68	   35.36	   46.68	   46.25	    63.65	   56.01	    49.50	    51.20	    52.76	   25.18	    17.68	    26.87	    30.13	   43.42	    35.08	2.432815e+001	 18.39	    15.98	   14.43	   83.14	   116.78	   0.73	    0.00	   
m2c369r1.htb	 46.25	    31.97	   23.93	   34.65	   40.43	   52.97	    46.70	   49.67	    25.25	    37.77	    22.94	   29.84	    34.79	    39.75	    39.93	   32.18	    22.07	1.963696e+001	 21.78	    17.16	   13.53	   152.39	   70.61	   0.40	    0.08	   
m2c370r1.htb	 28.57	    37.95	   55.28	   42.24	   45.21	   41.58	    48.35	   39.93	    35.48	    36.47	    39.60	   49.17	    57.26	    70.63	    75.08	   90.43	    72.77	5.742574e+001	 48.02	    42.08	   51.49	   78.59	   107.08	   0.48	    0.00	   
m2c374r1.htb	 43.96	    29.70	   31.09	   44.95	   38.81	   46.53	    42.18	   45.35	    36.83	    37.82	    42.97	   174.65	    163.17	    134.65	    71.29	   30.50	    29.70	4.910891e+001	 38.61	    33.86	   140.40	   190.74	   9.19	   0.47	    0.00	   
m2c376r1.htb	 41.42	    40.79	   48.51	   30.69	   33.86	   49.31	    66.53	   56.04	    44.95	    37.43	    37.82	   33.86	    26.73	    25.54	    45.74	   60.59	    86.53	1.087129e+002	 87.33	    57.62	   26.93	   149.75	   184.50	   0.13	    0.00	   
m2c378r1.htb	 51.68	    67.33	   59.01	   65.10	   59.65	   57.23	    45.79	   64.11	    59.41	    56.93	    77.23	   37.87	    33.66	    30.30	    70.05	   100.00	    97.03	1.324257e+002	 137.87	    64.11	   28.96	   321.83	   185.18	   0.55	    0.00	   
m2c382r1.htb	 40.74	    30.27	   28.43	   33.95	   20.37	   17.96	    27.30	   28.85	    19.24	    26.73	    46.96	   124.05	    106.79	    111.17	    58.84	   19.52	    15.70	3.210750e+001	 21.92	    70.72	   135.08	   327.75	   351.27	   0.98	    0.02	   
m2c392r1.htb	 41.98	    59.41	   43.32	   45.74	   47.13	   55.45	    58.91	   46.53	    47.52	    47.33	    49.75	   50.10	    56.93	    57.67	    102.48	   103.71	    84.75	7.247525e+001	 53.27	    42.18	   45.74	   44.00	   117.64	   0.03	    0.00	   
m2c403r1.htb	 34.46	    30.69	   33.07	   32.87	   31.29	   36.83	    32.48	   31.68	    38.22	    32.67	    29.11	   212.28	    249.70	    249.11	    83.96	   15.84	    17.03	1.267327e+001	 9.11	    70.69	   206.14	   200.68	   5.63	   0.87	    0.00	   
m2c409r1.htb	 42.18	    46.34	   52.48	   44.36	   42.38	   50.30	    46.93	   48.12	    39.21	    41.98	    48.51	   47.33	    51.09	    60.40	    59.01	   53.07	    42.77	5.168317e+001	 53.66	    45.54	   50.10	   44.80	   98.76	   0.98	    0.99	   
m2c417r1.htb	 41.58	    48.51	   50.10	   37.82	   40.40	   37.43	    46.93	   35.84	    36.24	    32.08	    54.26	   49.31	    69.70	    68.12	    55.45	   41.19	    49.31	5.405941e+001	 53.07	    58.81	   52.64	   25.07	   32.81	   0.31	    0.42	   
m2c423r1.htb	 32.51	    40.59	   32.48	   43.37	   43.76	   48.71	    66.14	   107.72	    92.48	    69.90	    42.77	   198.22	    267.52	    226.93	    85.15	   74.26	    56.44	5.742574e+001	 48.91	    61.39	   126.34	   202.43	   20.50	   0.00	    0.00	   
m2c427r1.htb	 39.80	    51.09	   58.61	   36.44	   37.03	   40.99	    35.64	   30.89	    35.84	    57.23	    56.83	   213.86	    213.66	    151.29	    102.38	   75.64	    61.58	6.396040e+001	 170.30	    210.69	   239.01	   339.59	   326.43	   0.15	    0.00	   
m2c429r1.htb	 31.09	    62.87	   65.35	   61.39	   60.64	   51.49	    50.74	   50.50	    30.69	    33.91	    51.49	   24.75	    34.65	    48.76	    57.67	   31.19	    26.73	1.707921e+001	 20.05	    26.98	   15.84	   53.59	   78.06	   0.37	    0.05	   
m2c436r1.htb	 32.28	    41.39	   57.03	   53.66	   63.76	   67.33	    77.43	   57.43	    57.03	    43.76	    42.57	   39.01	    46.93	    70.10	    98.61	   109.50	    86.53	5.801980e+001	 49.50	    50.50	   32.08	   132.34	   124.98	   0.00	    0.00	   
m2c441r1.htb	 41.78	    153.07	   145.15	   153.27	   123.17	   97.82	    81.19	   76.44	    89.70	    72.67	    102.18	   228.32	    328.12	    379.60	    217.82	   106.73	    68.32	7.544554e+001	 64.16	    90.69	   160.20	   29.81	   31.60	   0.03	    0.00	   
m2c443r1.htb	 44.88	    93.66	   85.64	   93.86	   78.61	   113.66	    132.01	   150.30	    119.41	    68.91	    95.25	   205.12	    171.88	    144.75	    97.36	   84.55	    92.28	9.900990e+001	 109.70	    140.99	   186.34	   173.66	   343.01	   0.00	    0.00	   
m2c445r1.htb	 43.17	    52.08	   68.51	   55.05	   55.05	   57.82	    68.32	   85.94	    86.34	    68.71	    55.64	   147.13	    175.45	    155.45	    83.96	   61.58	    54.85	5.267327e+001	 104.36	    60.20	   111.09	   197.34	   10.52	   0.00	    0.00	   
m2c450r1.htb	 41.58	    36.83	   47.13	   45.94	   57.62	   52.08	    63.56	   47.13	    37.62	    47.52	    48.91	   98.22	    113.86	    86.53	    69.90	   40.40	    33.86	3.029703e+001	 35.05	    50.30	   67.72	   117.15	   19.20	   0.45	    0.00	   
